,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
259,Josh Christopher,HOU,43,7,36,10.7,4344.9,0.82,0.45,0.37,4.28,4.56,3.99
260,Josh Giddey,OKC,56,23,33,30.6,12451.3,2.36,1.26,1.1,4.33,4.76,3.94
261,Josh Green,DAL,43,21,22,24.6,10362.4,1.96,1.04,0.92,4.44,4.55,4.33
262,Josh Hart,NYK,57,31,26,32.7,12688.5,2.4,1.29,1.11,4.12,4.34,3.89
263,Josh Minott,MIN,11,5,6,6.2,2732.4,0.52,0.28,0.24,4.63,5.31,4.02
264,Josh Okogie,PHX,52,26,26,15.6,6414.5,1.21,0.62,0.59,4.31,4.35,4.27
265,Josh Richardson,NOP,46,12,34,24.3,10004.3,1.89,1.05,0.84,4.33,4.85,3.83
266,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
267,Jrue Holiday,MIL,50,38,12,32.9,12809.0,2.43,1.3,1.13,4.15,4.52,3.8
268,Juan Toscano-Anderson,UTA,34,14,20,12.4,5212.9,0.99,0.53,0.46,4.44,4.8,4.09
269,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
270,Julian Champagnie,SAS,2,2,0,3.3,1194.0,0.23,0.12,0.11,4.15,3.28,3.35
271,Julius Randle,NYK,63,36,27,35.8,13309.0,2.52,1.4,1.13,3.93,4.2,3.65
272,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
273,Justin Holiday,DAL,31,13,18,15.3,6249.1,1.18,0.64,0.54,4.28,4.73,3.85
274,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
275,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
276,Jusuf Nurkic,POR,45,23,22,27.3,9898.2,1.87,1.01,0.87,3.87,4.11,3.62
277,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
278,Kai Jones,CHA,29,8,21,8.9,3582.5,0.68,0.36,0.32,4.21,4.42,3.96
279,Karl-Anthony Towns,MIN,21,10,11,33.8,12664.4,2.4,1.22,1.18,3.99,4.18,3.82
280,Kawhi Leonard,LAC,37,23,14,33.1,12869.0,2.44,1.36,1.08,4.12,4.45,3.77
281,Keegan Murray,SAC,59,35,24,29.8,12208.3,2.31,1.23,1.09,4.35,4.77,3.96
282,Keita Bates-Diop,SAS,47,11,36,21.1,8768.9,1.66,0.89,0.77,4.4,4.79,4.03
283,Keldon Johnson,SAS,54,14,40,32.7,12979.5,2.46,1.36,1.1,4.21,4.72,3.72
284,Kelly Olynyk,UTA,51,24,27,28.2,10853.7,2.06,1.15,0.91,4.07,4.46,3.66
285,Kelly Oubre Jr.,CHA,38,13,25,31.9,12641.0,2.39,1.28,1.12,4.2,4.49,3.91
286,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
287,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
288,Kendrick Nunn,WAS,53,26,27,14.5,5754.8,1.09,0.59,0.5,4.22,4.53,3.9
289,Kennedy Chandler,MEM,26,17,9,8.7,3457.5,0.65,0.35,0.3,4.14,4.36,3.92
290,Kenneth Lofton Jr.,MEM,10,7,3,3.6,1311.8,0.25,0.13,0.11,3.84,3.81,3.54
291,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
292,Kentavious Caldwell-Pope,DEN,60,43,17,31.4,11685.6,2.21,1.15,1.06,3.95,4.11,3.79
293,Kenyon Martin Jr.,HOU,61,13,48,26.6,9612.4,1.82,0.96,0.86,3.82,3.93,3.71
294,Keon Ellis,SAC,9,4,5,4.0,1641.9,0.31,0.16,0.16,4.29,4.32,4.27
295,Keon Johnson,POR,31,13,18,10.1,4107.8,0.78,0.42,0.36,4.21,4.38,4.02
296,Kessler Edwards,SAC,16,6,10,5.8,2394.9,0.45,0.24,0.21,4.29,4.59,3.99
297,Kevin Durant,PHX,39,26,13,36.0,12388.7,2.35,1.25,1.1,3.67,3.96,3.38
298,Kevin Huerter,SAC,58,33,25,30.1,12306.9,2.33,1.26,1.08,4.35,4.82,3.9
299,Kevin Knox II,POR,47,10,37,13.1,5330.3,1.01,0.55,0.46,4.27,4.68,3.88
300,Kevin Love,MIA,44,25,19,20.2,7314.9,1.39,0.75,0.63,3.83,3.98,3.67
301,Kevin Porter Jr.,HOU,40,10,30,34.0,13205.0,2.5,1.36,1.14,4.12,4.34,3.88
302,Kevon Harris,ORL,27,10,17,12.4,4966.3,0.94,0.48,0.46,4.18,4.25,4.12
303,Kevon Looney,GSW,61,31,30,23.5,8910.9,1.69,0.87,0.82,4.05,4.24,3.86
304,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
305,Khris Middleton,MIL,20,17,3,21.5,8270.3,1.57,0.85,0.71,4.08,4.51,3.68
306,Killian Hayes,DET,57,14,43,27.0,10453.1,1.98,1.07,0.91,4.13,4.46,3.8
307,Kira Lewis Jr.,NOP,15,6,9,10.6,4460.8,0.84,0.44,0.4,4.47,4.75,4.2
308,Klay Thompson,GSW,49,26,23,33.0,13038.1,2.47,1.35,1.12,4.2,4.71,3.73
309,Kris Dunn,UTA,3,2,1,22.0,8736.7,1.65,0.91,0.74,4.19,4.41,3.78
310,Kristaps Porzingis,WAS,51,22,29,32.6,11896.7,2.25,1.23,1.03,3.88,4.13,3.63
311,Kyle Anderson,MIN,51,26,25,26.2,10098.6,1.91,1.01,0.9,4.07,4.4,3.76
312,Kyle Kuzma,WAS,56,27,29,35.1,13614.2,2.58,1.43,1.15,4.11,4.47,3.73
313,Kyle Lowry,MIA,44,22,22,33.3,11600.7,2.2,1.21,0.99,3.7,4.01,3.39
314,Kyrie Irving,DAL,47,27,20,36.9,13616.0,2.58,1.38,1.19,3.92,4.28,3.58
315,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
316,Lamar Stevens,CLE,45,27,18,17.4,6778.7,1.28,0.66,0.62,4.13,4.19,4.06
317,Landry Shamet,PHX,30,14,16,21.4,9079.9,1.72,0.97,0.75,4.48,5.05,3.91
318,Larry Nance Jr.,NOP,50,24,26,22.3,8544.1,1.62,0.86,0.76,4.02,4.34,3.72
319,Lauri Markkanen,UTA,57,29,28,34.4,13264.0,2.51,1.39,1.12,4.07,4.41,3.71
320,LeBron James,LAL,47,24,23,36.1,12591.9,2.38,1.3,1.09,3.72,4.09,3.36
321,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
322,Lindy Waters III,OKC,25,11,14,11.2,4621.8,0.88,0.47,0.41,4.39,4.82,3.98
323,Lonnie Walker IV,LAL,45,19,26,25.8,9769.0,1.85,0.95,0.9,4.08,4.24,3.91
324,Luguentz Dort,OKC,54,25,29,30.0,11962.2,2.27,1.18,1.08,4.25,4.61,3.92
325,Luka Doncic,DAL,53,29,24,36.4,12577.8,2.38,1.36,1.02,3.67,4.06,3.25
326,Luka Garza,MIN,23,13,10,9.1,3967.9,0.75,0.4,0.35,4.61,4.93,4.29
327,Luke Kennard,MEM,39,23,16,20.9,8251.7,1.56,0.85,0.72,4.17,4.55,3.8
328,Luke Kornet,BOS,53,35,18,11.6,4580.8,0.87,0.47,0.4,4.2,4.44,3.95
329,Malachi Flynn,TOR,43,21,22,13.7,5574.6,1.06,0.57,0.48,4.27,4.6,3.94
330,Malaki Branham,SAS,47,9,38,22.4,9320.9,1.77,0.97,0.8,4.39,4.9,3.9
331,Malcolm Brogdon,BOS,53,37,16,25.4,9611.0,1.82,1.01,0.81,4.0,4.44,3.56
332,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
333,Malik Beasley,LAL,61,31,30,26.6,9950.4,1.88,1.04,0.85,3.94,4.24,3.62
334,Malik Monk,SAC,58,35,23,22.7,9297.9,1.76,0.96,0.8,4.3,4.86,3.78
335,Mamadi Diakite,CLE,16,12,4,6.2,2333.1,0.44,0.23,0.21,4.01,4.11,3.79
336,MarJon Beauchamp,MIL,40,27,13,14.3,5870.6,1.11,0.58,0.53,4.36,4.53,4.16
337,Marcus Morris Sr.,LAC,56,29,27,28.6,10163.8,1.92,1.03,0.89,3.79,4.0,3.58
338,Marcus Smart,BOS,45,33,12,32.3,11412.5,2.16,1.16,1.0,3.76,4.08,3.44
339,Mark Williams,CHA,32,13,19,16.8,6642.6,1.26,0.64,0.62,4.21,4.46,3.96
340,Markelle Fultz,ORL,41,21,20,29.2,12295.7,2.33,1.25,1.08,4.49,4.86,4.12
341,Markieff Morris,DAL,29,16,13,10.3,3798.6,0.72,0.38,0.34,3.89,4.01,3.77
342,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
343,Marvin Bagley III,DET,27,6,21,21.6,8535.4,1.62,0.86,0.76,4.24,4.4,4.09
344,Mason Plumlee,LAC,61,17,44,27.8,11078.1,2.1,1.13,0.97,4.25,4.59,3.9
345,Matisse Thybulle,POR,54,34,20,13.6,5531.2,1.05,0.52,0.52,4.3,4.34,4.26
346,Matt Ryan,MIN,32,14,18,9.5,3883.2,0.74,0.39,0.34,4.3,4.72,3.91
347,Matthew Dellavedova,SAC,26,15,11,6.2,2623.2,0.5,0.27,0.23,4.39,5.0,3.84
348,Max Christie,LAL,36,14,22,13.9,5789.8,1.1,0.58,0.52,4.42,4.68,4.16
349,Max Strus,MIA,60,31,29,29.9,12258.8,2.32,1.32,1.0,4.35,4.9,3.79
350,Maxi Kleber,DAL,23,13,10,25.6,9600.6,1.82,0.98,0.84,3.94,4.11,3.76
351,McKinley Wright IV,DAL,20,11,9,10.3,4278.3,0.81,0.42,0.39,4.4,4.6,4.19
352,Meyers Leonard,MIL,3,3,0,7.4,2693.0,0.51,0.28,0.23,3.71,3.89,3.54
353,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
354,Micah Potter,UTA,3,2,1,4.8,2103.3,0.4,0.22,0.18,4.68,4.42,4.15
355,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
356,Michael Porter Jr.,DEN,46,33,13,29.2,11036.9,2.09,1.08,1.01,4.03,4.15,3.9
357,Mikal Bridges,BKN,62,31,31,36.1,14452.0,2.74,1.47,1.27,4.25,4.56,3.94
358,Mike Conley,MIN,49,24,25,29.8,11742.4,2.22,1.22,1.0,4.16,4.47,3.84
359,Mike Muscala,BOS,47,22,25,15.1,6356.8,1.2,0.66,0.54,4.44,5.03,3.88
360,Miles McBride,NYK,49,28,21,12.2,5021.4,0.95,0.51,0.44,4.35,4.5,4.2
361,Mitchell Robinson,NYK,41,24,17,27.1,10133.3,1.92,1.02,0.9,3.99,4.04,3.94
362,Mo Bamba,LAL,44,21,23,16.5,6154.6,1.17,0.63,0.54,3.97,4.2,3.74
363,Monte Morris,WAS,51,25,26,28.1,10874.2,2.06,1.15,0.9,4.11,4.49,3.7
364,Montrezl Harrell,PHI,50,32,18,12.5,4620.3,0.88,0.47,0.41,3.93,4.16,3.7
365,Moritz Wagner,ORL,41,20,21,20.9,8254.2,1.56,0.85,0.71,4.17,4.49,3.83
366,Moses Brown,LAC,34,16,18,8.5,3397.6,0.64,0.35,0.3,4.21,4.46,3.9
367,Moses Moody,GSW,47,24,23,13.6,5315.7,1.01,0.54,0.47,4.12,4.44,3.8
368,Moussa Diabate,LAC,18,8,10,9.5,4064.9,0.77,0.41,0.36,4.44,4.78,4.1
369,Myles Turner,IND,53,25,28,29.9,11361.8,2.15,1.13,1.02,4.04,4.35,3.73
370,Naji Marshall,NOP,57,28,29,24.6,9690.6,1.84,0.97,0.87,4.16,4.41,3.92
371,Nassir Little,POR,40,20,20,17.2,6870.0,1.3,0.71,0.6,4.2,4.42,3.96
372,Nathan Knight,MIN,34,16,18,8.1,3166.2,0.6,0.32,0.28,4.1,4.29,3.91
373,Naz Reid,MIN,56,26,30,18.1,7237.8,1.37,0.72,0.65,4.24,4.6,3.9
374,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
375,Nerlens Noel,DET,14,2,12,10.8,4184.5,0.79,0.41,0.38,4.05,4.43,3.71
376,Nic Claxton,BKN,57,30,27,29.4,11649.2,2.21,1.14,1.07,4.23,4.49,3.98
377,Nick Richards,CHA,48,15,33,17.4,7264.8,1.38,0.74,0.64,4.43,4.73,4.14
378,Nickeil Alexander-Walker,MIN,41,19,22,14.6,6157.0,1.17,0.64,0.53,4.45,4.82,4.08
379,Nicolas Batum,LAC,60,33,27,21.9,8714.5,1.65,0.84,0.81,4.16,4.23,4.1
380,Nikola Jokic,DEN,55,41,14,33.6,12058.9,2.28,1.24,1.04,3.82,4.19,3.47
381,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
382,Nikola Vucevic,CHI,61,27,34,33.8,12213.0,2.31,1.19,1.12,3.85,4.08,3.64
383,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
384,Norman Powell,LAC,53,27,26,25.9,10217.3,1.94,1.05,0.88,4.14,4.46,3.81
385,O.G. Anunoby,TOR,49,24,25,35.7,13577.8,2.57,1.32,1.25,4.03,4.18,3.88
386,Obi Toppin,NYK,48,26,22,14.8,6222.5,1.18,0.63,0.55,4.47,4.78,4.14
387,Ochai Agbaji,UTA,40,23,17,15.7,6393.9,1.21,0.65,0.56,4.26,4.59,3.95
388,Onyeka Okongwu,ATL,60,31,29,23.9,9262.9,1.75,0.9,0.86,4.12,4.27,3.98
389,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
390,Oshae Brissett,IND,49,21,28,16.0,6545.9,1.24,0.67,0.57,4.31,4.69,3.94
391,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
392,Ousmane Dieng,OKC,19,8,11,15.0,5979.5,1.13,0.6,0.53,4.24,4.72,3.81
393,P.J. Tucker,PHI,58,37,21,26.2,10051.5,1.9,0.99,0.91,4.11,4.19,4.01
394,P.J. Washington,CHA,60,18,42,32.9,13127.5,2.49,1.36,1.13,4.25,4.71,3.81
395,PJ Dozier,SAC,5,5,0,2.2,895.8,0.17,0.1,0.07,3.95,5.03,3.87
396,Paolo Banchero,ORL,55,23,32,33.7,13151.2,2.49,1.36,1.13,4.15,4.57,3.73
397,Pascal Siakam,TOR,53,26,27,37.5,14313.1,2.71,1.48,1.23,4.05,4.47,3.64
398,Pat Connaughton,MIL,43,30,13,25.1,10079.4,1.91,1.03,0.88,4.28,4.66,3.91
399,Patrick Baldwin Jr.,GSW,20,8,12,8.7,3547.1,0.67,0.37,0.3,4.28,4.76,3.82
400,Patrick Beverley,CHI,48,23,25,26.9,10463.4,1.98,1.03,0.95,4.19,4.39,3.99
401,Patrick Williams,CHI,61,27,34,28.8,11509.3,2.18,1.13,1.05,4.28,4.59,3.99
402,Patty Mills,BKN,36,18,18,13.3,5407.1,1.02,0.55,0.47,4.35,4.67,4.01
403,Paul George,LAC,47,27,20,34.4,12872.2,2.44,1.35,1.09,3.97,4.33,3.6
404,Paul Reed,PHI,47,29,18,9.5,3976.0,0.75,0.4,0.35,4.41,4.67,4.15
405,Payton Pritchard,BOS,43,30,13,12.5,5109.6,0.97,0.52,0.45,4.32,4.57,4.05
406,Peyton Watson,DEN,14,9,5,3.2,1291.6,0.24,0.14,0.11,4.19,4.65,3.93
407,Precious Achiuwa,TOR,39,22,17,23.0,9066.8,1.72,0.91,0.81,4.16,4.33,3.99
408,Quentin Grimes,NYK,52,30,22,29.7,11321.4,2.14,1.16,0.99,4.05,4.17,3.91
409,Quenton Jackson,WAS,3,2,1,2.6,1135.3,0.22,0.13,0.09,4.2,4.9,4.88
410,R.J. Hampton,DET,28,7,21,13.9,5741.3,1.09,0.6,0.49,4.36,4.68,4.02
411,RJ Barrett,NYK,56,31,25,34.1,13573.0,2.57,1.41,1.17,4.22,4.51,3.91
412,Raul Neto,CLE,41,27,14,10.2,3952.1,0.75,0.4,0.35,4.09,4.21,3.97
413,Reggie Bullock,DAL,61,31,30,30.4,11407.3,2.16,1.14,1.02,3.98,4.03,3.93
414,Reggie Jackson,DEN,56,31,25,25.3,9594.8,1.82,1.0,0.82,4.03,4.35,3.7
415,Richaun Holmes,SAC,35,18,17,8.7,3382.1,0.64,0.32,0.32,4.08,4.26,3.92
416,Ricky Rubio,CLE,16,11,5,16.7,6723.9,1.27,0.71,0.56,4.28,4.65,3.89
417,Robert Covington,LAC,36,15,21,16.2,6097.5,1.15,0.62,0.53,3.93,4.24,3.62
418,Robert Williams III,BOS,26,17,9,24.2,9148.7,1.73,0.93,0.8,4.03,4.28,3.78
419,Robin Lopez,CLE,32,23,9,7.7,2903.3,0.55,0.3,0.25,4.0,4.2,3.78
420,Rodney McGruder,DET,22,3,19,11.3,4791.8,0.91,0.48,0.43,4.5,4.83,4.15
421,Romeo Langford,SAS,31,10,21,20.3,8503.2,1.61,0.84,0.77,4.45,4.72,4.21
422,Ron Harper Jr.,TOR,4,2,2,3.5,1382.0,0.26,0.14,0.12,3.88,5.04,3.6
423,Royce O'Neale,BKN,58,31,27,32.9,12692.0,2.4,1.31,1.09,4.12,4.61,3.66
424,Rudy Gay,UTA,47,25,22,14.5,5637.4,1.07,0.58,0.49,4.09,4.36,3.82
425,Rudy Gobert,MIN,52,24,28,30.4,11941.7,2.26,1.19,1.08,4.17,4.45,3.89
426,Rui Hachimura,LAL,44,24,20,24.4,9705.3,1.84,1.0,0.84,4.22,4.54,3.89
427,Russell Westbrook,LAC,55,25,30,28.8,10604.4,2.01,1.1,0.9,3.91,4.37,3.46
428,Ryan Arcidiacono,POR,14,8,6,5.0,2096.9,0.4,0.22,0.17,4.49,4.8,3.99
429,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
430,Saben Lee,PHX,20,12,8,14.7,6111.6,1.16,0.62,0.54,4.35,4.58,4.08
431,Saddiq Bey,ATL,56,14,42,28.5,10991.0,2.08,1.09,0.99,4.08,4.27,3.89
432,Sam Hauser,BOS,60,42,18,15.6,6705.8,1.27,0.71,0.56,4.56,5.02,4.09
433,Sandro Mamukelashvili,MIL,24,17,7,9.0,3763.3,0.71,0.39,0.32,4.38,4.73,4.06
434,Santi Aldama,MEM,57,34,23,21.9,9080.9,1.72,0.9,0.82,4.39,4.64,4.16
435,Scottie Barnes,TOR,60,29,31,35.3,14169.0,2.68,1.44,1.24,4.26,4.59,3.92
436,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
437,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
438,Seth Curry,BKN,43,27,16,22.0,8233.0,1.56,0.84,0.72,3.95,4.25,3.66
439,Shaedon Sharpe,POR,60,28,32,20.4,8078.7,1.53,0.81,0.72,4.18,4.32,4.03
440,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,13416.6,2.54,1.38,1.16,4.0,4.54,3.51
441,Shake Milton,PHI,56,39,17,20.7,8080.4,1.53,0.82,0.71,4.12,4.43,3.82
442,Simone Fontecchio,UTA,34,19,15,10.2,4340.0,0.82,0.46,0.36,4.44,4.88,4.01
443,Spencer Dinwiddie,BKN,60,30,30,34.1,12267.3,2.32,1.3,1.02,3.84,4.19,3.46
444,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
445,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
446,Stephen Curry,GSW,37,19,18,34.9,13772.8,2.61,1.46,1.15,4.2,4.87,3.58
447,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
448,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
449,Svi Mykhailiuk,CHA,15,10,5,4.8,1997.8,0.38,0.19,0.18,4.4,4.58,4.22
450,T.J. McConnell,IND,60,26,34,19.5,8555.7,1.62,0.86,0.76,4.63,5.03,4.24
451,T.J. Warren,PHX,28,17,11,18.0,7212.1,1.37,0.71,0.65,4.21,4.3,4.12
452,Taj Gibson,WAS,39,18,21,10.1,3863.5,0.73,0.39,0.34,4.02,4.14,3.92
453,Talen Horton-Tucker,UTA,49,25,24,17.3,6686.2,1.27,0.7,0.56,4.06,4.43,3.68
454,Tari Eason,HOU,61,13,48,19.8,7914.2,1.5,0.81,0.69,4.22,4.43,4.0
455,Taurean Prince,MIN,38,22,16,21.3,8302.7,1.57,0.82,0.75,4.09,4.37,3.83
456,Terance Mann,LAC,63,33,30,23.4,9441.8,1.79,0.94,0.85,4.27,4.42,4.11
457,Terence Davis,SAC,48,28,20,13.8,5755.6,1.09,0.57,0.52,4.4,4.79,4.05
458,Terrence Ross,PHX,45,17,28,22.4,8743.7,1.66,0.9,0.76,4.13,4.45,3.81
459,Terry Rozier,CHA,52,16,36,35.6,14457.4,2.74,1.51,1.23,4.34,4.77,3.9
460,Terry Taylor,CHI,27,10,17,8.6,3584.6,0.68,0.36,0.31,4.37,4.79,3.97
461,Thaddeus Young,TOR,50,22,28,15.5,6087.2,1.15,0.62,0.53,4.14,4.34,3.94
462,Thanasis Antetokounmpo,MIL,27,19,8,4.0,1632.3,0.31,0.17,0.14,4.22,4.37,4.05
463,Theo Maledon,CHA,36,10,26,16.1,6760.9,1.28,0.7,0.58,4.4,4.83,3.97
464,Theo Pinson,DAL,33,16,17,7.2,2902.4,0.55,0.29,0.26,4.18,4.43,3.96
465,Thomas Bryant,DEN,48,27,21,20.2,7748.0,1.47,0.79,0.68,4.1,4.41,3.8
466,Tim Hardaway Jr.,DAL,57,32,25,30.2,11183.0,2.12,1.16,0.96,3.94,4.18,3.69
467,Tobias Harris,PHI,56,36,20,33.7,12609.3,2.39,1.27,1.11,3.99,4.14,3.83
468,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
469,Torrey Craig,PHX,59,32,27,25.8,10809.6,2.05,1.09,0.96,4.45,4.67,4.22
470,Trae Young,ATL,55,29,26,35.3,13326.8,2.52,1.4,1.13,3.99,4.45,3.53
471,Tre Jones,SAS,51,14,37,29.3,12399.7,2.35,1.28,1.06,4.49,4.95,4.03
472,Tre Mann,OKC,55,25,30,18.3,7358.2,1.39,0.75,0.65,4.28,4.62,3.96
473,Trendon Watford,POR,45,22,23,16.6,6337.6,1.2,0.66,0.54,4.01,4.3,3.7
474,Trent Forrest,ATL,18,6,12,13.3,5284.4,1.0,0.52,0.48,4.18,4.34,4.02
475,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
476,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
477,Trevor Keels,NYK,1,1,0,0.9,369.0,0.07,0.04,0.03,5.98,0.0,0.0
478,Trey Lyles,SAC,55,33,22,16.2,6685.6,1.27,0.67,0.6,4.33,4.7,4.0
479,Trey Murphy III,NOP,59,27,32,29.1,11523.5,2.18,1.12,1.06,4.22,4.41,4.02
480,Troy Brown Jr.,LAL,56,26,30,24.0,9771.5,1.85,0.97,0.88,4.35,4.62,4.09
481,Ty Jerome,GSW,40,18,22,18.4,7098.9,1.34,0.77,0.58,4.07,4.58,3.56
482,TyTy Washington Jr.,HOU,26,3,23,14.8,5586.2,1.06,0.58,0.48,3.99,4.32,3.65
483,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
484,Tyler Herro,MIA,48,26,22,35.4,14238.2,2.7,1.48,1.21,4.28,4.63,3.92
485,Tyrese Haliburton,IND,51,26,25,33.6,13536.3,2.56,1.43,1.13,4.28,4.92,3.69
486,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
487,Tyrese Maxey,PHI,41,26,15,32.5,13239.9,2.51,1.38,1.13,4.32,4.64,3.99
488,Tyus Jones,MEM,60,37,23,22.8,9312.5,1.76,0.95,0.81,4.32,4.68,3.96
489,Udoka Azubuike,UTA,26,14,12,5.9,2184.5,0.41,0.22,0.2,3.87,3.93,3.81
490,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
491,Usman Garuba,HOU,54,12,42,13.5,5211.2,0.99,0.52,0.47,4.07,4.17,3.96
492,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
493,Victor Oladipo,MIA,29,18,11,27.6,10363.0,1.96,1.07,0.89,3.96,4.23,3.68
494,Vince Williams Jr.,MEM,10,6,4,4.9,2078.3,0.39,0.2,0.19,4.38,4.35,4.43
495,Vit Krejci,ATL,22,11,11,5.6,2186.1,0.41,0.22,0.19,4.09,4.35,3.82
496,Vlatko Cancar,DEN,48,33,15,16.5,6240.4,1.18,0.64,0.54,3.99,4.24,3.73
497,Walker Kessler,UTA,60,29,31,21.8,8772.2,1.66,0.9,0.76,4.25,4.5,3.99
498,Wendell Carter Jr.,ORL,42,18,24,29.7,10790.5,2.04,1.08,0.96,3.86,4.14,3.58
499,Wendell Moore Jr.,MIN,24,13,11,5.8,2587.6,0.49,0.26,0.23,4.71,5.16,4.21
500,Wenyen Gabriel,LAL,48,23,25,15.1,6145.9,1.16,0.64,0.53,4.34,4.79,3.9
501,Wesley Matthews,MIL,39,29,10,15.6,6351.8,1.2,0.65,0.55,4.27,4.62,3.93
502,Will Barton,TOR,41,19,22,19.2,7444.4,1.41,0.77,0.64,4.09,4.39,3.78
503,Willy Hernangomez,NOP,30,16,14,12.8,5151.1,0.98,0.52,0.46,4.26,4.52,4.0
504,Xavier Tillman,MEM,41,26,15,15.8,6440.6,1.22,0.64,0.58,4.31,4.58,4.04
505,Yuta Watanabe,BKN,44,23,21,17.7,7097.8,1.34,0.71,0.63,4.26,4.52,3.99
506,Zach Collins,SAS,50,14,36,21.7,8329.0,1.58,0.85,0.73,4.05,4.41,3.69
507,Zach LaVine,CHI,57,26,31,35.9,13899.0,2.63,1.41,1.22,4.12,4.55,3.72
508,Zeke Nnaji,DEN,43,29,14,13.5,5272.2,1.0,0.53,0.47,4.1,4.24,3.95
509,Ziaire Williams,MEM,30,18,12,16.4,6545.4,1.24,0.62,0.62,4.21,4.36,4.07
510,Zion Williamson,NOP,29,17,12,33.0,13026.6,2.47,1.34,1.12,4.19,4.67,3.74
