,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
143,Edmond Sumner,BKN,48,28,20,14.4,24.3,0.6,0.3,0.4,76.5,0.0,0.0,100.0,0.6,106.9,0.2,27.6,0.1,13.8,0.0,6.9,0.0,3.4
144,Eric Gordon,LAC,62,20,42,29.1,39.5,0.4,0.2,0.3,72.2,0.1,0.1,100.0,0.5,125.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,8.3
145,Eugene Omoruyi,DET,34,10,24,15.3,18.9,2.4,1.1,1.6,64.3,0.3,0.4,75.0,2.4,98.8,0.3,13.4,0.1,4.9,0.2,7.3,0.2,7.3
146,Evan Fournier,NYK,23,13,10,18.0,23.6,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
147,Evan Mobley,CLE,73,45,28,34.4,59.5,8.5,3.5,4.8,71.8,1.0,1.4,68.3,8.1,95.5,2.0,23.6,0.5,5.7,0.5,5.7,0.7,8.1
148,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.1,100.0,0.0,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,12,21,6.4,13.1,0.8,0.2,0.4,53.8,0.1,0.2,66.7,0.5,72.0,0.2,32.0,0.0,0.0,0.0,0.0,0.1,12.0
151,Frank Ntilikina,DAL,44,19,25,11.8,15.9,0.2,0.0,0.1,50.0,0.0,0.0,0.0,0.1,50.0,0.0,12.5,0.0,12.5,0.0,25.0,0.0,0.0
152,Franz Wagner,ORL,73,30,43,33.0,53.9,1.9,0.8,1.1,66.3,0.3,0.4,78.1,1.9,98.6,0.4,21.0,0.1,3.6,0.1,2.9,0.2,8.0
153,Fred VanVleet,TOR,62,30,32,36.9,85.0,0.2,0.1,0.2,60.0,0.0,0.0,0.0,0.2,85.7,0.1,28.6,0.0,14.3,0.0,0.0,0.0,0.0
154,Furkan Korkmaz,PHI,31,22,9,9.1,13.3,0.3,0.2,0.2,83.3,0.1,0.2,50.0,0.5,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.1,30.0
155,Gabe Vincent,MIA,60,33,27,26.2,43.8,0.4,0.1,0.2,61.5,0.1,0.1,100.0,0.4,80.8,0.2,34.6,0.0,3.8,0.0,7.7,0.0,0.0
156,Garrett Temple,NOP,22,14,8,6.8,8.8,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,40.0,0.1,40.0,0.0,20.0,0.0,0.0,0.0,0.0
157,Garrison Mathews,ATL,50,14,36,12.8,13.9,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.1,116.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Harris,ORL,43,19,24,25.1,22.2,0.6,0.2,0.3,72.7,0.1,0.1,100.0,0.5,80.8,0.2,34.6,0.0,0.0,0.0,7.7,0.0,7.7
159,Gary Payton II,GSW,15,8,7,17.0,23.0,1.8,0.7,1.1,62.5,0.0,0.0,0.0,1.3,74.1,0.6,33.3,0.0,0.0,0.1,3.7,0.0,0.0
160,Gary Trent Jr.,TOR,63,30,33,32.6,39.2,0.6,0.3,0.4,63.0,0.1,0.1,66.7,0.6,102.6,0.1,20.5,0.0,2.6,0.0,2.6,0.0,7.7
161,George Hill,IND,42,26,16,18.4,32.0,0.5,0.1,0.2,55.6,0.0,0.0,50.0,0.3,47.8,0.3,52.2,0.0,8.7,0.0,0.0,0.0,4.3
162,Georges Niang,PHI,70,47,23,19.3,28.8,0.4,0.2,0.2,81.3,0.1,0.1,87.5,0.5,126.9,0.1,19.2,0.0,3.8,0.0,3.8,0.0,11.5
163,Giannis Antetokounmpo,MIL,58,44,14,32.2,78.3,5.3,2.6,3.2,81.7,0.7,1.0,67.8,6.0,111.9,1.0,18.7,0.2,4.2,0.3,4.8,0.5,9.4
164,Goga Bitadze,ORL,30,10,20,10.5,15.7,3.0,0.9,1.5,60.0,0.2,0.6,38.9,2.1,71.1,0.9,28.9,0.1,2.2,0.2,5.6,0.3,10.0
165,Goran Dragic,MIL,50,22,28,15.5,34.4,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,80.0,0.1,30.0,0.0,10.0,0.0,0.0,0.0,0.0
166,Gordon Hayward,CHA,49,19,30,31.5,48.7,1.8,0.6,1.0,62.5,0.1,0.2,75.0,1.4,75.6,0.7,35.6,0.2,10.0,0.1,3.3,0.1,4.4
167,Gorgui Dieng,SAS,26,2,24,10.4,19.2,1.3,0.3,0.5,61.5,0.1,0.1,100.0,0.7,54.5,0.7,54.5,0.1,6.1,0.0,0.0,0.0,3.0
168,Grant Williams,BOS,71,49,22,26.6,30.7,1.7,0.5,0.8,59.3,0.2,0.3,88.9,1.2,69.7,0.6,38.7,0.1,5.9,0.1,3.4,0.1,7.6
169,Grayson Allen,MIL,67,50,17,27.6,35.8,1.0,0.3,0.4,72.0,0.0,0.0,100.0,0.6,58.5,0.6,56.9,0.1,6.2,0.0,1.5,0.0,1.5
170,Greg Brown III,POR,16,10,6,5.8,5.3,0.3,0.1,0.3,50.0,0.0,0.0,0.0,0.3,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Hamidou Diallo,DET,55,12,43,17.7,27.8,2.0,1.0,1.4,71.1,0.3,0.4,66.7,2.4,120.4,0.2,9.3,0.1,2.8,0.2,9.3,0.2,11.1
172,Harrison Barnes,SAC,73,44,29,32.7,46.8,1.8,0.8,1.1,70.5,0.2,0.3,80.0,1.8,100.0,0.5,25.6,0.1,4.7,0.1,4.7,0.1,6.2
173,Haywood Highsmith,MIA,49,26,23,18.0,20.2,1.9,0.5,0.9,53.3,0.0,0.1,33.3,1.0,51.6,0.7,34.7,0.1,7.4,0.2,10.5,0.1,3.2
174,Herbert Jones,NOP,57,25,32,29.0,42.6,2.1,0.7,1.2,57.6,0.2,0.4,47.8,1.6,75.6,0.6,28.6,0.1,3.4,0.1,2.5,0.2,9.2
175,Immanuel Quickley,NYK,74,42,32,28.5,49.5,0.4,0.1,0.1,63.6,0.0,0.0,100.0,0.2,53.1,0.2,56.3,0.1,12.5,0.0,3.1,0.0,3.1
176,Isaac Okoro,CLE,75,47,28,21.9,20.0,1.1,0.4,0.6,76.2,0.1,0.2,62.5,1.0,88.4,0.4,38.4,0.2,14.0,0.0,3.5,0.1,9.3
177,Isaiah Hartenstein,NYK,75,42,33,19.6,28.7,5.0,1.5,2.7,56.5,0.3,0.4,68.8,3.4,67.6,1.8,36.1,0.2,4.8,0.2,4.0,0.2,3.7
178,Isaiah Jackson,IND,55,22,33,15.6,21.6,5.2,2.0,3.3,59.8,0.8,1.2,66.2,4.9,93.8,1.0,19.1,0.1,2.4,0.2,3.5,0.5,10.4
179,Isaiah Joe,OKC,66,33,33,18.3,23.5,0.3,0.1,0.2,63.6,0.0,0.1,75.0,0.3,77.3,0.1,31.8,0.0,4.5,0.0,4.5,0.0,9.1
180,Isaiah Livers,DET,46,10,36,22.6,25.5,0.5,0.2,0.2,70.0,0.0,0.0,50.0,0.3,66.7,0.3,50.0,0.0,4.2,0.0,4.2,0.0,4.2
181,Isaiah Mobley,CLE,9,6,3,3.4,5.8,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.9,0.3,0.5,59.1,0.1,0.2,37.5,0.7,81.1,0.2,21.6,0.0,0.0,0.0,5.4,0.1,10.8
183,Isaiah Stewart,DET,49,12,37,28.3,39.2,4.7,1.4,2.6,56.3,0.9,1.3,68.3,3.8,80.5,1.1,24.2,0.4,7.8,0.2,5.2,0.6,13.0
184,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,37,23,14,8.8,20.8,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,44.4,0.1,44.4,0.0,11.1,0.0,11.1,0.0,0.0
186,Ish Wainright,PHX,53,28,25,15.3,15.8,0.7,0.2,0.4,52.2,0.0,0.0,0.0,0.5,66.7,0.2,33.3,0.0,5.6,0.0,2.8,0.0,0.0
187,Ivica Zubac,LAC,68,38,30,29.0,42.1,8.9,3.3,5.1,64.6,1.5,2.0,72.5,8.1,91.3,1.8,20.6,0.2,2.6,0.6,7.1,0.9,10.4
188,JD Davison,BOS,9,8,1,2.3,3.8,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,JT Thor,CHA,62,19,43,12.2,16.2,0.8,0.3,0.5,55.2,0.1,0.2,70.0,0.6,76.5,0.2,23.5,0.0,3.9,0.0,5.9,0.1,7.8
190,Ja Morant,MEM,55,36,19,32.1,77.9,1.5,0.7,1.0,66.7,0.1,0.1,66.7,1.4,96.3,0.3,21.3,0.1,3.8,0.1,6.3,0.1,3.8
191,JaMychal Green,GSW,55,29,26,14.2,22.6,3.0,1.1,1.7,67.0,0.7,0.9,75.5,3.0,101.2,0.5,16.4,0.1,3.6,0.3,10.9,0.4,14.5
192,JaVale McGee,DAL,37,18,19,8.0,11.5,3.1,1.3,2.1,60.3,0.2,0.5,44.4,2.8,91.2,0.4,12.3,0.1,1.8,0.2,7.0,0.2,7.0
193,Jabari Smith Jr.,HOU,71,17,54,30.7,46.2,2.5,1.0,1.6,64.0,0.5,0.6,81.8,2.6,102.8,0.4,15.3,0.1,3.4,0.2,6.2,0.3,11.9
194,Jabari Walker,POR,47,20,27,9.0,10.6,1.4,0.5,1.0,55.6,0.1,0.2,60.0,1.2,83.6,0.2,14.9,0.0,3.0,0.1,7.5,0.1,7.5
195,Jack White,DEN,16,12,4,3.2,4.9,0.6,0.1,0.3,50.0,0.0,0.0,0.0,0.3,44.4,0.3,44.4,0.0,0.0,0.1,11.1,0.0,0.0
196,Jaden Hardy,DAL,40,18,22,14.4,24.6,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.2,75.0,0.1,50.0,0.0,12.5,0.0,0.0,0.0,0.0
197,Jaden Ivey,DET,65,15,50,30.5,56.4,1.5,0.4,0.8,52.9,0.2,0.2,71.4,1.0,69.5,0.4,30.5,0.2,10.5,0.1,5.3,0.1,7.4
198,Jaden McDaniels,MIN,71,36,35,30.9,39.8,2.5,1.0,1.3,74.7,0.3,0.4,69.0,2.3,92.7,0.7,28.2,0.1,5.1,0.2,6.8,0.2,6.2
199,Jaden Springer,PHI,12,11,1,3.6,3.9,0.5,0.3,0.4,80.0,0.0,0.0,0.0,0.7,133.3,0.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0
200,Jae Crowder,MIL,11,9,2,18.7,27.3,0.9,0.3,0.4,75.0,0.2,0.2,100.0,0.7,80.0,0.4,40.0,0.1,10.0,0.1,10.0,0.1,10.0
201,Jae'Sean Tate,HOU,31,7,24,21.9,40.9,2.3,0.7,1.4,50.0,0.1,0.3,37.5,1.6,70.0,0.6,25.7,0.1,5.7,0.1,2.9,0.1,4.3
202,Jake LaRavia,MEM,33,22,11,11.9,14.3,0.5,0.1,0.2,42.9,0.0,0.1,50.0,0.2,38.9,0.3,55.6,0.0,5.6,0.0,0.0,0.0,5.6
203,Jakob Poeltl,TOR,63,21,42,26.8,53.8,8.4,3.2,4.9,65.0,0.8,1.3,57.8,7.2,85.8,2.2,26.2,0.3,4.0,0.4,4.7,0.6,7.4
204,Jalen Brunson,NYK,65,37,28,35.0,84.4,0.3,0.1,0.2,60.0,0.0,0.0,0.0,0.2,54.5,0.2,54.5,0.0,13.6,0.0,0.0,0.0,0.0
205,Jalen Duren,DET,58,15,43,24.7,35.0,7.7,3.0,4.7,64.6,0.8,1.3,66.2,7.0,90.4,1.7,21.6,0.3,4.0,0.5,6.5,0.6,7.8
206,Jalen Green,HOU,68,16,52,34.1,65.6,0.9,0.4,0.6,68.4,0.1,0.1,60.0,0.9,92.2,0.1,15.6,0.0,1.6,0.1,9.4,0.1,7.8
207,Jalen Johnson,ATL,64,32,32,14.5,21.1,1.2,0.5,0.9,58.2,0.1,0.1,66.7,1.1,86.1,0.3,22.8,0.0,1.3,0.0,3.8,0.0,3.8
208,Jalen McDaniels,PHI,71,26,45,24.3,36.5,1.8,0.9,1.4,68.0,0.2,0.2,85.7,2.1,118.4,0.2,12.0,0.0,2.4,0.1,4.0,0.1,5.6
209,Jalen Smith,IND,62,30,32,18.2,28.8,3.9,1.6,2.3,70.0,0.5,0.8,70.8,3.8,98.3,0.8,20.0,0.1,3.8,0.3,7.1,0.4,9.6
210,Jalen Suggs,ORL,45,17,28,23.7,44.5,1.5,0.3,0.6,48.0,0.4,0.4,84.2,0.9,61.8,0.5,35.3,0.2,13.2,0.1,8.8,0.2,13.2
211,Jalen Williams,OKC,68,33,35,30.0,45.7,2.3,1.0,1.4,70.5,0.3,0.4,91.7,2.3,101.3,0.6,24.7,0.1,3.9,0.1,5.8,0.2,7.8
212,Jamal Cain,MIA,15,8,7,12.4,12.1,2.5,1.1,1.6,66.7,0.6,0.8,75.0,2.8,113.5,0.3,13.5,0.2,8.1,0.1,5.4,0.4,16.2
213,Jamal Murray,DEN,59,40,19,33.0,71.4,1.3,0.5,0.7,70.0,0.1,0.1,83.3,1.1,82.9,0.4,34.2,0.0,2.6,0.1,6.6,0.1,3.9
214,Jamaree Bouyea,WAS,5,2,3,14.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,27,6,21,13.2,17.5,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.1,33.3,0.1,33.3,0.1,33.3,0.0,0.0,0.0,0.0
216,James Harden,PHI,53,36,17,36.9,94.2,0.7,0.1,0.4,30.0,0.1,0.1,100.0,0.3,45.7,0.2,34.3,0.0,5.7,0.0,0.0,0.0,5.7
217,James Johnson,IND,15,6,9,8.7,12.0,0.3,0.1,0.1,50.0,0.1,0.1,50.0,0.2,60.0,0.1,40.0,0.0,0.0,0.0,0.0,0.1,20.0
218,James Wiseman,DET,37,10,27,18.4,31.2,5.6,2.9,4.4,65.6,0.3,0.4,68.8,6.2,109.6,0.6,10.5,0.1,1.0,0.3,4.8,0.2,3.8
219,Jared Butler,OKC,2,1,1,9.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,8,1,7,9.3,9.6,1.3,0.4,0.6,60.0,0.0,0.0,0.0,0.8,60.0,0.5,40.0,0.1,10.0,0.1,10.0,0.0,0.0
221,Jaren Jackson Jr.,MEM,56,36,20,28.1,40.5,4.0,1.9,2.7,72.5,0.9,1.0,85.7,4.8,119.5,0.4,10.6,0.0,0.4,0.2,4.4,0.5,11.9
222,Jarred Vanderbilt,LAL,70,37,33,24.4,32.9,5.3,1.9,2.7,68.1,0.5,0.7,75.5,4.3,80.9,1.7,32.0,0.3,5.1,0.3,5.6,0.3,6.2
223,Jarrell Brantley,UTA,2,0,2,6.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Jarrett Allen,CLE,64,41,23,33.0,43.3,11.2,4.7,6.9,68.0,1.6,2.1,75.4,11.1,98.7,2.4,21.7,0.5,4.2,0.6,5.4,1.0,8.8
225,Jarrett Culver,ATL,10,5,5,13.7,20.5,1.2,0.4,0.7,57.1,0.4,0.6,66.7,1.2,100.0,0.1,8.3,0.0,0.0,0.0,0.0,0.3,25.0
226,Jason Preston,LAC,13,3,10,9.4,23.7,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
227,Javonte Green,CHI,30,12,18,15.5,22.7,1.7,1.0,1.2,83.3,0.2,0.3,62.5,2.2,126.9,0.2,13.5,0.0,1.9,0.1,3.8,0.1,7.7
228,Jaxson Hayes,NOP,45,21,24,13.4,16.2,2.5,1.1,1.5,69.6,0.4,0.5,70.8,2.6,101.8,0.5,19.5,0.1,4.4,0.1,4.4,0.2,9.7
229,Jay Huff,WAS,3,1,2,4.1,5.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.3,50.0,0.3,50.0,0.0,0.0
230,Jaylen Brown,BOS,62,42,20,36.1,64.3,2.4,1.0,1.6,57.8,0.2,0.2,80.0,2.2,90.5,0.5,20.3,0.1,2.7,0.1,3.4,0.1,4.7
231,Jaylen Nowell,MIN,64,33,31,19.3,33.3,0.7,0.4,0.6,62.2,0.0,0.0,100.0,0.8,106.5,0.1,10.9,0.0,4.3,0.0,2.2,0.0,2.2
232,Jaylin Williams,OKC,42,20,22,18.1,35.7,2.4,0.5,1.2,42.0,0.5,0.7,75.0,1.5,64.6,0.8,32.3,0.1,6.1,0.1,3.0,0.3,14.1
233,Jayson Tatum,BOS,69,49,20,37.3,75.9,3.0,1.2,1.8,66.1,0.4,0.4,93.3,2.9,95.7,0.7,23.0,0.2,6.7,0.1,4.8,0.2,6.7
234,Jeff Dowtin Jr.,TOR,20,13,7,9.7,16.4,0.5,0.1,0.2,50.0,0.1,0.1,100.0,0.3,66.7,0.2,33.3,0.0,0.0,0.1,11.1,0.1,11.1
235,Jeff Green,DEN,49,30,19,19.2,25.4,1.8,0.7,1.1,65.5,0.3,0.4,76.2,1.8,100.0,0.4,22.2,0.1,4.4,0.1,5.6,0.2,11.1
236,Jerami Grant,POR,63,28,35,35.6,53.3,1.9,0.8,1.0,76.6,0.3,0.3,90.0,1.9,100.0,0.5,26.5,0.0,1.7,0.1,3.4,0.1,7.7
237,Jeremiah Robinson-Earl,OKC,38,12,26,19.2,28.7,3.1,0.8,1.8,47.8,0.4,0.5,83.3,2.1,66.9,0.9,28.8,0.1,1.7,0.1,2.5,0.2,7.6
238,Jeremy Sochan,SAS,55,15,40,26.1,44.3,3.4,1.6,2.3,69.8,0.2,0.3,64.3,3.5,102.1,0.8,22.9,0.1,2.7,0.1,2.1,0.1,3.2
239,Jericho Sims,NYK,49,29,20,15.8,19.4,3.6,1.5,1.9,79.6,0.1,0.1,66.7,3.2,88.6,1.3,35.8,0.2,5.7,0.2,6.8,0.1,1.7
240,Jevon Carter,MIL,73,53,20,22.2,38.2,0.5,0.1,0.1,55.6,0.0,0.0,0.0,0.1,26.3,0.4,73.7,0.0,7.9,0.0,2.6,0.0,0.0
241,Jimmy Butler,MIA,59,32,27,33.4,62.8,5.9,1.9,2.9,66.3,1.2,1.4,85.4,5.2,88.5,1.9,32.0,0.5,8.4,0.2,3.2,0.7,11.2
242,Jock Landale,PHX,64,32,32,14.2,23.5,5.0,1.7,2.7,64.2,0.7,0.9,83.9,4.3,86.8,1.4,28.5,0.2,3.1,0.3,5.0,0.4,8.2
243,Joe Harris,BKN,66,34,32,21.5,22.5,0.5,0.3,0.3,85.0,0.0,0.0,0.0,0.5,97.1,0.2,34.3,0.0,8.6,0.0,2.9,0.0,0.0
244,Joe Ingles,MIL,39,28,11,23.0,33.5,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,50.0,0.1,62.5,0.0,12.5,0.0,0.0,0.0,0.0
245,Joe Wieskamp,TOR,5,3,2,5.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Joel Embiid,PHI,60,40,20,34.7,71.5,5.1,1.9,2.9,66.3,1.8,2.0,88.2,5.6,110.6,0.8,16.2,0.1,1.7,0.2,4.0,0.9,18.5
247,John Butler Jr.,POR,11,3,8,3.6,2.5,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
248,John Collins,ATL,63,32,31,30.1,42.8,3.2,1.6,2.1,75.8,0.5,0.6,91.7,3.7,115.7,0.5,14.7,0.1,2.9,0.2,5.4,0.3,8.8
249,John Konchar,MEM,65,41,24,21.0,30.1,1.0,0.4,0.6,72.2,0.1,0.1,66.7,0.9,86.8,0.4,36.8,0.0,4.4,0.0,2.9,0.0,4.4
250,John Wall,LAC,34,15,19,22.2,55.4,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.2,75.0,0.1,25.0,0.0,12.5,0.0,12.5,0.0,0.0
251,Johnny Davis,WAS,20,8,12,8.1,9.2,0.4,0.3,0.3,100.0,0.0,0.0,0.0,0.5,142.9,0.1,14.3,0.0,0.0,0.1,14.3,0.0,0.0
252,Johnny Juzang,UTA,11,4,7,11.4,11.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0
253,Jonas Valanciunas,NOP,70,34,36,24.8,49.6,6.5,3.1,4.5,68.9,1.0,1.2,82.8,7.4,113.8,0.7,11.4,0.1,2.2,0.4,6.6,0.6,9.4
254,Jonathan Isaac,ORL,11,8,3,11.3,19.5,2.4,0.7,1.5,47.1,0.4,0.5,66.7,1.9,80.8,0.2,7.7,0.1,3.8,0.3,11.5,0.3,11.5
255,Jonathan Kuminga,GSW,60,33,27,20.6,34.1,2.2,0.8,1.3,61.0,0.3,0.4,68.2,1.8,83.3,0.5,22.0,0.2,6.8,0.2,7.6,0.2,8.3
256,Jordan Clarkson,UTA,61,30,31,32.6,56.1,1.4,0.5,0.9,61.1,0.1,0.2,90.0,1.2,87.1,0.3,21.2,0.0,3.5,0.1,5.9,0.1,7.1
257,Jordan Goodwin,WAS,54,20,34,17.1,34.6,1.0,0.3,0.5,51.7,0.1,0.1,87.5,0.7,68.5,0.3,31.5,0.1,9.3,0.1,7.4,0.1,7.4
258,Jordan Hall,SAS,9,1,8,9.2,17.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0
259,Jordan McLaughlin,MIN,36,18,18,15.9,36.6,0.4,0.2,0.2,100.0,0.0,0.0,0.0,0.3,75.0,0.2,50.0,0.1,12.5,0.1,12.5,0.0,0.0
260,Jordan Nwora,IND,54,34,20,17.6,24.3,0.7,0.2,0.4,54.5,0.1,0.1,75.0,0.5,74.4,0.2,30.8,0.1,7.7,0.0,5.1,0.0,5.1
261,Jordan Poole,GSW,74,38,36,30.4,66.4,0.9,0.3,0.5,57.9,0.2,0.2,92.9,0.8,82.9,0.2,22.9,0.0,4.3,0.1,8.6,0.1,10.0
262,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.6,0.1,0.2,70.0,0.1,0.1,100.0,0.3,44.4,0.3,58.3,0.0,2.8,0.0,2.8,0.0,2.8
264,Josh Christopher,HOU,56,12,44,11.6,18.2,0.3,0.1,0.2,72.7,0.0,0.0,0.0,0.3,84.2,0.1,26.3,0.0,0.0,0.0,5.3,0.0,0.0
265,Josh Giddey,OKC,69,31,38,30.9,76.3,2.9,1.2,1.9,60.2,0.2,0.3,63.2,2.5,84.7,0.6,20.8,0.1,4.0,0.2,5.4,0.1,4.0
266,Josh Green,DAL,54,25,29,25.8,35.1,1.4,0.2,0.3,56.3,0.1,0.1,37.5,0.4,28.0,0.8,60.0,0.2,12.0,0.2,12.0,0.1,5.3
267,Josh Hart,NYK,69,37,32,32.6,43.9,1.8,0.4,0.7,64.4,0.2,0.3,63.6,1.0,57.6,0.9,47.2,0.1,5.6,0.1,4.0,0.2,8.8
268,Josh Minott,MIN,14,6,8,6.5,7.6,0.9,0.6,0.7,80.0,0.1,0.1,100.0,1.3,138.5,0.0,0.0,0.0,0.0,0.1,7.7,0.1,7.7
269,Josh Okogie,PHX,63,31,32,17.7,22.4,1.6,0.4,0.7,50.0,0.2,0.3,77.8,1.0,61.2,0.6,40.8,0.1,7.1,0.0,3.1,0.1,9.2
270,Josh Richardson,NOP,55,18,37,24.0,43.5,0.8,0.3,0.4,70.8,0.0,0.0,0.0,0.6,76.1,0.3,41.3,0.0,4.3,0.0,2.2,0.0,0.0
271,Joshua Primo,SAS,4,3,1,23.3,43.0,1.0,0.0,0.0,0.0,0.5,0.5,100.0,0.5,50.0,0.8,75.0,0.0,0.0,0.0,0.0,0.3,25.0
272,Jrue Holiday,MIL,61,46,15,32.7,73.7,2.3,0.7,1.1,64.3,0.1,0.1,100.0,1.6,68.5,1.0,43.4,0.2,9.8,0.1,4.2,0.0,2.1
273,Juan Toscano-Anderson,UTA,43,17,26,12.0,17.0,1.5,0.3,0.5,60.9,0.1,0.1,75.0,0.7,47.0,0.8,53.0,0.2,12.1,0.1,6.1,0.0,1.5
274,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,1.1,0.4,0.6,68.0,0.1,0.2,60.0,1.0,85.4,0.3,25.0,0.1,6.3,0.1,10.4,0.1,8.3
275,Julian Champagnie,SAS,9,4,5,13.3,15.8,0.6,0.2,0.4,50.0,0.0,0.0,0.0,0.6,100.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Julius Randle,NYK,75,42,33,35.9,70.2,3.1,1.3,1.9,68.5,0.4,0.6,72.7,3.2,103.0,0.6,19.2,0.1,4.3,0.3,8.5,0.3,9.4
277,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.7,0.7,0.7,100.0,0.0,0.0,0.0,1.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Justin Holiday,DAL,41,17,24,15.3,17.4,0.6,0.1,0.2,44.4,0.0,0.0,0.0,0.2,34.8,0.3,47.8,0.0,0.0,0.1,13.0,0.0,0.0
279,Justin Jackson,BOS,23,15,8,4.7,5.1,0.1,0.0,0.0,100.0,0.0,0.1,50.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
280,Justise Winslow,POR,29,15,14,26.8,52.4,3.2,1.1,2.1,55.0,0.1,0.1,75.0,2.4,74.2,0.8,25.8,0.2,6.5,0.2,5.4,0.1,2.2
281,Jusuf Nurkic,POR,52,24,28,26.8,53.8,5.5,2.1,3.4,60.1,0.7,0.9,72.9,5.0,91.5,1.1,19.4,0.1,1.4,0.3,4.9,0.5,8.5
282,KZ Okpala,SAC,35,19,16,7.1,7.0,0.5,0.2,0.2,75.0,0.0,0.0,0.0,0.3,75.0,0.2,37.5,0.0,0.0,0.0,6.3,0.0,0.0
283,Kai Jones,CHA,39,10,29,10.3,11.8,1.6,0.6,0.9,63.9,0.1,0.2,83.3,1.3,82.5,0.3,20.6,0.0,1.6,0.2,9.5,0.1,3.2
284,Karl-Anthony Towns,MIN,22,11,11,33.4,60.7,2.3,1.0,1.3,75.9,0.6,0.8,76.5,2.6,116.0,0.4,18.0,0.2,8.0,0.1,4.0,0.3,12.0
285,Kawhi Leonard,LAC,45,29,16,33.8,57.3,2.2,0.5,0.9,60.0,0.3,0.4,87.5,1.4,66.0,0.9,43.3,0.2,7.2,0.1,5.2,0.2,8.2
