,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
33,Blake Griffin,BOS,26,17,9,14.4,4.9,0.2,33.3,2.2,45.2,0.0,0.0,1.8,72.4,0.3,60.0,0.7,72.7,61.4
34,Blake Wesley,SAS,16,2,14,14.4,4.6,1.2,29.2,1.5,44.4,0.9,26.9,0.3,25.0,0.0,0.0,0.2,50.0,42.8
35,Boban Marjanovic,HOU,20,1,19,4.5,3.3,0.0,0.0,0.1,33.3,0.2,28.6,2.0,88.9,1.6,61.9,0.8,85.7,67.6
36,Bobby Portis,MIL,49,32,17,26.5,14.4,1.8,59.7,4.6,39.9,1.8,39.6,4.1,62.3,2.1,52.2,0.9,68.8,55.2
37,Bogdan Bogdanovic,ATL,36,18,18,29.6,14.6,3.5,52.5,6.6,41.4,4.5,42.1,0.3,50.0,0.1,50.0,0.3,50.0,55.0
38,Bojan Bogdanovic,DET,57,15,42,31.9,21.3,6.2,55.9,5.8,45.8,5.4,43.4,0.7,48.5,0.5,36.0,0.7,58.1,56.7
39,Bol Bol,ORL,56,22,34,23.0,10.1,2.4,55.4,1.1,33.9,1.4,35.7,3.0,83.0,0.1,40.0,0.5,85.7,61.0
40,Bones Hyland,LAC,45,30,15,19.3,11.8,2.9,34.8,3.1,38.0,4.0,34.4,0.2,50.0,0.0,0.0,0.1,75.0,50.2
41,Bradley Beal,WAS,38,20,18,33.0,22.7,9.3,57.0,3.6,42.0,7.0,46.9,1.7,68.4,0.2,40.0,1.2,50.0,56.6
42,Brandon Boston Jr.,LAC,21,8,13,11.7,6.8,2.1,35.6,0.7,31.3,2.2,40.0,0.2,28.6,0.1,33.3,0.1,50.0,47.1
43,Brandon Clarke,MEM,53,30,23,19.9,10.3,0.8,53.6,0.9,48.9,0.3,66.7,6.1,70.3,0.1,25.0,2.5,66.7,66.2
44,Brandon Ingram,NOP,26,12,14,32.5,22.8,9.3,51.8,4.3,42.1,8.5,42.0,0.7,64.3,1.1,48.1,1.1,65.0,50.6
45,Braxton Key,DET,3,0,3,3.0,1.3,0.0,0.0,0.0,0.0,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46,Brook Lopez,MIL,59,42,17,30.4,14.7,0.9,62.9,5.9,38.4,0.8,39.3,5.8,68.8,1.9,63.6,1.1,50.0,59.2
47,Bruce Brown,DEN,61,43,18,28.6,11.1,2.7,43.3,3.5,38.9,1.4,38.0,1.5,67.2,0.1,100.0,0.8,71.0,55.7
48,Bruno Fernando,ATL,33,10,23,11.2,3.9,0.1,16.7,0.0,0.0,0.1,50.0,3.1,58.6,0.1,66.7,0.5,41.2,52.1
49,Bryce McGowens,CHA,26,8,18,14.7,4.1,1.3,33.3,1.3,37.9,0.1,7.7,0.4,62.5,0.0,0.0,0.0,0.0,44.2
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,1.0,38.1,1.2,29.4,1.1,37.5,0.1,100.0,0.0,0.0,0.0,0.0,44.6
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,62,27,35,32.1,17.4,2.4,45.8,8.3,41.9,4.5,42.9,0.7,72.0,0.0,0.0,0.2,71.4,59.3
53,CJ McCollum,NOP,54,26,28,35.0,21.0,6.5,49.0,5.0,37.3,8.5,42.7,0.3,52.9,0.0,0.0,0.6,56.5,51.2
54,Cade Cunningham,DET,12,3,9,33.3,19.9,9.8,46.9,2.4,30.3,8.0,41.5,0.8,60.0,0.3,100.0,0.3,66.7,45.3
55,Caleb Houstan,ORL,34,12,22,16.1,4.2,0.1,50.0,2.9,37.5,0.2,50.0,0.6,50.0,0.0,0.0,0.0,0.0,54.5
56,Caleb Martin,MIA,51,26,25,30.1,10.1,1.6,45.7,3.5,34.8,1.8,45.8,1.6,63.0,0.0,0.0,0.4,69.2,53.3
57,Cam Reddish,POR,25,11,14,22.9,9.3,2.8,50.0,2.9,33.8,0.8,32.0,0.9,73.3,0.0,0.0,0.5,55.6,52.7
58,Cam Thomas,BKN,43,25,18,17.2,11.3,4.7,45.8,1.3,51.3,3.9,39.1,0.3,83.3,0.0,0.0,0.4,60.0,51.1
59,Cameron Johnson,BKN,22,14,8,26.1,14.4,2.2,57.1,7.0,40.3,2.5,46.2,1.2,62.5,0.0,0.0,0.5,55.6,58.6
60,Cameron Payne,PHX,30,16,14,23.2,11.9,4.7,42.8,2.7,34.2,4.3,40.8,0.3,80.0,0.0,0.0,0.0,0.0,48.9
61,Caris LeVert,CLE,58,34,24,30.0,11.6,4.5,43.8,2.9,37.1,2.7,32.0,0.6,48.0,0.0,0.0,0.3,35.7,48.5
62,Carlik Jones,CHI,1,0,1,21.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cedi Osman,CLE,60,37,23,21.0,8.9,1.4,45.2,3.5,35.0,0.9,32.1,0.7,67.9,0.0,0.0,0.3,90.9,55.2
64,Charles Bassey,SAS,28,5,23,13.9,5.1,0.0,0.0,0.4,31.3,0.2,40.0,4.4,71.2,0.3,50.0,0.6,46.2,65.8
65,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,50.0
66,Chimezie Metu,SAC,47,28,19,11.1,5.0,0.2,50.0,0.6,29.0,0.0,16.7,3.3,70.8,0.2,50.0,0.5,55.6,63.4
67,Chris Boucher,TOR,56,28,28,20.8,9.7,0.5,36.8,2.5,32.4,0.3,37.5,4.4,62.2,0.0,0.0,0.4,53.3,54.5
68,Chris Duarte,IND,38,15,23,19.1,7.8,2.1,43.9,2.1,31.8,2.5,31.1,0.4,70.0,0.0,0.0,0.2,33.3,44.3
69,Chris Paul,PHX,41,21,20,32.2,13.8,4.5,51.5,2.2,51.7,7.9,41.0,0.1,50.0,0.1,33.3,0.0,0.0,49.8
70,Chris Silva,DAL,1,1,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,100.0
71,Christian Braun,DEN,57,40,17,15.2,4.4,0.9,48.9,1.1,36.2,0.4,33.3,0.6,65.2,0.0,0.0,0.2,80.0,56.3
72,Christian Koloko,TOR,46,21,25,14.4,3.4,0.0,0.0,0.2,18.8,0.0,0.0,2.8,56.2,0.0,0.0,0.4,33.3,48.8
73,Christian Wood,DAL,50,27,23,27.4,17.6,3.2,57.0,5.4,42.0,0.9,26.0,4.5,66.9,1.6,60.0,1.5,63.4,59.5
74,Chuma Okeke,ORL,19,5,14,21.3,5.2,0.9,38.5,2.7,29.8,0.4,30.0,0.4,75.0,0.1,0.0,0.1,100.0,46.6
75,Clint Capela,ATL,45,25,20,26.6,12.0,0.1,28.6,0.0,0.0,0.0,0.0,10.6,64.0,0.3,33.3,1.4,70.0,62.4
76,Coby White,CHI,52,24,28,22.5,8.9,2.0,51.8,4.3,36.9,1.4,34.5,0.1,75.0,0.0,0.0,0.0,100.0,52.5
77,Cody Martin,CHA,7,2,5,19.1,5.0,1.9,45.5,1.6,40.0,0.3,10.0,0.6,66.7,0.0,0.0,0.0,0.0,43.1
78,Cody Zeller,MIA,2,0,2,15.6,7.0,0.0,0.0,1.0,50.0,0.0,0.0,6.0,75.0,0.0,0.0,2.0,66.7,66.7
79,Cole Anthony,ORL,41,19,22,24.7,12.0,5.0,51.0,2.4,33.7,3.2,41.7,0.8,70.6,0.0,0.0,0.2,100.0,49.7
80,Cole Swider,LAL,6,1,5,6.7,1.5,0.0,0.0,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
81,Collin Sexton,UTA,47,24,23,24.0,14.3,7.0,53.6,1.9,38.5,2.4,46.0,1.1,56.3,0.0,0.0,0.2,40.0,55.9
82,Corey Kispert,WAS,52,24,28,27.0,9.3,1.2,54.8,5.3,41.2,0.4,32.0,0.8,63.3,0.0,0.0,0.4,53.3,61.0
83,Cory Joseph,DET,42,10,32,15.7,4.7,1.6,49.1,1.4,35.2,1.5,35.5,0.1,40.0,0.0,0.0,0.0,33.3,47.2
84,D'Angelo Russell,LAL,58,30,28,32.4,17.6,4.3,53.3,4.8,40.0,6.5,43.1,0.6,56.0,0.1,40.0,0.4,66.7,56.4
85,Daishen Nix,HOU,43,11,32,16.0,4.1,1.2,39.1,1.5,27.6,1.0,37.8,0.2,100.0,0.0,0.0,0.1,100.0,44.8
86,Dalano Banton,TOR,27,14,13,9.3,4.4,0.5,21.1,1.2,31.4,0.4,17.2,1.0,76.5,0.0,0.0,0.1,66.7,46.9
87,Dalen Terry,CHI,24,12,12,5.2,1.8,0.5,50.0,0.4,25.0,0.3,60.0,0.2,50.0,0.0,0.0,0.0,0.0,50.0
88,Damian Jones,UTA,24,7,17,8.2,2.6,0.0,0.0,0.1,20.0,0.0,0.0,2.2,63.3,0.1,0.0,0.2,25.0,56.1
89,Damian Lillard,POR,47,24,23,36.3,32.3,11.0,57.9,4.9,39.4,10.8,41.1,0.3,66.7,0.1,50.0,0.3,66.7,57.7
90,Damion Lee,PHX,62,33,29,21.8,8.7,1.9,43.9,4.8,45.5,0.9,31.7,0.3,58.3,0.0,0.0,0.2,83.3,56.1
91,Daniel Gafford,WAS,58,26,32,18.8,8.4,0.5,76.9,0.1,28.6,0.1,100.0,6.2,80.0,0.3,50.0,1.3,70.8,74.7
92,Daniel Theis,IND,7,1,6,15.5,7.0,0.6,100.0,1.4,23.5,0.0,0.0,3.1,50.0,0.0,0.0,1.7,55.6,50.0
93,Danny Green,CLE,6,2,4,11.9,3.2,0.0,0.0,2.5,35.7,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4
94,Danuel House Jr.,PHI,37,24,13,14.8,4.4,0.8,57.9,1.1,27.7,1.2,44.4,0.6,90.0,0.0,0.0,0.2,75.0,55.8
95,Dario Saric,OKC,41,18,23,14.1,5.8,0.9,32.4,2.3,38.8,0.4,31.8,1.6,58.5,0.5,46.7,0.3,66.7,51.0
96,Darius Bazley,PHX,36,16,20,15.4,5.4,1.3,39.4,1.6,41.7,0.1,20.0,1.5,55.0,0.1,0.0,0.6,50.0,50.6
97,Darius Days,HOU,4,0,4,6.2,3.8,0.0,0.0,2.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2
98,Darius Garland,CLE,54,29,25,35.1,21.9,8.7,50.6,3.6,46.1,7.7,42.7,0.3,77.8,0.0,100.0,0.4,61.5,54.7
99,David Duke Jr.,BKN,16,7,9,8.8,2.9,1.7,52.0,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0,0.0,0.0,43.8
100,David Roddy,MEM,48,30,18,17.4,6.3,1.5,47.6,2.3,28.9,0.5,44.0,1.0,71.4,0.1,100.0,0.2,36.4,49.5
101,Davion Mitchell,SAC,59,34,25,17.8,5.5,1.6,52.3,1.8,35.7,1.1,31.5,0.3,69.2,0.0,0.0,0.1,33.3,52.4
102,Davis Bertans,DAL,34,17,17,10.6,4.1,0.1,66.7,2.9,36.3,0.5,75.0,0.1,66.7,0.0,0.0,0.1,100.0,59.0
103,Davon Reed,LAL,38,25,13,8.8,2.3,0.4,21.4,1.0,32.5,0.6,32.1,0.1,50.0,0.0,0.0,0.0,0.0,43.3
104,Day'Ron Sharpe,BKN,33,16,17,10.4,3.9,0.1,25.0,0.5,66.7,0.0,0.0,2.6,57.8,0.1,12.5,0.7,66.7,56.4
105,De'Aaron Fox,SAC,55,34,21,34.1,25.4,12.1,58.9,2.6,36.6,8.4,42.4,0.7,84.2,0.1,66.7,0.3,63.6,55.9
106,De'Andre Hunter,ATL,51,29,22,31.7,15.6,3.8,41.7,4.8,37.3,4.1,50.3,1.1,59.5,0.5,66.7,0.9,57.6,52.5
107,De'Anthony Melton,PHI,56,37,19,28.1,10.4,1.7,44.3,5.1,42.0,1.8,35.9,0.6,54.2,0.0,0.0,0.3,77.8,54.9
108,DeAndre Jordan,DEN,34,21,13,14.6,4.9,0.1,100.0,0.1,100.0,0.0,0.0,4.3,80.5,0.1,66.7,0.2,37.5,77.6
109,DeMar DeRozan,CHI,54,26,28,36.1,25.3,9.6,59.6,2.1,35.9,10.2,48.1,0.4,45.0,2.2,62.5,1.0,46.2,52.4
110,Dean Wade,CLE,34,23,11,21.0,5.2,0.7,30.0,3.3,37.3,0.1,28.6,0.6,90.9,0.0,0.0,0.1,100.0,56.6
111,Deandre Ayton,PHX,53,25,28,30.3,18.7,0.2,28.6,3.5,43.1,1.1,45.3,11.7,64.5,3.2,53.5,4.5,56.8,59.5
112,Dejounte Murray,ATL,56,29,27,36.4,20.9,6.8,47.2,4.3,36.0,8.7,46.9,0.9,58.3,0.1,33.3,0.2,35.3,52.4
113,Delon Wright,WAS,31,19,12,22.6,6.7,1.9,40.0,1.6,32.1,1.5,42.9,0.6,72.7,0.0,0.0,0.3,100.0,54.8
114,Deni Avdija,WAS,58,27,31,26.3,9.1,2.8,55.0,2.5,31.0,0.3,17.9,1.5,47.4,0.0,100.0,0.5,63.6,49.9
115,Dennis Schroder,LAL,48,25,23,30.0,12.2,4.8,45.9,3.3,37.0,2.5,42.3,0.2,50.0,0.0,0.0,0.1,50.0,48.5
116,Dennis Smith Jr.,CHA,40,13,27,25.1,8.6,3.8,50.0,1.3,27.7,1.3,28.1,0.8,66.7,0.1,100.0,0.3,62.5,45.9
117,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,100.0,0.0,0.0,0.0,0.0,40.0
119,Derrick Jones Jr.,CHI,47,19,28,14.7,5.0,0.4,66.7,1.1,34.0,0.0,50.0,2.1,57.1,0.0,100.0,0.6,55.6,54.8
120,Derrick Rose,NYK,27,12,15,12.5,5.6,2.3,43.8,1.0,23.7,2.1,41.4,0.4,55.6,0.0,0.0,0.1,40.0,44.3
121,Derrick White,BOS,61,44,17,27.6,12.0,3.4,52.6,4.5,39.2,1.8,43.7,0.7,56.7,0.0,0.0,0.3,46.2,55.8
122,Desmond Bane,MEM,37,23,14,31.1,21.3,5.5,48.2,4.5,39.6,6.4,44.3,0.9,60.9,0.0,0.0,0.9,63.6,55.6
123,Devin Booker,PHX,35,22,13,34.1,26.5,8.5,52.4,3.2,42.9,11.2,42.8,1.3,62.5,0.9,72.2,0.7,58.8,52.6
124,Devin Vassell,SAS,29,8,21,31.3,19.4,3.9,40.4,7.8,45.9,5.7,39.7,0.6,58.3,0.0,0.0,0.8,64.3,53.3
125,Devon Dotson,WAS,6,1,5,8.9,0.5,0.0,0.0,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
126,Devonte' Graham,SAS,59,27,32,16.6,6.1,0.7,30.3,2.7,34.6,1.9,36.2,0.1,100.0,0.0,0.0,0.1,100.0,49.8
127,Dewayne Dedmon,PHI,30,17,13,11.7,5.7,0.4,100.0,1.1,30.0,0.5,63.6,2.6,57.9,0.3,36.4,1.5,63.0,53.9
128,Dillon Brooks,MEM,54,33,21,30.4,14.6,4.8,45.1,3.9,33.3,4.1,34.9,0.8,57.6,0.1,60.0,0.3,53.8,45.6
129,Domantas Sabonis,SAC,58,34,24,34.5,18.7,2.1,64.2,2.4,43.7,0.2,43.8,8.4,67.4,2.2,58.0,5.2,67.8,62.9
130,Dominick Barlow,SAS,11,0,11,10.1,3.4,0.2,100.0,0.4,33.3,0.2,100.0,1.8,54.5,0.0,0.0,0.5,75.0,53.8
131,Donovan Mitchell,CLE,53,34,19,35.4,27.2,9.1,60.0,4.2,37.5,10.7,43.4,1.0,66.7,0.0,0.0,0.8,73.9,57.1
132,Donte DiVincenzo,GSW,50,28,22,25.6,9.0,0.9,43.6,5.9,44.7,0.6,26.1,0.8,62.5,0.0,0.0,0.2,71.4,58.4
133,Dorian Finney-Smith,BKN,46,21,25,31.8,8.8,1.0,35.7,5.2,34.9,0.3,20.0,1.5,74.4,0.0,0.0,0.2,100.0,52.5
134,Doug McDermott,SAS,52,14,38,20.5,9.7,1.4,40.0,4.5,39.9,1.8,43.0,0.9,67.6,0.0,100.0,0.3,70.0,57.1
135,Draymond Green,GSW,52,27,25,31.6,8.2,1.1,55.3,1.9,32.4,0.1,37.5,1.6,51.7,0.1,50.0,1.3,64.4,56.4
136,Drew Eubanks,POR,58,27,31,19.6,6.0,0.4,64.3,0.4,47.6,0.2,50.0,3.5,74.2,0.2,55.6,1.3,64.2,68.8
137,Dru Smith,BKN,8,4,4,12.1,2.8,1.3,55.6,0.8,25.0,0.5,33.3,0.3,100.0,0.0,0.0,0.3,100.0,47.8
138,Duane Washington Jr.,PHX,31,17,14,12.7,7.9,2.6,38.8,2.1,31.4,3.4,39.3,0.0,0.0,0.0,0.0,0.0,0.0,44.5
139,Duncan Robinson,MIA,31,14,17,17.7,6.5,0.7,57.9,3.4,31.0,1.8,38.2,0.4,57.1,0.0,0.0,0.2,66.7,48.7
140,Dwight Powell,DAL,57,31,26,20.0,6.8,0.2,50.0,0.0,0.0,0.0,50.0,5.5,75.9,0.1,66.7,0.9,65.5,72.5
141,Dyson Daniels,NOP,40,21,19,19.5,4.4,1.2,42.0,1.3,33.3,0.4,30.0,0.7,72.2,0.0,0.0,0.1,100.0,51.0
142,Edmond Sumner,BKN,46,28,18,14.5,7.4,2.4,41.6,1.6,35.7,0.7,40.0,0.7,76.5,0.0,0.0,0.2,80.0,51.6
143,Eric Gordon,LAC,51,14,37,29.6,12.6,5.3,49.8,3.6,33.7,1.8,33.7,0.4,71.4,0.0,100.0,0.1,33.3,52.4
144,Eugene Omoruyi,OKC,23,9,14,11.8,4.9,0.5,44.4,1.1,29.0,0.0,0.0,2.0,57.1,0.0,0.0,0.2,33.3,51.1
145,Evan Fournier,NYK,23,13,10,18.0,6.8,1.2,35.5,2.7,35.6,2.4,31.9,0.2,66.7,0.0,0.0,0.0,0.0,46.0
146,Evan Mobley,CLE,62,37,25,34.1,16.0,2.1,43.9,1.2,25.0,1.3,42.6,7.7,72.5,1.2,38.8,2.6,60.4,56.5
147,Facundo Campazzo,DAL,8,2,6,6.5,1.3,0.0,0.0,0.8,33.3,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6
148,Frank Kaminsky,HOU,29,11,18,6.9,2.7,0.3,50.0,1.2,44.4,0.1,25.0,0.6,53.8,0.2,66.7,0.1,100.0,61.8
149,Frank Ntilikina,DAL,38,18,20,12.2,2.4,0.6,40.9,0.9,26.0,0.4,42.1,0.1,33.3,0.0,0.0,0.0,0.0,40.3
150,Franz Wagner,ORL,60,24,36,33.1,19.0,7.7,49.2,3.5,43.2,2.6,32.6,1.9,63.0,0.2,28.6,0.5,44.0,54.5
151,Fred VanVleet,TOR,50,24,26,36.9,19.7,5.1,42.4,4.5,34.9,7.4,37.8,0.2,66.7,0.0,0.0,0.1,100.0,48.6
152,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,1.2,45.8,1.1,33.3,0.8,38.1,0.5,80.0,0.0,0.0,0.2,50.0,48.7
153,Gabe Vincent,MIA,47,25,22,26.2,9.7,2.6,47.2,3.6,34.1,3.1,38.7,0.3,75.0,0.0,100.0,0.1,100.0,49.6
154,Garrett Temple,NOP,19,11,8,7.0,2.2,0.2,25.0,1.3,44.4,0.2,14.3,0.1,50.0,0.0,0.0,0.0,0.0,52.7
155,Garrison Mathews,ATL,47,13,34,12.9,4.6,0.2,14.3,3.0,35.1,0.5,32.0,0.1,75.0,0.0,0.0,0.0,0.0,51.5
156,Gary Harris,ORL,32,13,19,24.7,8.7,1.2,47.2,4.8,45.9,1.1,37.1,0.5,70.0,0.0,0.0,0.1,50.0,62.1
157,Gary Payton II,GSW,15,8,7,17.0,4.1,0.0,0.0,1.8,52.9,0.0,0.0,1.3,62.5,0.1,100.0,0.1,25.0,69.5
158,Gary Trent Jr.,TOR,53,25,28,33.6,18.4,3.8,49.7,6.0,38.8,5.2,38.3,0.7,64.0,0.0,0.0,0.5,73.3,52.3
159,George Hill,IND,36,24,12,18.8,4.9,1.1,58.6,1.7,36.8,0.9,40.0,0.3,55.6,0.0,0.0,0.1,100.0,53.4
160,Georges Niang,PHI,57,38,19,19.6,8.6,1.4,54.8,6.1,41.9,0.4,31.0,0.5,80.0,0.0,0.0,0.0,0.0,59.8
161,Giannis Antetokounmpo,MIL,48,36,12,32.5,31.3,11.2,60.1,1.5,30.2,3.6,31.7,5.5,79.9,2.1,44.0,2.3,51.9,55.7
162,Goga Bitadze,ORL,22,8,14,9.6,3.4,0.0,0.0,0.6,29.4,0.1,100.0,2.0,58.6,0.1,33.3,0.4,50.0,57.3
163,Goran Dragic,CHI,50,22,28,15.5,6.5,1.7,43.5,2.3,41.5,1.8,35.3,0.2,80.0,0.1,0.0,0.1,75.0,50.2
164,Gordon Hayward,CHA,36,14,22,31.2,14.5,4.1,48.0,3.4,36.6,4.1,43.5,1.7,64.3,0.2,50.0,1.0,68.2,51.6
165,Gorgui Dieng,SAS,21,2,19,9.6,3.1,0.2,66.7,1.8,35.1,0.3,21.4,0.9,72.7,0.0,0.0,0.1,33.3,48.4
166,Grant Williams,BOS,60,44,16,27.5,8.6,1.5,51.4,3.5,39.0,1.2,40.9,1.2,59.6,0.0,20.0,0.2,50.0,58.0
167,Grayson Allen,MIL,56,41,15,27.6,10.5,2.7,44.6,4.8,42.7,1.5,33.0,0.5,80.0,0.0,0.0,0.2,83.3,56.9
168,Greg Brown III,POR,16,10,6,5.8,1.8,0.7,50.0,0.2,14.3,0.0,0.0,0.3,50.0,0.0,0.0,0.1,100.0,41.1
169,Hamidou Diallo,DET,51,12,39,16.8,8.6,2.3,44.4,0.4,34.8,1.1,41.9,2.4,71.4,0.0,0.0,1.3,73.7,57.8
