,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
170,Greg Brown III,POR,16,10,6,5.8,1.8,0.7,50.0,0.2,14.3,0.0,0.0,0.3,50.0,0.0,0.0,0.1,100.0,41.1
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,2.4,43.1,0.4,33.3,1.1,42.0,2.4,71.1,0.0,0.0,1.3,71.4,57.4
172,Harrison Barnes,SAC,70,43,27,32.9,15.0,4.8,46.8,4.2,37.0,1.3,39.3,1.8,72.0,0.7,68.4,0.6,80.0,55.6
173,Haywood Highsmith,MIA,47,24,23,18.6,4.6,0.4,52.6,2.3,35.3,0.3,33.3,1.0,53.3,0.0,0.0,0.1,42.9,52.6
174,Herbert Jones,NOP,54,22,32,29.0,9.7,2.2,44.6,2.3,27.9,0.1,18.2,1.6,56.9,0.1,0.0,0.5,58.8,50.5
175,Immanuel Quickley,NYK,71,42,29,28.4,13.6,4.8,55.5,3.4,37.2,4.2,38.7,0.2,63.6,0.0,0.0,0.1,66.7,53.2
176,Isaac Okoro,CLE,73,45,28,21.8,6.5,1.1,47.7,2.3,35.4,0.1,33.3,1.0,76.2,0.0,100.0,0.2,60.0,58.0
177,Isaiah Hartenstein,NYK,72,42,30,19.6,4.8,0.2,62.5,0.7,31.4,0.1,37.5,3.4,55.9,0.1,80.0,0.7,38.5,52.9
178,Isaiah Jackson,IND,52,21,31,15.3,6.7,0.3,50.0,0.2,25.0,0.2,50.0,4.7,59.2,0.2,42.9,1.0,47.7,57.1
179,Isaiah Joe,OKC,62,31,31,18.0,9.0,0.3,35.3,5.5,44.0,2.0,44.0,0.2,60.0,0.0,0.0,0.2,71.4,62.6
180,Isaiah Livers,DET,45,10,35,22.4,6.3,0.5,45.0,3.6,34.2,1.1,43.1,0.4,70.0,0.1,100.0,0.2,71.4,53.1
181,Isaiah Mobley,CLE,9,6,3,3.4,1.2,0.0,0.0,0.3,33.3,0.0,0.0,0.4,100.0,0.2,100.0,0.0,0.0,55.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,0.9,41.7,1.1,31.9,0.5,29.6,0.7,59.1,0.1,100.0,0.3,57.1,49.0
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,1.2,50.0,4.4,36.1,0.0,16.7,3.8,56.3,0.3,31.6,1.2,64.5,52.8
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
185,Ish Smith,DEN,36,22,14,9.0,2.5,1.2,47.8,0.2,50.0,1.4,38.8,0.1,50.0,0.0,0.0,0.0,0.0,44.6
186,Ish Wainright,PHX,52,28,24,15.4,4.3,0.5,53.3,2.7,34.3,0.3,35.7,0.5,52.2,0.0,0.0,0.0,0.0,51.0
187,Ivica Zubac,LAC,65,36,29,29.1,10.5,0.3,58.8,0.1,20.0,0.0,0.0,8.1,64.3,1.6,59.7,2.1,63.8,62.0
188,JD Davison,BOS,8,7,1,2.3,0.8,0.0,0.0,0.3,25.0,0.0,0.0,0.3,100.0,0.0,0.0,0.3,100.0,27.3
189,JT Thor,CHA,59,17,42,11.9,2.8,0.7,54.8,1.1,27.4,0.2,22.7,0.7,55.2,0.0,0.0,0.0,14.3,44.8
190,Ja Morant,MEM,53,34,19,32.5,27.1,14.8,47.9,1.8,33.7,6.8,39.0,1.4,65.4,0.0,0.0,0.2,45.5,50.2
191,JaMychal Green,GSW,52,26,26,14.3,6.5,0.0,20.0,2.5,39.1,0.0,0.0,2.9,65.5,0.1,100.0,0.6,66.7,62.0
192,JaVale McGee,DAL,37,18,19,8.0,4.1,0.7,70.6,0.1,33.3,0.1,25.0,2.8,60.3,0.2,30.0,0.7,66.7,61.2
193,Jabari Smith Jr.,HOU,67,17,50,30.5,12.5,2.0,44.1,4.1,30.4,2.5,36.0,2.6,67.3,0.4,40.7,0.8,48.9,47.7
194,Jabari Walker,POR,46,20,26,8.7,2.7,0.2,37.5,0.6,31.4,0.0,0.0,1.1,53.7,0.0,33.3,0.4,72.7,46.3
195,Jack White,DEN,16,12,4,3.2,1.2,0.4,66.7,0.6,37.5,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,53.1
196,Jaden Hardy,DAL,37,18,19,13.8,7.9,2.8,47.5,1.9,34.8,1.8,38.8,0.1,66.7,0.0,0.0,0.0,0.0,50.0
197,Jaden Ivey,DET,62,15,47,30.2,15.4,5.3,44.1,2.5,35.1,3.9,35.6,1.0,51.0,0.0,0.0,0.5,72.2,46.8
198,Jaden McDaniels,MIN,69,34,35,30.9,12.0,2.6,47.3,3.9,39.3,1.3,42.6,2.3,75.0,0.1,30.0,0.4,68.8,59.4
199,Jaden Springer,PHI,10,10,0,4.0,1.9,0.5,40.0,0.2,33.3,0.0,0.0,0.8,80.0,0.0,0.0,0.0,0.0,50.0
200,Jae Crowder,MIL,11,9,2,18.7,6.0,0.5,50.0,2.7,38.5,1.5,58.3,0.7,75.0,0.0,0.0,0.0,0.0,62.0
201,Jae'Sean Tate,HOU,30,7,23,21.8,9.4,3.9,54.3,1.2,29.3,0.3,26.7,1.6,52.4,0.8,60.0,0.3,42.9,51.3
202,Jake LaRavia,MEM,33,22,11,11.9,3.0,0.5,50.0,1.9,36.2,0.2,20.0,0.2,42.9,0.1,100.0,0.2,100.0,50.5
203,Jakob Poeltl,TOR,60,20,40,26.6,12.8,1.4,66.7,1.0,47.6,0.5,55.2,7.2,64.7,1.4,62.7,3.3,58.3,64.0
204,Jalen Brunson,NYK,63,37,26,34.9,23.8,11.8,49.8,2.6,46.7,8.4,44.7,0.2,60.0,0.5,53.8,0.1,50.0,54.2
205,Jalen Duren,DET,56,15,41,24.9,8.8,0.1,50.0,0.0,16.7,0.1,27.3,7.2,64.6,0.5,38.7,1.0,66.7,62.8
206,Jalen Green,HOU,64,16,48,33.9,21.7,8.5,43.2,3.8,35.7,6.3,35.1,0.9,66.7,0.0,0.0,0.3,41.7,48.0
207,Jalen Johnson,ATL,64,32,32,14.5,5.2,1.0,53.8,1.2,28.9,0.2,27.3,1.1,58.2,0.0,33.3,0.3,47.4,52.7
208,Jalen McDaniels,PHI,70,26,44,24.5,9.7,2.0,38.2,3.0,33.8,0.7,35.9,2.1,68.0,0.0,0.0,0.4,50.0,51.3
209,Jalen Smith,IND,59,29,30,18.5,9.3,0.6,42.9,2.4,26.1,0.3,34.8,3.9,69.1,0.2,28.6,1.0,67.5,52.1
210,Jalen Suggs,ORL,45,17,28,23.7,9.7,2.4,51.1,2.1,32.3,2.6,35.9,0.9,48.0,0.1,50.0,0.2,37.5,48.7
211,Jalen Williams,OKC,64,31,33,29.8,13.6,4.8,52.0,2.5,34.4,1.6,39.8,2.3,71.9,0.0,0.0,0.8,77.4,56.8
212,Jamal Cain,MIA,15,8,7,12.4,4.4,0.4,42.9,0.5,23.1,0.0,0.0,2.8,66.7,0.0,0.0,0.0,0.0,54.0
213,Jamal Murray,DEN,57,38,19,33.0,20.0,5.5,48.3,3.3,38.1,8.5,40.9,1.1,69.2,0.4,47.4,0.8,56.7,52.9
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,2.0,80.0,0.6,33.3,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
215,James Bouknight,CHA,26,5,21,13.6,4.3,1.2,50.0,0.9,20.5,1.2,33.3,0.1,25.0,0.0,0.0,0.1,100.0,39.3
216,James Harden,PHI,52,36,16,36.8,21.7,7.7,47.0,2.5,43.1,8.2,39.9,0.3,30.0,0.3,88.9,0.1,75.0,54.4
217,James Johnson,IND,14,6,8,8.8,2.5,1.1,40.0,0.4,20.0,0.5,50.0,0.2,50.0,0.0,0.0,0.1,100.0,44.3
218,James Wiseman,DET,34,10,24,17.8,9.3,0.4,40.0,0.9,35.1,0.1,7.1,6.0,66.0,0.9,40.0,1.6,68.4,58.2
219,Jared Butler,OKC,2,1,1,9.6,2.5,1.0,50.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
220,Jared Rhoden,DET,6,1,5,8.5,2.5,0.0,0.0,0.5,25.0,0.3,50.0,1.0,60.0,0.0,0.0,0.0,0.0,46.4
221,Jaren Jackson Jr.,MEM,53,33,20,28.1,17.5,5.1,52.5,4.3,33.9,0.5,28.2,4.6,70.6,2.0,56.3,1.0,51.2,55.5
222,Jarred Vanderbilt,LAL,67,34,33,24.4,8.2,0.7,42.9,1.0,28.6,0.1,25.0,4.4,68.9,0.0,0.0,1.0,58.7,57.7
223,Jarrett Allen,CLE,62,39,23,33.0,14.4,0.3,46.2,0.7,33.3,0.1,50.0,11.2,68.8,0.6,48.4,3.0,59.9,64.9
224,Jarrett Culver,ATL,10,5,5,13.7,4.4,1.0,40.0,0.3,8.3,0.6,37.5,1.2,57.1,0.0,0.0,0.0,0.0,40.7
225,Jason Preston,LAC,13,3,10,9.4,3.2,0.8,35.7,0.9,28.6,1.0,37.5,0.2,100.0,0.0,0.0,0.2,100.0,50.0
226,Javonte Green,CHI,28,11,17,16.0,5.9,0.6,33.3,1.3,36.4,0.2,40.0,2.4,83.3,0.0,0.0,0.5,70.0,64.9
227,Jaxson Hayes,NOP,42,18,24,14.1,5.5,0.5,46.2,0.3,14.3,0.0,0.0,2.7,70.6,0.0,25.0,0.8,91.7,57.7
228,Jay Huff,WAS,2,1,1,4.4,2.5,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
229,Jaylen Brown,BOS,60,40,20,36.2,26.7,8.8,58.0,5.4,35.3,6.0,40.9,2.2,59.2,0.5,60.0,1.1,53.8,55.1
230,Jaylen Nowell,MIN,62,31,31,19.5,10.9,3.9,51.5,2.1,31.0,3.0,42.2,0.8,61.1,0.0,0.0,0.4,83.3,50.1
231,Jaylin Williams,OKC,38,18,20,17.8,5.8,0.4,38.5,3.3,41.2,0.1,66.7,1.5,41.7,0.0,0.0,0.6,38.1,52.7
232,Jayson Tatum,BOS,67,47,20,37.4,30.0,7.9,50.1,6.1,41.6,5.7,30.3,3.0,67.5,1.3,59.5,2.3,62.6,53.4
233,Jeff Dowtin Jr.,TOR,18,12,6,8.9,2.4,0.9,50.0,0.3,22.2,0.6,33.3,0.3,50.0,0.0,0.0,0.2,100.0,47.7
234,Jeff Green,DEN,47,28,19,19.3,7.8,1.4,55.3,1.4,28.8,0.5,29.4,1.9,65.5,0.6,33.3,0.7,60.9,54.5
235,Jerami Grant,POR,63,28,35,35.6,20.5,4.6,48.7,6.7,39.8,2.4,40.3,1.9,76.6,1.2,50.9,0.4,50.0,55.4
236,Jeremiah Robinson-Earl,OKC,35,11,24,19.8,7.2,0.5,85.7,2.7,32.0,0.1,66.7,2.2,47.7,0.0,0.0,0.4,54.5,52.4
237,Jeremy Sochan,SAS,54,15,39,26.1,11.1,3.1,40.6,1.9,27.1,1.2,39.7,3.6,69.8,0.3,36.4,0.9,80.0,48.9
238,Jericho Sims,NYK,49,29,20,15.8,3.5,0.0,100.0,0.1,66.7,0.0,0.0,3.2,79.6,0.0,0.0,0.2,62.5,76.9
239,Jevon Carter,MIL,70,50,20,22.3,7.9,0.9,38.2,3.2,42.6,3.3,42.4,0.1,55.6,0.0,0.0,0.1,40.0,55.2
240,Jimmy Butler,MIA,57,30,27,33.3,22.6,7.9,50.5,1.5,40.0,2.8,39.7,5.2,65.6,1.4,45.5,0.9,59.5,54.7
241,Jock Landale,PHX,61,32,29,13.9,6.5,0.1,50.0,1.2,29.0,0.0,10.0,4.3,65.8,1.1,59.1,0.8,56.8,55.4
242,Joe Harris,BKN,63,34,29,21.6,7.7,0.5,39.4,5.0,42.6,1.0,40.0,0.5,84.2,0.0,0.0,0.3,72.7,61.1
243,Joe Ingles,MIL,36,25,11,23.2,7.1,1.1,60.0,3.5,36.8,2.1,49.1,0.1,66.7,0.0,0.0,0.0,0.0,59.4
244,Joe Wieskamp,TOR,5,3,2,5.9,1.8,0.0,0.0,1.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3
245,Joel Embiid,PHI,57,39,18,34.8,33.5,5.9,55.4,5.2,49.2,6.5,43.7,5.6,65.6,4.7,49.2,6.8,56.5,57.3
246,John Butler Jr.,POR,9,2,7,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,20.0
247,John Collins,ATL,60,31,29,30.2,12.8,2.0,58.4,3.4,32.4,0.6,39.6,3.7,76.2,1.8,50.5,1.2,68.3,54.9
248,John Konchar,MEM,62,38,24,21.2,5.3,0.3,17.6,2.5,36.1,0.4,34.8,1.0,72.2,0.0,0.0,0.1,50.0,53.2
249,John Wall,LAC,34,15,19,22.2,11.4,3.8,43.2,2.8,35.6,1.7,27.4,0.2,75.0,0.2,57.1,0.0,0.0,45.7
250,Johnny Davis,WAS,17,7,10,7.0,2.1,0.8,35.7,0.2,14.3,0.6,29.4,0.4,100.0,0.0,0.0,0.0,0.0,41.9
251,Johnny Juzang,UTA,8,3,5,10.1,3.8,0.5,100.0,2.3,24.0,1.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,41.7
252,Jonas Valanciunas,NOP,67,31,36,24.5,14.1,0.4,37.5,2.9,39.8,0.2,24.0,7.3,68.3,3.0,55.3,1.8,56.0,57.4
253,Jonathan Isaac,ORL,11,8,3,11.3,5.0,0.0,0.0,2.5,44.0,0.2,16.7,1.9,47.1,0.4,50.0,0.2,0.0,47.2
254,Jonathan Kuminga,GSW,57,30,27,20.4,9.5,2.1,50.0,2.3,35.4,0.8,42.2,1.9,62.5,0.5,35.5,0.8,57.6,55.6
255,Jordan Clarkson,UTA,61,30,31,32.6,20.8,8.8,52.5,4.1,33.5,5.9,39.7,1.2,61.1,0.1,42.9,0.6,61.9,51.9
256,Jordan Goodwin,WAS,51,19,32,16.8,5.7,2.1,50.5,1.3,39.3,1.5,40.7,0.7,51.7,0.0,100.0,0.1,40.0,50.8
257,Jordan Hall,SAS,9,1,8,9.2,3.1,0.6,50.0,0.6,14.3,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,37.5
258,Jordan McLaughlin,MIN,35,17,18,15.9,3.9,1.4,58.3,1.0,26.7,0.8,37.9,0.3,100.0,0.0,0.0,0.1,100.0,50.8
259,Jordan Nwora,IND,51,33,18,17.5,7.6,1.7,40.3,3.3,42.1,0.9,28.4,0.6,54.5,0.0,0.0,0.2,100.0,52.0
260,Jordan Poole,GSW,71,35,36,30.5,20.4,5.5,49.7,4.7,35.6,5.2,33.9,0.8,56.8,0.0,0.0,0.8,71.0,50.9
261,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.0,0.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
262,Jose Alvarado,NOP,61,30,31,21.5,9.0,3.4,46.2,3.6,33.6,1.0,32.9,0.3,70.0,0.0,0.0,0.2,100.0,49.6
263,Josh Christopher,HOU,52,12,40,11.4,5.3,2.3,46.2,0.6,25.0,1.5,39.3,0.3,70.0,0.0,0.0,0.2,66.7,50.2
264,Josh Giddey,OKC,65,29,36,30.8,16.2,6.5,47.8,2.9,35.9,2.0,39.6,2.5,60.3,0.0,0.0,0.8,63.2,51.6
265,Josh Green,DAL,51,25,26,25.5,9.5,2.9,58.0,3.6,42.5,0.5,39.3,0.4,56.3,0.0,0.0,0.6,80.0,62.5
266,Josh Hart,NYK,66,37,29,32.7,9.9,2.0,50.5,2.4,39.1,0.6,29.5,1.1,67.4,0.0,100.0,0.2,54.5,58.3
267,Josh Minott,MIN,14,6,8,6.5,3.3,0.4,25.0,0.4,40.0,0.0,0.0,1.3,80.0,0.0,0.0,0.1,100.0,55.9
268,Josh Okogie,PHX,60,31,29,17.6,7.2,1.7,41.8,2.4,35.0,0.6,29.4,1.0,48.9,0.0,0.0,0.1,40.0,47.8
269,Josh Richardson,NOP,52,15,37,24.2,11.0,2.3,46.0,4.8,37.1,3.1,43.1,0.7,70.8,0.0,0.0,0.1,40.0,52.2
270,Joshua Primo,SAS,4,3,1,23.3,7.0,2.8,50.0,1.5,22.2,2.3,44.4,0.5,0.0,0.0,0.0,0.0,0.0,40.4
271,Jrue Holiday,MIL,58,43,15,33.1,19.4,6.6,53.5,2.6,43.6,7.5,39.3,1.6,64.2,0.5,40.9,0.3,53.3,54.9
272,Juan Toscano-Anderson,UTA,40,16,24,11.8,2.5,0.3,33.3,0.6,30.8,0.1,12.5,0.7,59.1,0.0,0.0,0.2,60.0,50.6
273,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,0.0,33.3,1.2,26.2,0.0,0.0,1.0,68.0,0.1,66.7,0.1,25.0,49.6
274,Julian Champagnie,SAS,5,3,2,7.5,3.2,0.0,0.0,2.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5
275,Julius Randle,NYK,72,42,30,35.9,25.2,5.1,50.4,5.8,35.0,6.4,40.2,3.3,69.1,2.1,54.3,1.6,55.1,53.3
276,Justin Champagnie,TOR,3,2,1,3.6,2.0,0.7,100.0,0.0,0.0,0.0,0.0,1.3,100.0,0.0,0.0,0.0,0.0,100.0
277,Justin Holiday,DAL,39,17,22,15.5,4.5,0.2,75.0,2.8,35.2,0.8,30.0,0.2,44.4,0.0,0.0,0.1,25.0,51.8
278,Justin Jackson,BOS,23,15,8,4.7,0.9,0.1,33.3,0.5,22.2,0.1,20.0,0.1,100.0,0.0,0.0,0.1,100.0,35.2
279,Justise Winslow,POR,29,15,14,26.8,6.8,1.2,34.1,1.5,29.4,0.6,32.1,2.4,55.0,0.1,0.0,0.4,40.0,44.4
280,Jusuf Nurkic,POR,50,23,27,26.7,13.0,0.8,62.5,2.4,35.3,0.1,30.0,4.9,60.4,2.7,46.6,1.8,56.5,55.4
281,KZ Okpala,SAC,35,19,16,7.1,1.3,0.2,33.3,0.6,33.3,0.1,50.0,0.3,75.0,0.0,0.0,0.0,0.0,51.3
282,Kai Jones,CHA,37,9,28,9.9,3.0,0.4,40.0,0.2,23.1,0.2,33.3,1.4,64.7,0.1,100.0,0.1,50.0,56.5
283,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,5.7,55.6,5.9,36.3,1.4,38.7,2.7,75.0,1.4,54.5,1.8,92.3,56.8
284,Kawhi Leonard,LAC,42,27,15,33.5,23.8,7.0,59.4,4.4,44.7,8.8,47.6,1.4,61.1,1.5,53.1,1.6,54.7,57.0
285,Keegan Murray,SAC,68,42,26,29.6,11.7,1.3,47.3,6.9,40.5,1.1,44.0,1.6,58.0,0.1,33.3,0.3,54.5,57.2
286,Keita Bates-Diop,SAS,54,14,40,21.4,8.8,2.0,44.2,2.1,38.4,0.3,33.3,2.5,71.4,0.3,60.0,0.4,53.3,55.2
287,Keldon Johnson,SAS,58,15,43,32.8,21.8,9.2,49.1,5.5,34.3,2.0,28.4,1.4,61.1,0.4,31.0,0.7,50.0,50.7
288,Kelly Olynyk,UTA,58,27,31,28.2,12.0,2.5,50.5,3.8,39.5,1.0,40.7,2.3,65.5,0.2,50.0,0.8,72.4,58.2
289,Kelly Oubre Jr.,CHA,46,15,31,32.7,20.3,5.8,45.8,5.5,32.5,3.5,39.8,1.9,51.5,0.0,0.0,0.8,37.9,49.4
290,Kemba Walker,DAL,9,5,4,16.0,8.0,3.8,60.0,0.2,12.5,3.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,48.2
291,Kendall Brown,IND,6,1,5,6.7,1.5,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0,57.1
292,Kendrick Nunn,WAS,60,28,32,13.5,6.5,1.4,40.7,2.1,34.7,2.0,37.4,0.4,68.4,0.0,0.0,0.1,80.0,50.1
293,Kennedy Chandler,MEM,31,20,11,7.9,2.1,0.7,34.4,0.2,20.0,0.4,42.9,0.4,55.6,0.0,0.0,0.1,100.0,42.3
294,Kenneth Lofton Jr.,MEM,16,11,5,4.5,2.9,0.5,60.0,0.6,21.4,0.3,28.6,1.3,90.9,0.0,0.0,0.3,33.3,52.5
295,Kenrich Williams,OKC,53,26,27,22.8,8.0,0.8,42.6,2.9,42.3,1.0,39.1,2.8,67.9,0.1,40.0,0.7,69.2,59.0
296,Kentavious Caldwell-Pope,DEN,68,46,22,31.7,11.1,1.0,49.0,5.3,45.4,2.3,43.1,0.8,53.5,0.0,0.0,0.7,67.9,58.3
297,Kenyon Martin Jr.,HOU,70,18,52,27.3,12.4,1.4,54.8,2.5,31.9,0.0,12.5,4.3,70.1,0.0,0.0,1.2,64.0,61.5
298,Keon Ellis,SAC,11,6,5,3.7,1.7,0.2,50.0,0.5,50.0,0.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3
299,Keon Johnson,POR,37,13,24,9.1,3.9,1.2,40.0,1.1,32.6,0.9,27.1,0.1,28.6,0.0,0.0,0.0,0.0,43.4
300,Kessler Edwards,SAC,24,12,12,8.8,2.2,0.1,16.7,1.3,32.3,0.0,0.0,0.5,62.5,0.0,0.0,0.1,100.0,45.3
301,Kevin Durant,PHX,42,29,13,35.7,29.5,8.8,64.0,4.9,46.6,12.0,55.0,1.5,83.9,1.8,57.4,2.3,60.9,61.6
302,Kevin Huerter,SAC,66,39,27,29.6,15.0,2.3,51.2,5.5,39.9,4.1,43.5,1.7,76.5,0.0,0.0,0.5,62.5,60.7
303,Kevin Knox II,POR,52,10,42,12.5,5.0,0.7,56.5,2.5,40.4,0.4,28.1,0.6,78.9,0.0,0.0,0.1,100.0,59.5
304,Kevin Love,MIA,53,29,24,20.3,8.3,0.4,46.7,4.4,33.9,1.0,35.7,1.2,53.5,0.5,41.4,0.1,14.3,50.4
305,Kevin Porter Jr.,HOU,48,15,33,33.9,18.6,6.8,44.2,2.4,38.6,6.6,37.2,1.3,81.1,0.0,100.0,0.3,42.9,51.1
306,Kevon Harris,ORL,29,11,18,12.1,3.4,0.5,29.4,0.9,42.9,0.2,22.2,1.0,61.1,0.0,0.0,0.1,66.7,49.4
307,Kevon Looney,GSW,71,35,36,23.6,7.1,0.4,50.0,0.4,52.0,0.0,0.0,4.6,66.5,0.1,57.1,1.1,61.5,64.0
308,Khem Birch,SAS,20,9,11,8.1,2.2,0.0,0.0,0.3,28.6,0.0,0.0,1.2,58.8,0.1,25.0,0.7,60.0,60.9
309,Khris Middleton,MIL,26,20,6,23.7,14.6,3.8,49.3,2.4,29.3,4.8,37.9,1.0,60.0,1.0,45.5,0.5,54.5,48.7
310,Killian Hayes,DET,64,15,49,27.1,9.7,3.7,39.8,2.5,32.0,4.2,37.5,0.2,26.7,0.0,0.0,0.2,50.0,42.8
311,Kira Lewis Jr.,NOP,21,8,13,10.4,5.0,1.0,29.6,1.6,42.3,0.9,42.1,0.2,100.0,0.0,0.0,0.1,100.0,52.4
312,Klay Thompson,GSW,59,30,29,33.0,22.0,2.4,44.8,10.3,40.5,6.4,41.0,1.4,56.4,0.2,66.7,0.8,50.0,54.9
313,Kris Dunn,UTA,10,5,5,22.0,11.1,6.4,55.8,2.1,35.0,0.9,66.7,0.4,100.0,0.0,0.0,0.0,0.0,55.7
314,Kristaps Porzingis,WAS,60,25,35,32.7,22.8,2.9,53.4,6.7,39.5,3.1,42.8,5.2,65.4,3.4,59.3,2.9,52.8,55.5
315,Kyle Anderson,MIN,59,29,30,27.6,9.2,4.0,51.9,1.7,43.5,1.0,41.9,1.3,53.1,0.1,25.0,0.4,52.0,54.9
316,Kyle Kuzma,WAS,64,29,35,35.0,21.2,6.5,50.0,5.4,33.6,3.7,32.8,1.9,64.4,0.4,47.6,0.5,46.4,51.8
317,Kyle Lowry,MIA,47,24,23,32.8,11.9,3.1,52.1,4.0,34.2,3.2,37.9,0.4,50.0,0.0,0.0,0.0,50.0,51.1
318,Kyrie Irving,DAL,52,30,22,37.2,27.4,9.3,59.9,4.8,38.8,10.7,46.2,1.4,69.4,0.1,40.0,0.9,72.4,57.5
319,LaMelo Ball,CHA,36,13,23,35.2,23.3,6.4,40.9,6.7,40.0,7.8,36.7,1.0,56.3,0.0,0.0,0.1,25.0,51.0
320,Lamar Stevens,CLE,53,33,20,18.2,5.6,0.8,40.0,1.5,33.7,0.6,37.2,1.0,60.5,0.1,75.0,0.2,75.0,52.0
321,Landry Shamet,PHX,30,14,16,21.4,9.5,1.2,29.3,4.4,39.3,2.2,30.0,0.4,100.0,0.0,0.0,0.3,60.0,50.6
322,Larry Nance Jr.,NOP,53,25,28,21.8,7.5,0.1,37.5,1.1,39.0,0.2,33.3,4.3,68.2,0.2,55.6,1.4,68.0,64.2
323,Lauri Markkanen,UTA,63,32,31,34.4,25.4,4.1,49.4,8.7,41.6,2.0,39.9,5.3,70.1,0.8,40.0,2.1,68.2,59.3
324,LeBron James,LAL,47,24,23,36.1,29.5,6.8,55.0,4.9,34.7,5.0,32.0,4.2,70.9,2.0,50.6,2.4,71.4,54.9
325,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,0.4,25.0,0.0,0.0,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
326,Lindell Wigginton,MIL,2,1,1,1.5,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
327,Lindy Waters III,OKC,33,16,17,12.1,5.1,0.1,100.0,3.7,38.7,0.6,38.1,0.2,75.0,0.0,0.0,0.1,0.0,56.7
328,Lonnie Walker IV,LAL,51,23,28,24.5,12.2,2.9,49.5,4.4,38.3,1.9,35.0,0.6,62.5,0.0,0.0,0.3,66.7,52.9
329,Luguentz Dort,OKC,63,31,32,30.3,13.9,4.3,40.1,4.8,34.5,1.4,35.3,1.5,48.6,0.0,0.0,0.1,25.0,47.6
330,Luka Doncic,DAL,57,31,26,36.3,33.0,14.7,62.7,1.2,38.1,11.7,39.4,1.2,76.5,3.3,54.5,0.4,60.0,56.3
331,Luka Garza,MIN,26,14,12,9.0,6.8,0.9,69.2,1.8,37.2,0.2,66.7,3.0,68.3,0.7,60.0,0.2,25.0,61.3
332,Luke Kennard,MEM,49,29,20,21.0,7.9,1.1,44.9,4.7,48.4,1.8,41.6,0.2,57.1,0.0,0.0,0.2,71.4,61.7
333,Luke Kornet,BOS,59,37,22,11.8,3.8,0.0,0.0,0.1,20.0,0.1,66.7,3.3,73.9,0.0,33.3,0.3,70.0,69.4
334,Malachi Flynn,TOR,46,24,22,13.0,4.5,1.0,40.4,2.1,40.0,1.1,26.9,0.1,66.7,0.0,0.0,0.0,100.0,46.6
335,Malaki Branham,SAS,53,11,42,22.8,9.4,2.9,55.6,3.0,32.9,2.7,43.7,0.4,75.0,0.0,0.0,0.3,55.6,51.1
336,Malcolm Brogdon,BOS,60,41,19,25.9,14.7,5.7,49.1,3.5,45.8,4.2,45.4,0.6,63.2,0.0,0.0,0.3,90.0,58.0
337,Malcolm Hill,CHI,4,3,1,2.0,1.3,0.0,0.0,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
338,Malik Beasley,LAL,70,36,34,26.7,13.2,1.7,48.1,6.7,35.7,3.9,38.4,0.3,52.6,0.0,0.0,0.3,56.3,51.9
339,Malik Monk,SAC,67,42,25,22.6,13.7,4.2,51.8,3.8,37.8,2.6,36.9,0.8,66.7,0.0,0.0,0.1,41.7,54.3
340,Mamadi Diakite,CLE,18,13,5,6.7,1.7,0.3,75.0,0.5,20.0,0.2,25.0,0.4,50.0,0.0,0.0,0.1,33.3,45.5
