,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
266,Josh Green,DAL,54,25.8,3.5,1.2,2.8,42.7,1.1,2.7,41.9,63.3
267,Josh Hart,NYK,69,32.6,2.5,0.8,2.1,39.9,0.8,2.0,40.6,59.4
268,Josh Minott,MIN,14,6.5,0.4,0.1,0.4,40.0,0.1,0.4,40.0,60.0
269,Josh Okogie,PHX,63,17.7,2.3,0.8,2.2,34.3,0.7,2.2,33.6,50.7
270,Josh Richardson,NOP,56,24.0,4.6,1.6,4.2,37.6,1.5,4.0,36.6,55.1
271,Joshua Primo,SAS,4,23.3,1.5,0.5,2.3,22.2,0.5,2.3,22.2,33.3
272,Jrue Holiday,MIL,61,32.7,2.5,0.9,1.9,44.8,0.8,1.8,45.0,66.4
273,Juan Toscano-Anderson,UTA,43,12.0,0.5,0.2,0.6,29.6,0.1,0.6,25.0,40.7
274,Juancho Hernangomez,TOR,42,14.6,1.2,0.4,1.5,26.2,0.4,1.5,26.6,39.2
275,Julian Champagnie,SAS,9,13.3,3.7,1.2,3.2,37.9,1.2,3.2,37.9,56.9
276,Julius Randle,NYK,75,35.9,5.3,1.8,5.2,35.1,1.7,4.9,34.7,51.7
277,Justin Champagnie,TOR,3,3.6,0.0,0.0,0.0,-,-,-,-,-
278,Justin Holiday,DAL,41,15.3,2.8,0.9,2.7,34.5,0.9,2.6,34.6,51.4
279,Justin Jackson,BOS,23,4.7,0.5,0.2,0.8,22.2,0.2,0.8,22.2,33.3
280,Justise Winslow,POR,29,26.8,1.5,0.5,1.8,29.4,0.5,1.5,31.8,43.1
281,Jusuf Nurkic,POR,52,26.8,2.5,0.8,2.3,36.4,0.8,2.2,36.0,53.3
282,KZ Okpala,SAC,35,7.1,0.6,0.2,0.6,33.3,0.2,0.6,33.3,50.0
283,Kai Jones,CHA,39,10.3,0.2,0.1,0.3,23.1,0.1,0.3,25.0,34.6
284,Karl-Anthony Towns,MIN,22,33.4,5.0,1.8,5.1,34.8,1.5,4.6,32.4,49.6
285,Kawhi Leonard,LAC,45,33.8,3.8,1.4,3.1,44.9,1.0,2.5,42.3,62.0
286,Keegan Murray,SAC,71,29.7,7.1,2.4,5.8,41.0,2.4,5.7,41.1,61.1
287,Keita Bates-Diop,SAS,59,21.1,2.2,0.7,1.8,40.4,0.7,1.8,41.1,60.6
288,Keldon Johnson,SAS,61,32.8,5.3,1.8,5.0,35.1,1.7,5.0,34.9,52.3
289,Kelly Olynyk,UTA,61,28.2,3.9,1.3,3.3,39.8,1.2,3.1,39.1,58.5
290,Kelly Oubre Jr.,CHA,48,32.2,5.5,1.9,5.7,32.5,1.8,5.5,32.3,48.0
291,Kemba Walker,DAL,9,16.0,0.2,0.1,0.9,12.5,0.0,0.8,0.0,12.5
292,Kendall Brown,IND,6,6.7,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
293,Kendrick Nunn,WAS,62,13.3,2.0,0.7,1.9,34.2,0.6,1.9,33.3,50.4
294,Kennedy Chandler,MEM,32,8.0,0.2,0.1,0.3,18.2,0.1,0.3,18.2,27.3
295,Kenneth Lofton Jr.,MEM,18,5.3,0.8,0.3,0.9,31.3,0.2,0.6,40.0,43.8
296,Kenrich Williams,OKC,53,22.8,2.9,1.0,2.4,42.5,0.9,2.2,39.0,60.6
297,Kentavious Caldwell-Pope,DEN,70,31.7,5.2,1.8,4.0,45.1,1.6,3.6,44.6,65.2
298,Kenyon Martin Jr.,HOU,74,27.6,2.5,0.8,2.6,31.6,0.8,2.6,31.8,47.4
299,Keon Ellis,SAC,13,3.9,0.7,0.2,0.5,50.0,0.2,0.5,50.0,75.0
300,Keon Johnson,POR,38,9.6,1.1,0.4,1.1,33.3,0.4,1.1,33.3,50.0
301,Kessler Edwards,SAC,27,9.7,1.3,0.4,1.4,31.6,0.4,1.4,32.4,47.4
302,Kevin Durant,PHX,42,35.7,4.1,1.6,3.5,45.5,1.0,2.4,40.2,59.7
303,Kevin Huerter,SAC,67,29.6,5.5,1.9,4.7,39.8,1.7,4.5,38.7,58.3
304,Kevin Knox II,POR,54,12.8,2.4,0.8,2.1,38.6,0.8,2.1,38.6,57.9
305,Kevin Love,MIA,55,20.4,4.3,1.5,4.3,34.5,1.4,4.0,34.4,50.2
306,Kevin Porter Jr.,HOU,52,34.0,2.3,0.8,1.9,39.6,0.8,1.9,40.2,58.9
307,Kevon Harris,ORL,31,12.3,0.9,0.3,0.7,39.1,0.3,0.7,39.1,58.7
308,Kevon Looney,GSW,75,23.7,0.3,0.2,0.3,50.0,0.0,0.0,0.0,50.0
309,Khem Birch,SAS,20,8.1,0.3,0.1,0.3,40.0,0.1,0.1,50.0,50.0
310,Khris Middleton,MIL,28,24.2,2.8,1.0,2.9,33.3,0.8,2.5,32.9,47.5
311,Killian Hayes,DET,68,27.4,2.3,0.8,2.6,30.9,0.7,2.4,29.7,44.9
312,Kira Lewis Jr.,NOP,23,9.8,1.4,0.5,1.2,39.3,0.5,1.2,40.7,58.9
313,Klay Thompson,GSW,63,33.0,10.1,3.5,8.6,40.7,3.1,7.6,40.5,58.7
314,Kris Dunn,UTA,13,23.2,2.1,0.7,1.8,37.5,0.7,1.8,39.1,56.3
315,Kristaps Porzingis,WAS,63,32.6,6.0,2.1,5.4,39.3,1.8,4.7,38.6,56.4
316,Kyle Anderson,MIN,61,27.9,1.7,0.6,1.4,44.0,0.5,1.2,40.8,61.3
317,Kyle Kuzma,WAS,64,35.0,5.3,1.8,5.3,33.6,1.7,5.1,33.8,49.9
318,Kyle Lowry,MIA,49,32.4,3.9,1.3,3.7,34.4,1.3,3.7,34.6,51.6
319,Kyrie Irving,DAL,54,37.1,3.9,1.4,3.5,38.2,1.2,3.2,37.6,55.2
320,LaMelo Ball,CHA,36,35.2,6.7,2.2,5.5,40.2,2.2,5.5,40.4,60.3
321,Lamar Stevens,CLE,55,17.7,1.5,0.5,1.5,34.1,0.5,1.5,33.3,50.0
322,Landry Shamet,PHX,33,21.5,4.6,1.5,3.7,41.5,1.5,3.7,41.3,61.8
323,Larry Nance Jr.,NOP,56,21.4,1.1,0.4,1.0,39.7,0.3,0.7,36.8,51.7
324,Lauri Markkanen,UTA,64,34.4,8.6,2.9,7.0,41.6,2.8,6.8,41.4,61.7
325,LeBron James,LAL,47,36.1,4.1,1.5,4.0,36.7,1.2,3.5,34.4,51.6
326,Leandro Bolmaro,UTA,14,4.9,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
327,Lindell Wigginton,MIL,4,4.3,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
328,Lindy Waters III,OKC,37,12.8,3.7,1.2,3.2,38.7,1.2,3.2,38.7,58.0
329,Lonnie Walker IV,LAL,52,24.5,4.4,1.5,3.9,38.4,1.4,3.8,37.9,56.9
330,Luguentz Dort,OKC,67,30.5,4.8,1.6,4.6,34.5,1.6,4.6,34.7,51.8
331,Luka Doncic,DAL,59,36.4,1.2,0.4,0.9,41.8,0.4,0.9,40.7,61.8
332,Luka Garza,MIN,26,9.0,1.8,0.6,1.6,38.1,0.5,1.5,36.8,54.8
333,Luke Kennard,MEM,52,21.2,5.3,1.8,3.5,51.1,1.7,3.4,50.9,75.8
334,Luke Kornet,BOS,61,11.5,0.1,0.0,0.2,20.0,0.0,0.1,25.0,30.0
335,Malachi Flynn,TOR,48,13.2,2.1,0.7,1.8,39.1,0.7,1.8,39.1,58.6
336,Malaki Branham,SAS,58,23.1,2.9,1.0,3.0,31.8,0.9,2.9,32.0,47.2
337,Malcolm Brogdon,BOS,61,25.8,3.3,1.1,2.4,45.6,1.1,2.4,45.6,68.1
338,Malcolm Hill,CHI,5,1.8,0.6,0.2,0.6,33.3,0.2,0.6,33.3,50.0
339,Malik Beasley,LAL,73,26.5,6.6,2.2,6.2,35.7,2.1,6.0,35.2,52.6
340,Malik Monk,SAC,70,22.5,3.8,1.3,3.4,37.3,1.3,3.4,37.4,55.9
341,Mamadi Diakite,CLE,18,6.7,0.5,0.2,0.8,20.0,0.2,0.7,23.1,30.0
342,MarJon Beauchamp,MIL,44,13.5,1.9,0.6,2.1,30.1,0.6,2.0,31.1,45.2
343,Marcus Morris Sr.,LAC,64,28.2,4.5,1.5,4.2,36.5,1.5,4.0,36.7,54.1
344,Marcus Smart,BOS,56,32.4,4.5,1.5,4.4,34.3,1.5,4.4,34.1,51.2
345,Mark Williams,CHA,38,17.8,0.2,0.1,0.2,44.4,-,-,-,44.4
346,Markelle Fultz,ORL,53,30.2,1.0,0.4,1.2,30.6,0.3,1.1,29.3,44.4
347,Markieff Morris,DAL,32,9.7,2.2,0.8,1.8,40.7,0.7,1.7,39.6,58.5
348,Marko Simonovic,CHI,3,1.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
349,Marvin Bagley III,DET,36,23.5,1.6,0.6,1.8,34.4,0.3,1.3,26.7,43.8
350,Mason Plumlee,LAC,71,26.8,0.1,0.0,0.1,42.9,-,-,-,42.9
351,Matisse Thybulle,POR,66,16.1,2.0,0.7,1.9,35.8,0.7,1.9,35.8,53.7
352,Matt Ryan,MIN,33,9.3,2.7,0.9,2.4,38.0,0.9,2.3,38.7,56.3
353,Matthew Dellavedova,SAC,30,6.3,0.6,0.2,0.7,30.0,0.2,0.7,30.0,45.0
354,Max Christie,LAL,38,13.3,1.9,0.6,1.6,40.0,0.6,1.6,40.7,60.0
355,Max Strus,MIA,72,29.0,6.5,2.2,6.1,35.4,2.1,6.1,35.2,52.8
356,Maxi Kleber,DAL,32,25.7,3.1,1.0,3.0,34.7,1.0,2.9,34.8,51.6
357,McKinley Wright IV,DAL,24,11.6,0.6,0.2,0.5,38.5,0.2,0.5,38.5,57.7
358,Meyers Leonard,MIL,6,8.5,2.5,0.8,1.8,45.5,0.8,1.7,50.0,68.2
359,Mfiondu Kabengele,BOS,2,7.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
360,Micah Potter,UTA,4,6.1,0.8,0.3,0.5,50.0,0.3,0.5,50.0,75.0
361,Michael Foster Jr.,PHI,1,1.0,0.0,0.0,0.0,-,-,-,-,-
362,Michael Porter Jr.,DEN,56,29.0,7.9,2.8,5.9,47.0,2.4,5.3,44.9,67.1
363,Mikal Bridges,BKN,74,36.0,5.4,1.9,4.8,38.8,1.7,4.2,39.9,56.2
364,Mike Conley,MIN,59,30.2,2.9,1.0,2.2,45.0,0.9,2.1,44.4,66.4
365,Mike Muscala,BOS,55,14.6,4.0,1.4,3.6,39.7,1.2,3.1,37.2,55.8
366,Miles McBride,NYK,58,11.7,1.8,0.6,1.7,34.7,0.6,1.7,34.0,51.0
367,Mitchell Robinson,NYK,53,27.3,0.0,0.0,0.0,-,-,-,-,-
368,Mo Bamba,LAL,47,16.2,3.2,1.1,2.6,41.9,1.0,2.4,40.9,60.9
369,Monte Morris,WAS,60,27.6,2.6,0.9,2.2,40.2,0.8,2.1,39.7,59.1
370,Montrezl Harrell,PHI,52,12.1,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
371,Moritz Wagner,ORL,51,20.2,2.7,0.9,2.9,31.5,0.9,2.9,30.6,46.6
372,Moses Brown,BKN,34,8.5,0.0,0.0,0.0,-,-,-,-,-
373,Moses Moody,GSW,58,12.9,1.9,0.6,1.9,33.9,0.6,1.8,34.6,50.9
374,Moussa Diabate,LAC,18,9.5,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
375,Myles Turner,IND,62,29.4,4.7,1.7,4.3,39.4,1.3,3.6,37.1,55.1
376,Naji Marshall,NOP,68,24.4,2.8,0.9,2.8,33.2,0.9,2.8,32.8,49.5
377,Nassir Little,POR,50,17.5,2.3,0.8,2.2,35.8,0.8,2.2,35.8,53.7
378,Nathan Knight,MIN,36,7.9,0.6,0.2,0.5,38.9,0.2,0.5,38.9,58.3
379,Naz Reid,MIN,65,18.2,3.0,1.0,2.9,34.9,1.0,2.8,35.3,52.4
380,Neemias Queta,SAC,4,6.1,0.0,0.0,0.0,-,-,-,-,-
381,Nerlens Noel,BKN,17,11.5,0.6,0.3,0.8,35.7,0.1,0.1,50.0,39.3
382,Nic Claxton,BKN,68,29.6,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
383,Nick Richards,CHA,60,18.5,0.1,0.1,0.2,44.4,-,-,-,44.4
384,Nickeil Alexander-Walker,MIN,51,15.6,2.1,0.7,1.8,38.3,0.7,1.8,37.6,56.9
385,Nicolas Batum,LAC,70,21.7,4.3,1.5,3.9,37.4,1.4,3.8,37.6,55.7
386,Nikola Jokic,DEN,65,33.9,3.2,1.3,2.6,50.3,0.6,1.5,39.2,61.5
387,Nikola Jovic,MIA,15,13.6,2.0,0.7,2.7,26.8,0.5,2.3,22.9,36.6
388,Nikola Vucevic,CHI,73,34.1,6.6,2.5,6.3,39.8,1.5,4.4,35.5,52.1
389,Noah Vonleh,BOS,23,7.5,0.1,0.0,0.1,33.3,0.0,0.1,33.3,50.0
390,Norman Powell,LAC,54,25.8,4.6,1.5,3.6,43.0,1.5,3.4,44.0,63.7
391,O.G. Anunoby,TOR,60,35.6,5.7,1.9,4.6,41.5,1.9,4.6,40.9,61.7
392,Obi Toppin,NYK,60,14.3,3.0,1.0,3.1,33.3,1.0,3.0,32.8,49.5
393,Ochai Agbaji,UTA,50,18.7,3.4,1.1,3.0,37.7,1.1,3.0,38.0,56.6
394,Olivier Sarr,OKC,5,11.9,0.6,0.2,1.0,20.0,0.2,1.0,20.0,30.0
395,Omer Yurtseven,MIA,5,6.8,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
396,Onyeka Okongwu,ATL,71,23.4,0.7,0.4,0.8,43.1,0.0,0.1,28.6,44.8
397,Orlando Robinson,MIA,29,13.7,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
398,Oshae Brissett,IND,58,16.3,2.1,0.7,2.2,32.3,0.7,2.2,32.3,48.4
399,Otto Porter Jr.,TOR,8,18.3,2.3,0.8,2.0,37.5,0.8,2.0,37.5,56.3
400,Ousmane Dieng,OKC,31,15.1,2.2,0.7,2.4,31.5,0.7,2.3,31.9,47.3
401,P.J. Tucker,PHI,68,25.7,2.2,0.8,1.9,39.8,0.7,1.8,38.3,57.8
402,P.J. Washington,CHA,70,32.8,5.0,1.7,5.0,33.4,1.6,4.8,33.3,49.4
403,PJ Dozier,SAC,10,2.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
404,Paolo Banchero,ORL,67,33.9,2.2,0.7,2.2,34.0,0.7,2.1,33.6,50.0
405,Pascal Siakam,TOR,64,37.5,3.3,1.1,3.4,33.0,1.0,3.0,34.9,48.6
406,Pat Connaughton,MIL,55,24.7,5.3,1.8,5.3,33.6,1.8,5.3,33.6,50.3
407,Patrick Baldwin Jr.,GSW,26,8.1,3.3,1.1,3.0,37.7,1.1,2.8,37.8,55.8
408,Patrick Beverley,CHI,59,27.3,3.0,1.0,3.0,33.7,1.0,2.9,33.9,50.6
409,Patrick Williams,CHI,73,28.5,3.9,1.3,3.1,42.4,1.3,3.0,42.1,62.7
410,Patty Mills,BKN,38,13.6,2.7,0.9,2.5,36.2,0.9,2.4,36.6,54.3
411,Paul George,LAC,56,34.6,4.8,1.7,4.3,38.8,1.4,3.8,38.4,55.6
412,Paul Reed,PHI,60,10.3,0.1,0.1,0.3,26.7,0.0,0.1,0.0,26.7
413,Payton Pritchard,BOS,45,12.5,2.2,0.8,2.0,37.0,0.7,2.0,36.7,54.9
414,Peyton Watson,DEN,15,3.1,0.4,0.1,0.3,50.0,0.1,0.3,50.0,75.0
415,Precious Achiuwa,TOR,47,21.4,1.4,0.5,1.9,25.8,0.4,1.6,25.0,36.5
416,Quentin Grimes,NYK,64,29.1,5.4,1.8,4.7,38.6,1.8,4.6,38.3,57.6
417,Quenton Jackson,WAS,4,2.9,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
418,R.J. Hampton,DET,39,15.3,2.2,0.7,1.8,38.9,0.7,1.8,40.0,58.3
419,RJ Barrett,NYK,68,34.0,4.7,1.6,4.8,33.5,1.5,4.6,33.3,49.5
420,Raul Neto,CLE,45,10.0,0.7,0.2,0.7,33.3,0.2,0.7,33.3,50.0
421,Reggie Bullock,DAL,71,30.7,5.8,1.9,4.9,39.7,1.9,4.8,40.1,59.5
422,Reggie Jackson,DEN,62,24.6,3.4,1.1,2.9,39.4,1.1,2.9,39.0,58.6
423,Richaun Holmes,SAC,36,8.6,0.7,0.3,0.4,73.3,0.1,0.1,80.0,86.7
424,Ricky Rubio,CLE,26,17.3,1.6,0.5,1.9,28.6,0.5,1.8,29.2,42.9
425,Robert Covington,LAC,41,16.0,2.9,1.0,2.8,35.4,1.0,2.8,35.4,53.1
426,Robert Williams III,BOS,30,23.8,0.2,0.1,0.2,50.0,0.0,0.0,0.0,50.0
427,Robin Lopez,CLE,34,7.5,0.2,0.1,0.1,75.0,0.1,0.1,66.7,100
428,Rodney McGruder,DET,32,16.4,3.1,1.0,2.6,39.3,1.0,2.6,39.8,58.9
429,Romeo Langford,SAS,37,20.2,1.2,0.4,1.3,31.3,0.4,1.3,29.8,45.8
430,Ron Harper Jr.,TOR,4,3.5,1.5,0.5,0.8,66.7,0.5,0.8,66.7,100
431,Royce O'Neale,BKN,69,32.0,5.6,1.9,4.7,39.6,1.9,4.7,39.8,59.4
432,Rudy Gay,UTA,56,14.6,1.6,0.6,2.1,27.6,0.5,1.9,24.8,39.2
433,Rudy Gobert,MIN,62,30.7,0.2,0.1,0.2,45.5,0.0,0.0,0.0,45.5
434,Rui Hachimura,LAL,56,23.5,2.9,1.0,2.8,36.5,0.9,2.5,34.3,51.6
435,Russell Westbrook,LAC,65,28.9,2.1,0.7,2.3,30.5,0.7,2.3,30.9,45.7
436,Ryan Arcidiacono,POR,18,7.2,0.8,0.3,0.7,38.5,0.3,0.7,38.5,57.7
437,Ryan Rollins,GSW,12,5.2,0.8,0.3,0.6,42.9,0.3,0.6,42.9,64.3
438,Saben Lee,PHX,22,13.7,0.8,0.3,0.5,50.0,0.3,0.5,50.0,75.0
439,Saddiq Bey,ATL,68,27.9,4.7,1.6,4.0,39.6,1.5,3.9,39.5,58.6
440,Sam Hauser,BOS,72,15.6,4.7,1.6,3.7,43.0,1.6,3.6,43.1,64.3
441,Sam Merrill,CLE,2,4.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
442,Sandro Mamukelashvili,SAS,35,13.0,1.6,0.5,2.0,27.1,0.5,1.9,27.9,40.7
443,Santi Aldama,MEM,70,22.0,3.6,1.2,3.3,37.1,1.2,3.2,36.0,54.5
444,Scottie Barnes,TOR,69,34.9,2.1,0.7,2.4,29.6,0.7,2.1,31.8,43.5
445,Scotty Pippen Jr.,LAL,6,5.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
446,Serge Ibaka,MIL,16,11.6,0.9,0.3,1.1,27.8,0.3,1.1,29.4,41.7
447,Seth Curry,BKN,55,20.8,3.6,1.2,3.0,41.0,1.1,2.8,40.8,59.6
448,Shaedon Sharpe,POR,72,20.8,2.5,0.8,2.0,43.0,0.8,1.9,43.8,64.1
449,Shai Gilgeous-Alexander,OKC,63,35.5,0.9,0.3,0.9,36.4,0.2,0.7,31.9,50.0
450,Shake Milton,PHI,69,20.2,2.1,0.7,1.6,43.4,0.7,1.6,41.3,63.3
451,Simone Fontecchio,UTA,44,13.1,3.0,1.0,2.7,37.3,1.0,2.7,37.6,55.9
452,Spencer Dinwiddie,BKN,71,34.5,3.5,1.2,2.7,42.8,1.2,2.7,43.2,63.9
453,Stanley Johnson,SAS,30,15.6,1.6,0.6,1.2,47.2,0.5,1.1,45.5,68.1
454,Stanley Umude,DET,1,2.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
455,Stephen Curry,GSW,49,34.8,6.2,2.1,5.2,40.0,2.0,5.0,39.8,59.2
456,Sterling Brown,LAL,4,6.1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
457,Steven Adams,MEM,42,27.0,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
458,Svi Mykhailiuk,CHA,25,9.2,2.0,0.7,1.4,50.0,0.7,1.3,51.5,75.0
459,T.J. McConnell,IND,69,20.1,0.7,0.2,0.7,35.6,0.2,0.6,34.2,50.0
460,T.J. Warren,PHX,36,16.4,1.8,0.7,1.6,40.7,0.5,1.3,35.4,55.1
461,Taj Gibson,WAS,46,9.6,0.6,0.2,0.7,32.4,0.1,0.4,22.2,38.2
462,Talen Horton-Tucker,UTA,59,18.9,1.2,0.4,1.6,26.1,0.4,1.5,26.7,39.1
463,Tari Eason,HOU,74,21.0,2.1,0.7,2.0,35.4,0.7,1.9,36.9,53.1
464,Taurean Prince,MIN,48,22.0,3.6,1.2,2.9,42.3,1.2,2.8,41.9,63.1
465,Terance Mann,LAC,73,23.1,2.0,0.7,1.7,37.8,0.7,1.7,38.4,56.7
466,Terence Davis,SAC,58,13.1,2.9,1.0,2.7,36.8,1.0,2.7,36.4,54.8
467,Terrence Ross,PHX,54,21.6,4.2,1.4,3.5,40.3,1.4,3.2,41.7,59.4
468,Terry Rozier,CHA,63,35.3,3.8,1.3,3.7,35.2,1.2,3.5,33.8,51.5
469,Terry Taylor,CHI,28,8.3,0.4,0.1,0.6,23.5,0.1,0.6,23.5,35.3
470,Thaddeus Young,TOR,54,14.7,0.4,0.1,0.7,18.9,0.1,0.6,18.2,27.0
471,Thanasis Antetokounmpo,MIL,29,4.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
472,Theo Maledon,CHA,37,16.3,1.3,0.5,1.0,45.9,0.4,0.9,44.1,66.2
473,Theo Pinson,DAL,37,6.6,1.0,0.3,1.0,31.6,0.3,1.0,31.6,47.4
474,Thomas Bryant,DEN,56,18.6,2.1,0.8,1.8,48.0,0.4,0.9,43.4,59.7
475,Tim Hardaway Jr.,DAL,65,30.2,7.1,2.4,6.2,38.7,2.3,6.0,38.5,57.2
476,Tobias Harris,PHI,68,33.2,4.8,1.6,4.2,38.2,1.5,4.0,38.7,56.7
477,Tony Bradley,CHI,12,2.8,0.8,0.3,0.5,50.0,0.3,0.4,60.0,75.0
478,Torrey Craig,PHX,70,25.4,3.8,1.3,3.3,39.0,1.2,3.1,39.5,58.1
479,Trae Young,ATL,66,34.8,1.5,0.5,1.4,35.5,0.5,1.3,37.1,53.2
480,Tre Jones,SAS,60,29.2,1.6,0.6,1.9,29.7,0.5,1.8,28.7,43.7
481,Tre Mann,OKC,61,17.9,1.6,0.5,1.6,33.7,0.5,1.6,33.0,50.0
482,Trendon Watford,POR,56,19.0,1.2,0.4,1.0,40.4,0.4,0.9,40.4,58.8
483,Trent Forrest,ATL,19,12.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
484,Trevelin Queen,IND,7,10.0,0.4,0.1,0.7,20.0,0.1,0.7,20.0,30.0
485,Trevor Hudgins,HOU,5,5.7,1.2,0.4,0.6,66.7,0.4,0.6,66.7,100
486,Trevor Keels,NYK,2,1.9,1.5,0.5,1.5,33.3,0.5,1.5,33.3,50.0
487,Trey Lyles,SAC,65,16.7,3.3,1.1,2.9,38.3,1.1,2.9,38.3,57.4
488,Trey Murphy III,NOP,70,30.1,6.5,2.2,5.6,39.3,2.1,5.4,39.6,58.4
489,Troy Brown Jr.,LAL,68,24.8,3.9,1.3,3.4,37.9,1.3,3.4,37.7,56.5
490,Ty Jerome,GSW,44,18.5,1.6,0.5,1.4,39.3,0.5,1.4,39.3,59.0
491,TyTy Washington Jr.,HOU,30,13.7,1.2,0.4,1.8,21.8,0.4,1.8,21.8,32.7
492,Tyler Dorsey,DAL,3,2.8,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
493,Tyler Herro,MIA,60,35.3,4.8,1.6,4.2,39.0,1.6,4.1,38.3,57.6
494,Tyrese Haliburton,IND,55,33.6,2.0,0.7,1.7,39.1,0.7,1.7,39.1,58.7
495,Tyrese Martin,ATL,13,3.5,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0
496,Tyrese Maxey,PHI,54,33.4,4.8,1.6,3.6,43.9,1.6,3.6,44.3,65.8
497,Tyus Jones,MEM,73,24.1,3.3,1.1,2.8,38.6,1.1,2.8,38.8,58.0
498,Udoka Azubuike,UTA,29,7.1,0.0,0.0,0.0,0.0,-,-,-,0.0
499,Udonis Haslem,MIA,6,7.9,0.3,0.2,1.2,14.3,0.0,0.3,0.0,14.3
500,Usman Garuba,HOU,67,13.2,1.1,0.4,0.7,51.1,0.4,0.7,51.1,76.6
501,Vernon Carey Jr.,WAS,11,2.6,0.0,0.0,0.2,0.0,-,-,-,0.0
502,Victor Oladipo,MIA,38,26.7,2.7,0.9,2.9,31.5,0.9,2.9,30.9,46.8
503,Vince Williams Jr.,MEM,11,4.7,0.5,0.2,0.9,20.0,0.2,0.9,20.0,30.0
504,Vit Krejci,ATL,24,5.3,0.4,0.1,0.6,21.4,0.1,0.6,21.4,32.1
505,Vlatko Cancar,DEN,52,15.5,2.4,0.8,2.0,40.4,0.8,1.9,39.8,59.1
506,Walker Kessler,UTA,69,22.7,0.1,0.0,0.1,50.0,0.0,0.0,50.0,62.5
507,Wendell Carter Jr.,ORL,51,30.1,4.5,1.6,4.5,35.2,1.3,3.7,34.6,49.6
508,Wendell Moore Jr.,MIN,27,5.5,0.1,0.0,0.6,6.7,0.0,0.6,6.7,10.0
509,Wenyen Gabriel,LAL,60,15.4,0.5,0.2,0.6,28.9,0.2,0.5,29.0,40.8
510,Wesley Matthews,MIL,43,15.5,2.1,0.7,2.2,33.3,0.7,2.1,32.6,49.5
511,Will Barton,TOR,51,18.1,2.3,0.8,2.0,40.0,0.7,1.8,40.9,59.0
512,Willy Hernangomez,NOP,36,12.4,0.3,0.1,0.4,26.7,0.1,0.3,27.3,36.7
513,Xavier Cooks,WAS,2,4.6,0.0,0.0,0.0,-,-,-,-,-
514,Xavier Tillman,MEM,54,18.3,0.5,0.2,0.5,37.9,0.1,0.2,33.3,44.8
515,Yuta Watanabe,BKN,50,17.0,3.2,1.1,2.3,47.4,1.0,2.2,46.8,70.2
516,Zach Collins,SAS,59,22.5,3.0,1.1,2.8,39.3,0.8,2.1,38.9,54.3
517,Zach LaVine,CHI,69,36.3,4.2,1.4,3.3,43.2,1.3,3.1,43.1,63.7
518,Zeke Nnaji,DEN,46,13.2,0.9,0.3,1.0,30.4,0.3,1.0,29.5,44.6
519,Ziaire Williams,MEM,36,14.7,1.4,0.5,2.1,22.4,0.4,2.0,21.9,32.9
520,Zion Williamson,NOP,29,33.0,0.6,0.2,0.5,42.9,0.2,0.5,42.9,64.3
