,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
287,Kendrick Nunn,WAS,52,14.5,25,27,0.4,0.1,1.3,0.8,1.2,66.7
288,Kennedy Chandler,MEM,25,9.0,16,9,0.4,0.2,1.0,0.2,0.4,60.0
289,Kenneth Lofton Jr.,MEM,9,3.9,6,3,0.1,0.0,0.4,0.0,0.2,0.0
290,Kenrich Williams,OKC,52,22.6,26,26,0.8,0.3,3.1,1.3,2.2,62.5
291,Kentavious Caldwell-Pope,DEN,59,31.5,42,17,1.4,0.5,2.4,1.3,1.6,79.4
292,Kenyon Martin Jr.,HOU,60,26.6,13,47,0.5,0.4,4.1,1.4,2.2,62.4
293,Keon Ellis,SAC,9,4.0,4,5,0.2,0.1,0.4,0.2,0.4,50.0
294,Keon Johnson,POR,30,10.0,13,17,0.5,0.1,0.9,0.6,0.9,64.3
295,Kessler Edwards,SAC,16,5.9,6,10,0.2,0.1,0.6,0.5,0.8,61.5
296,Kevin Durant,PHX,39,36.0,26,13,0.8,1.5,6.4,2.8,5.0,56.1
297,Kevin Huerter,SAC,57,30.1,32,25,1.1,0.3,2.8,1.9,2.4,79.7
298,Kevin Knox II,POR,46,13.3,10,36,0.3,0.3,2.0,1.0,1.4,73.4
299,Kevin Love,MIA,43,20.2,24,19,0.2,0.2,6.0,1.7,2.5,65.1
300,Kevin Porter Jr.,HOU,40,34.0,10,30,1.3,0.4,4.1,2.3,3.1,72.6
301,Kevon Harris,ORL,27,12.4,10,17,0.5,0.1,1.1,0.7,0.9,80.0
302,Kevon Looney,GSW,60,23.5,30,30,0.6,0.6,5.9,2.9,4.5,63.1
303,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
304,Khris Middleton,MIL,19,21.4,16,3,0.6,0.2,3.4,1.2,1.8,64.7
305,Killian Hayes,DET,56,26.9,14,42,1.3,0.3,2.4,2.3,3.2,70.0
306,Kira Lewis Jr.,NOP,15,10.6,6,9,0.3,0.1,1.7,0.5,0.7,63.6
307,Klay Thompson,GSW,48,32.9,25,23,0.7,0.3,3.3,1.4,1.8,74.7
308,Kris Dunn,UTA,2,20.0,2,0,1.5,0.5,2.5,2.0,3.0,66.7
309,Kristaps Porzingis,WAS,51,32.6,22,29,0.9,1.5,6.7,3.9,7.0,56.1
310,Kyle Anderson,MIN,50,26.2,25,25,1.1,0.9,4.1,1.4,2.5,57.7
311,Kyle Kuzma,WAS,55,35.1,26,29,0.5,0.5,6.5,2.0,3.3,61.1
312,Kyle Lowry,MIA,44,33.3,22,22,1.1,0.4,3.5,2.1,2.9,72.9
313,Kyrie Irving,DAL,46,36.9,27,19,1.0,0.8,4.1,1.7,2.7,64.8
314,LaMelo Ball,CHA,35,35.6,12,23,1.3,0.3,5.2,2.0,2.9,67.6
315,Lamar Stevens,CLE,45,17.4,27,18,0.4,0.3,2.4,1.1,1.7,64.9
316,Landry Shamet,PHX,30,21.4,14,16,0.6,0.2,1.4,1.2,1.7,74.0
317,Larry Nance Jr.,NOP,50,22.3,24,26,0.9,0.7,4.1,1.9,3.1,62.2
318,Lauri Markkanen,UTA,56,34.4,29,27,0.6,0.6,6.7,2.4,4.3,57.6
319,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
320,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
321,Lindy Waters III,OKC,25,11.2,11,14,0.4,0.2,1.4,0.8,1.4,52.8
322,Lonnie Walker IV,LAL,44,25.9,19,25,0.6,0.3,1.8,1.5,2.0,74.2
323,Luguentz Dort,OKC,53,30.1,25,28,1.0,0.3,2.9,1.8,2.7,65.3
324,Luka Doncic,DAL,52,36.4,29,23,1.5,0.5,7.9,2.6,3.7,70.1
325,Luka Garza,MIN,23,9.1,13,10,0.1,0.0,1.2,1.4,2.1,65.3
326,Luke Kennard,MEM,38,20.8,22,16,0.5,0.1,2.1,1.3,1.6,80.3
327,Luke Kornet,BOS,52,11.7,35,17,0.2,0.8,1.6,1.6,2.6,61.8
328,Malachi Flynn,TOR,43,13.7,21,22,0.4,0.1,1.2,0.6,0.9,70.3
329,Malaki Branham,SAS,46,22.5,8,38,0.5,0.2,1.8,1.2,1.8,70.4
330,Malcolm Brogdon,BOS,52,25.4,37,15,0.6,0.3,3.6,1.5,2.1,69.4
331,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
332,Malik Beasley,LAL,60,26.6,31,29,0.9,0.1,3.1,1.7,2.2,74.4
333,Malik Monk,SAC,57,22.8,34,23,0.6,0.2,2.1,1.2,1.7,68.8
334,Mamadi Diakite,CLE,16,6.2,12,4,0.1,0.4,0.6,0.9,1.4,68.2
335,MarJon Beauchamp,MIL,39,14.6,26,13,0.5,0.1,1.5,0.9,1.2,73.9
336,Marcus Morris Sr.,LAC,55,28.7,29,26,0.6,0.4,3.7,1.8,2.5,74.1
337,Marcus Smart,BOS,44,32.3,33,11,1.4,0.4,2.8,1.6,2.3,69.9
338,Mark Williams,CHA,31,16.3,12,19,0.7,1.2,4.2,2.5,4.5,55.8
339,Markelle Fultz,ORL,40,29.2,20,20,1.5,0.4,2.8,1.8,2.1,82.4
340,Markieff Morris,DAL,28,10.5,16,12,0.3,0.2,1.6,0.9,1.4,64.1
341,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
342,Marvin Bagley III,DET,26,21.5,6,20,0.5,0.7,4.0,2.7,3.7,71.1
343,Mason Plumlee,LAC,60,28.1,17,43,0.6,0.6,6.3,3.7,5.8,64.3
344,Matisse Thybulle,POR,53,13.4,34,19,1.0,0.3,1.0,0.5,0.8,68.3
345,Matt Ryan,MIN,32,9.5,14,18,0.2,0.0,0.7,0.8,1.1,68.6
346,Matthew Dellavedova,SAC,25,5.9,14,11,0.2,0.0,0.3,0.3,0.4,70.0
347,Max Christie,LAL,35,14.2,14,21,0.2,0.2,1.9,0.7,1.2,55.8
348,Max Strus,MIA,59,30.0,30,29,0.6,0.2,2.9,1.3,1.8,70.6
349,Maxi Kleber,DAL,22,25.7,13,9,0.3,1.0,2.7,2.1,3.2,66.2
350,McKinley Wright IV,DAL,20,10.3,11,9,0.4,0.2,1.0,0.9,1.2,70.8
351,Meyers Leonard,MIL,2,10.1,2,0,0.5,0.0,2.0,2.0,2.5,80.0
352,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
353,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
354,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
355,Michael Porter Jr.,DEN,45,29.3,32,13,0.6,0.5,4.5,2.0,2.8,69.8
356,Mikal Bridges,BKN,61,36.1,31,30,1.2,0.8,3.4,2.1,3.5,61.5
357,Mike Conley,MIN,48,29.8,23,25,1.0,0.2,2.0,2.0,2.9,68.6
358,Mike Muscala,BOS,46,15.2,22,24,0.3,0.4,2.7,2.3,3.6,65.9
359,Miles McBride,NYK,48,12.4,27,21,0.5,0.0,0.7,0.5,0.9,54.5
360,Mitchell Robinson,NYK,40,27.0,23,17,0.9,1.8,4.8,2.6,4.4,59.7
361,Mo Bamba,LAL,43,16.9,21,22,0.3,1.0,3.7,2.1,3.7,57.3
362,Monte Morris,WAS,51,28.1,25,26,0.7,0.2,3.0,1.3,1.8,68.1
363,Montrezl Harrell,PHI,50,12.5,32,18,0.3,0.5,1.6,1.5,2.3,62.9
364,Moritz Wagner,ORL,40,20.9,19,21,0.7,0.2,3.3,2.5,3.2,77.5
365,Moses Brown,LAC,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
366,Moses Moody,GSW,46,13.8,23,23,0.3,0.1,1.2,0.9,1.4,65.2
367,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
368,Myles Turner,IND,52,29.9,24,28,0.6,2.3,6.4,4.6,8.3,55.8
369,Naji Marshall,NOP,56,24.6,28,28,0.8,0.2,3.0,1.2,1.7,72.6
370,Nassir Little,POR,39,17.3,20,19,0.4,0.4,2.2,1.3,1.9,66.7
371,Nathan Knight,MIN,34,8.1,16,18,0.3,0.2,0.9,0.6,0.9,65.5
372,Naz Reid,MIN,55,18.0,25,30,0.6,0.9,3.7,2.6,4.1,64.1
373,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
374,Nerlens Noel,DET,14,10.8,2,12,0.9,0.6,2.1,1.3,1.9,66.7
375,Nic Claxton,BKN,56,29.4,30,26,0.8,2.6,6.5,3.3,6.5,51.1
376,Nick Richards,CHA,47,17.3,14,33,0.2,1.0,3.3,2.1,3.9,53.3
377,Nickeil Alexander-Walker,MIN,40,14.5,18,22,0.6,0.4,1.4,1.2,1.6,74.2
378,Nicolas Batum,LAC,59,22.0,33,26,0.6,0.7,3.3,1.7,3.0,58.9
379,Nikola Jokic,DEN,54,33.7,40,14,1.3,0.7,9.4,5.3,7.9,67.6
380,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
381,Nikola Vucevic,CHI,60,33.8,27,33,0.7,0.8,9.4,4.6,6.8,68.4
382,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
383,Norman Powell,LAC,52,25.9,27,25,0.8,0.3,2.6,1.4,1.8,74.7
384,O.G. Anunoby,TOR,48,35.8,23,25,2.0,0.8,3.9,1.6,2.8,57.1
385,Obi Toppin,NYK,47,14.8,25,22,0.3,0.2,2.6,0.8,1.1,74.0
386,Ochai Agbaji,UTA,39,15.6,23,16,0.2,0.1,1.1,0.9,1.5,63.8
387,Onyeka Okongwu,ATL,59,24.0,31,28,0.7,1.3,4.7,3.3,5.6,59.4
388,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
389,Oshae Brissett,IND,49,16.0,21,28,0.6,0.2,2.5,1.2,1.8,66.3
390,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
391,Ousmane Dieng,OKC,19,15.0,8,11,0.3,0.3,2.2,1.2,2.3,52.3
392,P.J. Tucker,PHI,57,26.0,37,20,0.5,0.2,2.8,1.5,2.1,70.8
393,P.J. Washington,CHA,60,32.9,18,42,0.9,1.1,3.7,2.7,4.2,63.6
394,PJ Dozier,SAC,4,2.6,4,0,0.8,0.0,0.5,0.3,0.3,100.0
395,Paolo Banchero,ORL,54,33.7,22,32,0.9,0.5,5.4,2.5,4.0,63.6
396,Pascal Siakam,TOR,52,37.5,25,27,0.8,0.6,5.9,2.9,4.2,68.6
397,Pat Connaughton,MIL,42,25.1,29,13,0.7,0.1,4.2,1.3,2.2,58.1
398,Patrick Baldwin Jr.,GSW,19,8.8,7,12,0.3,0.1,1.5,0.8,1.1,75.0
399,Patrick Beverley,CHI,47,26.8,23,24,0.9,0.6,2.6,1.5,2.0,73.4
400,Patrick Williams,CHI,60,28.9,27,33,0.8,0.8,3.4,2.3,3.3,68.5
401,Patty Mills,BKN,36,13.3,18,18,0.4,0.1,0.8,0.4,0.6,80.0
402,Paul George,LAC,46,34.4,27,19,1.4,0.4,5.4,2.3,3.4,68.8
403,Paul Reed,PHI,46,9.4,29,17,0.7,0.6,1.9,1.6,2.4,67.6
404,Payton Pritchard,BOS,42,12.8,30,12,0.3,0.0,1.0,0.7,0.9,81.6
405,Peyton Watson,DEN,13,3.2,8,5,0.0,0.1,0.4,0.4,0.5,71.4
406,Precious Achiuwa,TOR,38,23.3,21,17,0.6,0.7,4.6,2.6,4.4,58.6
407,Quentin Grimes,NYK,51,29.8,29,22,0.6,0.4,2.6,1.6,2.3,70.6
408,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
409,R.J. Hampton,DET,27,13.5,7,20,0.6,0.1,1.1,0.7,1.2,57.6
410,RJ Barrett,NYK,55,34.3,30,25,0.5,0.2,4.3,1.7,2.6,64.8
411,Raul Neto,CLE,41,10.2,27,14,0.4,0.1,0.8,0.4,0.5,77.3
412,Reggie Bullock,DAL,60,30.3,31,29,0.8,0.2,3.0,1.5,2.1,70.1
413,Reggie Jackson,DEN,55,25.3,30,25,0.7,0.1,1.8,1.3,1.9,70.2
414,Richaun Holmes,SAC,34,8.9,17,17,0.1,0.3,1.4,0.9,1.5,56.9
415,Ricky Rubio,CLE,16,16.7,11,5,1.1,0.1,2.1,0.4,0.9,50.0
416,Robert Covington,LAC,36,16.2,15,21,0.7,0.8,3.0,1.5,2.9,51.9
417,Robert Williams III,BOS,25,24.0,17,8,0.5,1.1,5.5,1.2,2.0,60.0
418,Robin Lopez,CLE,32,7.7,23,9,0.0,0.1,0.7,1.5,2.2,68.6
419,Rodney McGruder,DET,21,10.4,3,18,0.2,0.0,0.8,0.6,0.8,81.3
420,Romeo Langford,SAS,31,20.3,10,21,0.5,0.4,1.5,1.0,1.5,62.5
421,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
422,Royce O'Neale,BKN,57,33.0,31,26,0.8,0.7,4.1,2.8,3.9,71.3
423,Rudy Gay,UTA,46,14.4,25,21,0.3,0.3,2.3,0.9,1.5,62.7
424,Rudy Gobert,MIN,51,30.5,23,28,0.8,1.3,8.4,4.0,6.9,57.5
425,Rui Hachimura,LAL,43,24.5,24,19,0.3,0.3,3.8,1.7,2.4,68.9
426,Russell Westbrook,LAC,54,28.8,25,29,1.1,0.4,5.0,1.5,2.3,64.5
427,Ryan Arcidiacono,POR,14,5.0,8,6,0.1,0.0,0.7,0.1,0.2,66.7
428,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
429,Saben Lee,PHX,20,14.7,12,8,0.8,0.1,1.3,0.6,0.7,85.7
430,Saddiq Bey,ATL,55,28.6,14,41,0.9,0.2,3.5,1.7,2.2,78.2
431,Sam Hauser,BOS,59,15.6,42,17,0.3,0.3,2.1,1.1,1.5,74.2
432,Sandro Mamukelashvili,MIL,24,9.0,17,7,0.2,0.2,1.6,0.7,1.1,63.0
433,Santi Aldama,MEM,56,22.0,33,23,0.7,0.7,3.6,2.5,3.9,63.2
434,Scottie Barnes,TOR,59,35.3,28,31,1.0,0.9,4.7,3.4,5.3,64.2
435,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
436,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
437,Seth Curry,BKN,42,22.4,27,15,0.6,0.2,1.6,0.8,1.1,68.8
438,Shaedon Sharpe,POR,59,20.2,28,31,0.4,0.3,1.7,1.3,1.8,70.1
439,Shai Gilgeous-Alexander,OKC,54,35.5,25,29,1.6,1.1,3.9,2.4,3.7,63.2
440,Shake Milton,PHI,55,20.9,39,16,0.3,0.2,2.1,1.0,1.2,82.8
441,Simone Fontecchio,UTA,33,9.9,19,14,0.2,0.2,0.6,0.6,1.1,60.0
442,Spencer Dinwiddie,BKN,59,34.1,30,29,0.8,0.3,2.8,1.2,1.8,67.0
443,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
444,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
445,Stephen Curry,GSW,37,34.9,19,18,1.0,0.4,5.8,1.6,2.3,70.2
446,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
447,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
448,Svi Mykhailiuk,CHA,15,4.8,10,5,0.1,0.0,0.5,0.3,0.3,80.0
449,T.J. McConnell,IND,59,19.5,25,34,1.0,0.1,2.4,0.8,1.1,75.4
450,T.J. Warren,PHX,28,18.0,17,11,0.6,0.3,2.3,1.4,2.0,72.7
451,Taj Gibson,WAS,38,10.0,17,21,0.3,0.3,1.3,1.1,1.5,75.0
452,Talen Horton-Tucker,UTA,48,17.1,25,23,0.6,0.5,2.2,1.0,1.5,63.5
453,Tari Eason,HOU,60,19.6,13,47,1.1,0.6,3.4,1.4,2.1,68.0
454,Taurean Prince,MIN,37,21.3,21,16,0.5,0.4,2.1,1.4,2.0,68.9
455,Terance Mann,LAC,62,23.5,33,29,0.5,0.3,2.8,1.5,2.2,71.6
456,Terence Davis,SAC,47,13.9,27,20,0.8,0.3,2.0,0.7,1.2,59.6
457,Terrence Ross,PHX,45,22.4,17,28,0.6,0.2,1.9,1.1,1.4,76.2
458,Terry Rozier,CHA,51,35.6,15,36,1.1,0.3,3.3,1.1,1.4,77.8
459,Terry Taylor,CHI,27,8.6,10,17,0.1,0.2,0.6,0.4,0.6,64.7
460,Thaddeus Young,TOR,49,15.5,21,28,1.1,0.1,1.8,1.6,2.0,79.4
461,Thanasis Antetokounmpo,MIL,26,4.1,18,8,0.1,0.1,0.7,0.5,0.7,66.7
462,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
463,Theo Pinson,DAL,33,7.2,16,17,0.1,0.0,0.9,0.6,0.7,82.6
464,Thomas Bryant,DEN,47,20.2,26,21,0.3,0.6,4.9,3.4,5.0,69.1
465,Tim Hardaway Jr.,DAL,56,30.1,32,24,0.7,0.1,3.3,1.8,2.4,75.2
466,Tobias Harris,PHI,55,33.6,36,19,1.0,0.5,4.9,2.0,2.7,76.2
467,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
468,Torrey Craig,PHX,59,25.8,32,27,0.7,0.6,3.7,1.8,2.7,64.2
469,Trae Young,ATL,54,35.3,29,25,1.1,0.1,2.2,0.9,1.2,76.9
470,Tre Jones,SAS,51,29.3,14,37,1.4,0.2,2.8,1.5,2.1,71.6
471,Tre Mann,OKC,54,18.2,25,29,0.6,0.2,1.9,1.0,1.3,72.2
472,Trendon Watford,POR,44,16.4,22,22,0.3,0.1,2.7,1.8,2.4,74.3
473,Trent Forrest,ATL,18,13.3,6,12,0.3,0.1,1.3,1.1,1.3,79.2
474,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
475,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
476,Trevor Keels,NYK,1,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
477,Trey Lyles,SAC,54,16.2,32,22,0.4,0.4,2.7,1.3,1.9,64.8
478,Trey Murphy III,NOP,58,29.2,27,31,1.0,0.5,2.8,2.1,3.0,70.9
479,Troy Brown Jr.,LAL,55,23.9,26,29,0.7,0.1,3.3,2.0,2.5,77.1
480,Ty Jerome,GSW,39,18.4,17,22,0.5,0.1,1.5,1.2,1.6,77.4
481,TyTy Washington Jr.,HOU,25,14.3,3,22,0.5,0.0,1.4,0.9,1.2,74.2
482,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
483,Tyler Herro,MIA,47,35.4,25,22,0.9,0.3,5.3,2.1,3.1,69.7
484,Tyrese Haliburton,IND,50,33.6,25,25,1.7,0.4,3.0,1.2,1.7,70.6
485,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
486,Tyrese Maxey,PHI,40,32.7,26,14,0.8,0.1,2.4,1.0,1.4,73.2
487,Tyus Jones,MEM,59,22.9,36,23,1.0,0.1,1.8,0.6,0.7,82.5
488,Udoka Azubuike,UTA,25,5.8,14,11,0.2,0.2,1.6,0.4,0.8,52.4
489,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
490,Usman Garuba,HOU,53,13.5,12,41,0.7,0.5,2.8,1.8,2.7,66.2
491,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
492,Victor Oladipo,MIA,28,27.9,17,11,1.5,0.2,2.9,1.6,2.3,71.4
493,Vince Williams Jr.,MEM,9,5.4,5,4,0.4,0.1,0.6,0.3,0.6,60.0
494,Vit Krejci,ATL,22,5.6,11,11,0.1,0.0,0.5,0.1,0.4,33.3
495,Vlatko Cancar,DEN,47,16.3,32,15,0.4,0.3,1.9,1.1,1.7,69.2
496,Walker Kessler,UTA,59,21.6,29,30,0.4,2.2,5.0,3.5,6.6,53.1
497,Wendell Carter Jr.,ORL,41,29.8,17,24,0.4,0.6,6.5,3.7,5.8,63.7
498,Wendell Moore Jr.,MIN,24,5.8,13,11,0.3,0.2,0.6,0.5,0.8,61.1
499,Wenyen Gabriel,LAL,47,15.2,23,24,0.3,0.5,2.2,2.0,3.6,55.6
500,Wesley Matthews,MIL,39,15.6,29,10,0.4,0.3,1.5,0.5,0.9,56.8
501,Will Barton,WAS,40,19.6,18,22,0.4,0.3,2.5,1.2,1.7,70.1
502,Willy Hernangomez,NOP,30,12.8,16,14,0.4,0.4,3.4,1.7,2.6,63.3
503,Xavier Tillman,MEM,40,15.4,25,15,0.8,0.4,2.3,1.4,2.2,60.7
504,Yuta Watanabe,BKN,44,17.7,23,21,0.4,0.3,1.9,1.5,2.4,61.9
505,Zach Collins,SAS,49,21.6,13,36,0.5,0.7,4.2,3.1,5.8,53.8
506,Zach LaVine,CHI,56,35.9,26,30,0.9,0.2,4.3,1.6,2.1,78.4
507,Zeke Nnaji,DEN,43,13.5,29,14,0.3,0.4,1.1,1.4,2.2,63.4
508,Ziaire Williams,MEM,29,16.9,17,12,0.4,0.2,2.0,1.1,1.8,64.7
509,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
