,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
21,Anfernee Simons,POR,23,2.2,3.5,61.9,0.5,1.4,38.8,0.7,1.3,54.4,0.6,1.3,48.7,0.8,2.2,38.8,2.5,6.9,36.4
22,Anthony Davis,LAL,30,6.2,8.6,72.0,1.6,3.1,50.3,0.8,2.0,43.3,0.7,1.8,38.1,0.3,0.8,38.6,0.3,1.1,26.8
23,Anthony Edwards,MIN,21,4.4,7.2,61.0,0.6,1.5,39.3,0.4,1.2,34.8,0.6,1.5,39.8,1.1,3.1,37.0,1.8,4.8,36.9
24,Anthony Gill,WAS,30,0.9,1.2,76.9,0.1,0.4,36.8,0.1,0.2,42.9,0.0,0.0,0.0,0.1,0.3,18.8,0.0,0.1,12.5
25,Anthony Lamb,GSW,25,0.9,1.2,76.7,0.2,0.5,43.3,0.0,0.0,0.0,0.0,0.1,40.0,0.5,1.5,35.2,0.7,1.9,38.7
26,Austin Reaves,LAL,24,1.5,2.0,74.4,0.5,0.9,54.7,0.5,0.9,51.9,0.2,0.4,47.8,0.5,1.3,42.3,0.8,2.0,39.2
27,Austin Rivers,MIN,30,0.7,1.2,60.3,0.2,0.4,47.4,0.0,0.1,25.0,0.0,0.0,0.0,0.8,1.9,39.8,0.1,0.5,16.7
28,Ayo Dosunmu,CHI,23,2.2,3.4,64.9,0.2,0.5,36.8,0.2,0.4,48.4,0.1,0.3,34.6,0.4,1.4,30.2,0.3,1.0,33.8
29,Bam Adebayo,MIA,25,4.0,6.1,65.3,1.9,4.1,46.8,1.8,3.6,49.0,0.4,1.1,39.0,0.0,0.1,37.5,0.0,0.1,14.3
30,Ben Simmons,BKN,26,2.1,3.2,66.2,0.8,1.8,44.6,0.2,0.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.8,5.1,55.9,0.7,1.6,41.2,0.3,0.8,32.8,0.2,0.4,44.8,0.5,1.5,33.6,0.9,2.7,31.7
32,Bismack Biyombo,PHX,30,1.5,2.1,69.9,0.4,1.0,37.9,0.1,0.3,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,34,0.9,1.4,63.6,0.1,0.2,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,30.0,0.3,0.8,40.0
34,Blake Wesley,SAS,20,0.9,2.3,38.0,0.0,0.5,5.6,0.1,0.6,26.3,0.1,0.7,12.5,0.3,0.5,55.6,0.3,1.0,27.3
35,Boban Marjanovic,HOU,34,0.8,1.0,75.9,0.3,0.6,53.3,0.1,0.2,60.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0
36,Bobby Portis,MIL,28,2.1,3.3,62.8,0.9,1.7,55.8,0.6,1.5,44.0,0.6,1.1,51.9,0.4,1.6,25.2,1.0,2.2,44.9
37,Bogdan Bogdanovic,ATL,30,1.0,1.5,63.0,0.3,0.6,54.5,0.6,1.4,45.8,0.3,0.7,43.2,1.2,3.0,40.3,1.6,4.1,39.4
38,Bojan Bogdanovic,DET,33,2.1,3.3,64.0,0.9,2.0,44.5,1.2,2.1,57.1,0.5,1.3,38.0,0.9,2.4,39.2,1.6,3.6,42.8
39,Bol Bol,ORL,23,2.4,2.9,81.2,0.4,1.1,40.8,0.3,0.6,52.5,0.2,0.4,37.0,0.1,0.6,23.8,0.3,1.0,31.3
40,Bones Hyland,LAC,22,1.2,2.4,51.2,0.3,1.0,30.9,0.2,0.7,28.9,0.2,0.5,41.7,0.5,1.2,45.3,1.5,4.1,36.5
41,Bradley Beal,WAS,29,3.6,5.4,67.3,1.2,2.6,45.7,1.0,2.2,43.8,1.4,2.6,54.2,0.6,1.7,34.5,1.1,3.0,36.2
42,Brandon Boston Jr.,LAC,21,1.1,2.0,56.1,0.1,0.7,14.3,0.4,0.9,41.2,0.3,0.9,35.7,0.2,0.8,28.6,0.5,1.1,47.6
43,Brandon Clarke,MEM,26,2.8,3.7,76.0,0.7,1.3,54.7,0.4,0.9,46.0,0.1,0.2,66.7,0.0,0.1,14.3,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.4,3.8,64.6,1.1,2.4,45.5,2.1,4.3,48.6,1.6,3.7,43.9,0.6,1.4,43.9,1.1,3.0,38.4
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,35,2.9,3.9,73.8,0.7,1.2,56.0,0.5,1.1,48.8,0.2,0.5,44.7,0.5,1.2,39.6,1.2,3.4,36.2
47,Bruce Brown,DEN,26,2.4,3.7,65.3,0.4,1.1,37.9,0.3,0.7,36.8,0.1,0.2,37.5,0.6,1.7,33.8,0.6,1.6,37.0
48,Bruno Fernando,ATL,24,1.2,2.0,61.6,0.1,0.6,23.8,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.8,1.6,50.7,0.2,0.6,31.8,0.0,0.2,22.2,0.0,0.1,0.0,0.3,0.9,37.1,0.3,0.9,30.6
50,Bryn Forbes,MIN,29,0.1,0.3,42.9,0.2,0.5,46.2,0.0,0.2,20.0,0.3,0.5,50.0,0.4,0.9,43.5,0.2,1.0,20.8
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.4,36.4,0.0,1.4,0.0
52,Buddy Hield,IND,30,1.6,2.6,61.1,0.1,0.5,28.9,0.2,0.5,43.2,0.2,0.6,39.6,1.3,2.7,46.9,2.4,6.0,40.0
53,CJ McCollum,NOP,31,1.9,3.4,54.3,1.0,2.3,43.8,1.2,2.2,52.2,0.8,2.3,34.3,0.8,2.3,35.5,2.2,5.3,40.5
54,Cade Cunningham,DET,21,2.5,4.7,53.6,1.2,2.9,40.0,1.0,2.4,41.4,1.4,3.1,45.9,0.7,1.6,42.1,1.0,3.8,26.7
55,Caleb Houstan,ORL,20,0.3,0.7,46.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.1,40.0,0.5,1.1,43.4,0.3,1.3,25.0
56,Caleb Martin,MIA,27,1.6,2.6,63.1,0.2,0.6,31.6,0.2,0.3,52.2,0.2,0.4,48.1,0.8,2.2,35.4,0.7,1.7,39.5
57,Cam Reddish,POR,23,1.8,2.9,63.2,0.4,0.8,43.8,0.2,0.4,41.2,0.0,0.1,0.0,0.6,1.8,33.8,0.6,1.8,30.1
58,Cam Thomas,BKN,21,0.9,1.4,64.5,0.6,1.3,43.7,0.6,1.7,34.9,0.4,0.9,46.9,0.4,0.9,47.9,0.5,1.8,30.1
59,Cameron Johnson,BKN,27,1.8,2.7,65.7,0.2,0.6,27.3,0.3,0.7,44.8,0.4,1.0,42.1,1.5,3.2,47.2,1.1,3.2,34.9
60,Cameron Payne,PHX,28,1.0,2.0,53.3,0.7,1.8,36.6,0.5,1.1,46.0,0.3,0.6,44.8,0.3,1.0,31.8,1.2,3.0,38.7
61,Caris LeVert,CLE,28,1.7,2.9,59.5,0.4,1.3,34.4,0.3,1.1,32.1,0.1,0.3,26.1,0.6,1.5,41.1,1.1,2.9,37.6
62,Carlik Jones,CHI,25,0.3,0.8,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.3,0.0
63,Cedi Osman,CLE,27,1.4,2.1,66.7,0.1,0.5,24.3,0.1,0.1,60.0,0.0,0.1,0.0,0.5,1.4,38.0,0.9,2.4,36.1
64,Charles Bassey,SAS,22,1.9,2.7,71.4,0.3,0.5,57.9,0.1,0.3,36.4,0.1,0.1,100,0.0,0.1,20.0,0.1,0.1,40.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,26,1.6,2.1,75.4,0.2,0.5,42.9,0.0,0.1,25.0,0.0,0.1,33.3,0.0,0.2,16.7,0.1,0.4,26.9
67,Chris Boucher,TOR,30,2.2,3.5,63.1,0.2,0.6,39.5,0.1,0.2,46.7,0.1,0.1,40.0,0.6,1.4,40.0,0.3,1.1,28.0
68,Chris Duarte,IND,25,0.9,1.8,49.4,0.2,0.3,66.7,0.2,0.6,31.0,0.1,0.5,18.2,0.7,1.8,36.9,0.6,2.1,27.8
69,Chris Paul,PHX,37,0.2,0.6,37.5,0.6,1.2,52.1,1.3,2.7,50.3,1.1,2.4,46.0,0.4,1.0,37.5,1.3,3.3,38.1
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.1,1.8,63.8,0.1,0.4,35.7,0.0,0.1,37.5,0.0,0.1,0.0,0.3,0.7,41.7,0.2,0.6,32.6
72,Christian Koloko,TOR,22,1.1,1.9,55.1,0.1,0.3,31.3,0.1,0.2,30.0,0.0,0.0,0.0,0.0,0.1,14.3,0.0,0.1,0.0
73,Christian Wood,DAL,27,3.1,4.5,67.3,0.8,1.3,58.1,0.3,0.6,42.9,0.2,0.6,38.5,0.5,1.6,30.1,1.1,2.7,42.1
74,Chuma Okeke,ORL,24,0.6,0.9,61.9,0.0,0.0,0.0,0.0,0.2,20.0,0.0,0.0,0.0,0.3,1.0,34.8,0.5,1.9,28.9
75,Clint Capela,ATL,28,5.0,7.3,67.5,0.5,0.9,50.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,1.2,1.8,62.6,0.1,0.5,30.3,0.2,0.5,51.5,0.1,0.3,41.7,0.6,1.6,40.4,1.1,3.1,35.0
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.2,0.3,50.0,0.1,0.4,33.3,0.2,0.5,33.3,0.4,1.0,42.9,0.0,1.0,0.0
78,Cody Zeller,MIA,30,1.8,2.7,68.6,0.1,0.5,14.3,0.2,0.3,66.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
79,Cole Anthony,ORL,22,1.2,2.2,54.2,0.8,1.7,48.0,0.7,1.3,55.8,0.5,1.2,40.6,0.4,0.9,43.6,1.0,2.7,35.6
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.4,4.1,58.4,0.9,1.8,47.7,0.5,0.8,55.0,0.1,0.3,50.0,0.5,1.2,41.8,0.6,1.5,37.8
82,Corey Kispert,WAS,24,1.4,1.9,72.9,0.3,0.5,46.2,0.1,0.2,46.2,0.0,0.1,14.3,0.8,1.5,50.0,1.3,3.4,39.6
83,Cory Joseph,DET,31,0.6,1.0,60.3,0.3,0.8,37.0,0.2,0.5,51.9,0.2,0.5,34.6,0.3,0.8,38.8,0.7,1.8,38.5
84,D'Angelo Russell,LAL,27,1.7,2.5,66.7,0.5,1.1,46.7,0.6,1.4,45.2,0.7,1.4,52.6,0.9,2.3,37.3,1.8,4.6,39.3
85,Daishen Nix,HOU,21,0.6,1.2,50.0,0.1,0.4,19.0,0.0,0.0,100,0.0,0.0,0.0,0.2,0.6,33.3,0.5,1.8,28.4
86,Dalano Banton,TOR,23,1.0,1.3,71.8,0.1,0.4,16.7,0.1,0.3,25.0,0.0,0.2,20.0,0.1,0.6,17.6,0.3,1.0,33.3
87,Dalen Terry,CHI,20,0.5,0.9,58.6,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,46.2,0.0,0.3,12.5
88,Damian Jones,UTA,27,1.1,1.7,63.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,100,0.3,0.4,76.9,0.0,0.1,0.0
89,Damian Lillard,POR,32,3.7,6.0,61.7,0.6,1.2,47.8,0.5,1.0,53.6,0.5,0.8,56.3,0.7,1.8,37.3,3.1,8.0,38.1
90,Damion Lee,PHX,30,0.5,1.0,52.1,0.2,0.6,38.1,0.3,0.6,43.5,0.1,0.4,40.0,0.9,1.9,47.1,0.7,1.6,41.2
91,Daniel Gafford,WAS,24,3.1,3.9,79.0,0.4,0.8,46.9,0.0,0.1,60.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,31,1.9,3.0,61.9,0.6,0.9,66.7,0.3,0.6,50.0,0.0,0.3,0.0,0.1,0.4,33.3,0.1,1.0,14.3
93,Danny Green,CLE,35,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,50.0,0.0,0.1,0.0,0.4,1.0,44.4,0.4,1.0,44.4
94,Danuel House Jr.,PHI,29,0.7,1.0,72.5,0.1,0.2,55.6,0.0,0.0,100,0.1,0.1,75.0,0.4,1.2,35.5,0.3,0.8,31.7
95,Dario Saric,OKC,28,1.1,1.5,69.4,0.2,0.7,30.0,0.1,0.3,37.5,0.0,0.2,9.1,0.3,0.8,37.2,0.5,1.3,38.9
96,Darius Bazley,PHX,22,1.2,2.3,50.5,0.1,0.2,25.0,0.1,0.2,55.6,0.0,0.1,0.0,0.3,0.6,50.0,0.2,0.7,29.6
97,Darius Days,HOU,23,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,2.1,3.8,55.9,1.3,2.8,46.9,1.0,1.9,51.9,0.5,1.4,35.0,0.6,1.6,40.4,1.9,4.5,41.3
99,David Duke Jr.,BKN,23,1.4,2.5,55.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,50.0,0.0,0.3,0.0,0.1,0.2,33.3
100,David Roddy,MEM,22,1.3,2.1,64.0,0.2,0.6,33.3,0.1,0.2,54.5,0.0,0.0,0.0,0.5,1.7,31.3,0.4,1.3,30.7
101,Davion Mitchell,SAC,24,1.0,1.4,67.0,0.2,0.3,57.1,0.1,0.1,45.5,0.2,0.6,44.2,0.3,0.9,33.8,0.5,1.5,34.2
102,Davis Bertans,DAL,30,0.2,0.3,61.5,0.0,0.0,100,0.0,0.0,100,0.0,0.0,100,0.5,1.1,48.9,0.6,1.7,34.7
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.0,0.3,10.0,0.0,0.3,12.5,0.1,0.2,57.1,0.2,0.6,36.4,0.3,0.7,35.7
104,Day'Ron Sharpe,BKN,21,1.7,2.8,60.5,0.1,0.4,16.7,0.0,0.1,33.3,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.2,50.0
105,De'Aaron Fox,SAC,25,3.3,4.4,75.8,1.8,3.3,55.1,1.5,3.0,48.8,0.9,2.0,45.8,0.7,2.1,34.0,1.2,3.5,33.5
106,De'Andre Hunter,ATL,25,1.7,2.8,58.7,0.5,1.3,39.3,1.1,2.1,50.4,0.8,1.5,53.7,1.0,2.7,36.4,0.7,2.0,34.1
107,De'Anthony Melton,PHI,24,1.2,2.1,54.7,0.2,0.6,35.6,0.1,0.3,35.0,0.1,0.2,41.2,0.7,1.8,37.9,1.4,3.4,40.4
108,DeAndre Jordan,DEN,34,2.1,2.6,79.4,0.0,0.2,16.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.5,3.7,67.4,0.7,1.5,49.5,1.9,3.7,52.9,2.5,5.3,46.8,1.0,2.4,40.3,0.4,1.1,34.6
110,Dean Wade,CLE,26,0.6,0.8,68.6,0.0,0.0,0.0,0.0,0.2,28.6,0.0,0.1,0.0,0.5,1.4,36.7,0.5,1.4,32.2
111,Deandre Ayton,PHX,24,4.2,5.4,77.9,1.6,3.4,48.0,1.0,2.4,42.9,0.8,1.6,48.1,0.0,0.1,16.7,0.1,0.3,33.3
112,Dejounte Murray,ATL,26,2.2,3.5,64.3,0.9,2.2,42.9,1.7,3.5,48.2,1.5,3.3,46.4,0.9,2.3,38.3,1.1,3.3,32.2
113,Delon Wright,WAS,30,1.4,1.9,72.3,0.2,0.9,23.9,0.1,0.3,46.7,0.1,0.2,50.0,0.3,0.8,32.5,0.6,1.5,40.5
114,Deni Avdija,WAS,22,2.0,3.2,63.0,0.3,0.9,32.9,0.1,0.3,23.8,0.0,0.1,0.0,0.3,1.1,30.0,0.6,2.0,29.7
115,Dennis Schroder,LAL,29,1.3,2.6,49.7,0.5,1.1,45.1,0.6,1.4,45.1,0.5,1.3,40.2,0.5,1.4,33.7,0.7,2.2,33.6
116,Dennis Smith Jr.,CHA,25,2.1,3.5,60.0,0.4,1.2,32.8,0.2,0.6,33.3,0.2,0.8,30.2,0.2,0.9,22.4,0.3,1.2,22.4
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.6,66.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.3,2.2,61.4,0.1,0.2,30.0,0.0,0.0,50.0,0.0,0.0,0.0,0.3,0.8,32.7,0.1,0.3,35.0
120,Derrick Rose,NYK,34,0.8,1.7,48.9,0.4,1.0,38.5,0.3,0.5,58.3,0.1,0.4,27.3,0.3,1.0,34.6,0.4,1.4,26.3
121,Derrick White,BOS,28,1.4,2.3,61.9,0.6,1.2,48.0,0.4,0.7,52.7,0.1,0.2,27.8,0.7,1.8,41.0,1.1,3.1,36.9
122,Desmond Bane,MEM,24,3.1,5.2,60.9,0.8,2.0,38.4,0.5,1.1,45.9,0.3,0.7,47.5,1.3,2.3,54.2,1.7,4.6,36.9
123,Devin Booker,PHX,26,2.9,4.4,65.8,1.4,2.8,48.6,1.9,3.6,54.3,1.5,2.9,50.7,1.0,2.3,45.8,1.3,4.2,31.5
124,Devin Vassell,SAS,22,1.6,2.7,59.8,0.2,0.8,30.0,0.8,2.2,35.4,1.3,2.7,50.5,1.0,2.3,45.3,1.8,4.8,38.0
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.5,47.2,0.1,0.3,47.4,0.1,0.2,58.3,0.1,0.3,44.4,0.4,1.1,34.6,1.2,3.5,35.3
127,Dewayne Dedmon,PHI,33,1.1,1.7,61.3,0.4,0.8,53.6,0.1,0.3,44.4,0.0,0.0,100,0.1,0.3,36.4,0.2,0.8,25.0
128,Dillon Brooks,MEM,27,1.6,3.0,55.7,0.6,1.8,35.2,0.8,1.7,46.2,0.3,0.9,29.7,0.7,2.1,33.8,1.3,4.1,32.0
129,Domantas Sabonis,SAC,26,5.6,8.1,69.2,0.7,1.5,47.9,0.2,0.4,50.0,0.3,0.7,43.1,0.2,0.5,43.2,0.3,0.7,36.8
130,Dominick Barlow,SAS,19,1.0,1.7,61.9,0.1,0.2,60.0,0.1,0.4,20.0,0.1,0.2,75.0,0.0,0.1,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,26,3.5,5.3,66.1,1.2,2.3,53.6,0.7,1.4,48.9,0.7,1.6,43.8,0.8,2.3,35.9,2.9,7.3,40.1
132,Donovan Williams,ATL,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,-,-,-
133,Donte DiVincenzo,GSW,26,0.9,1.5,61.2,0.1,0.4,33.3,0.1,0.2,30.8,0.0,0.1,42.9,0.6,1.6,39.6,1.4,3.5,40.2
134,Dorian Finney-Smith,BKN,29,1.1,2.0,56.1,0.1,0.3,30.0,0.0,0.1,0.0,0.0,0.0,50.0,1.0,2.8,35.6,0.8,2.4,32.0
135,Doug McDermott,SAS,31,1.2,1.9,61.0,0.4,0.8,46.3,0.2,0.4,42.3,0.0,0.2,6.7,0.7,1.6,41.0,1.3,3.1,41.9
136,Draymond Green,GSW,33,2.1,3.2,67.9,0.6,1.1,50.0,0.1,0.3,44.4,0.0,0.1,28.6,0.3,0.8,33.3,0.3,1.0,29.7
137,Drew Eubanks,POR,26,1.9,2.6,74.1,0.5,0.9,52.2,0.2,0.4,48.4,0.1,0.1,44.4,0.0,0.1,37.5,0.0,0.1,28.6
138,Dru Smith,BKN,25,0.5,0.8,66.7,0.3,0.4,60.0,0.4,0.5,66.7,0.0,0.0,0.0,0.3,0.8,44.4,0.1,0.9,9.1
139,Duane Washington Jr.,NYK,23,0.7,1.7,39.2,0.4,1.0,36.7,0.4,1.0,37.9,0.3,0.9,32.0,0.6,1.6,40.0,0.8,2.3,35.2
140,Duncan Robinson,MIA,28,0.3,0.4,75.0,0.1,0.3,30.8,0.1,0.1,50.0,0.1,0.1,40.0,0.5,1.4,34.6,1.0,3.1,32.2
141,Dwight Powell,DAL,31,2.6,3.4,75.9,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.0,0.0
142,Dylan Windler,CLE,26,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100,0.0,0.3,0.0
143,Dyson Daniels,NOP,20,0.9,1.5,58.5,0.2,0.5,33.3,0.1,0.2,30.0,0.0,0.0,0.0,0.3,0.6,47.2,0.2,0.8,22.2
144,Edmond Sumner,BKN,27,1.4,2.5,55.6,0.2,0.6,28.6,0.1,0.3,30.8,0.1,0.2,62.5,0.5,1.2,40.4,0.2,0.6,34.4
145,Eric Gordon,LAC,34,1.8,2.8,61.7,0.5,1.2,40.8,0.2,0.4,38.5,0.0,0.0,33.3,0.3,0.7,38.6,1.5,4.0,37.1
146,Eugene Omoruyi,DET,26,1.9,3.0,61.9,0.1,0.4,15.4,0.0,0.1,33.3,0.0,0.0,0.0,0.4,1.3,28.0,0.2,0.9,22.9
147,Evan Fournier,NYK,30,0.3,0.7,41.2,0.2,0.4,55.6,0.2,0.7,33.3,0.1,0.3,42.9,0.8,1.8,40.9,0.6,2.5,25.4
148,Evan Mobley,CLE,21,4.6,6.1,75.6,1.1,2.7,39.2,0.5,1.4,36.4,0.2,0.5,46.2,0.1,0.7,15.8,0.2,0.6,28.0
149,Facundo Campazzo,DAL,32,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,50.0,0.2,1.4,14.3
150,Frank Jackson,UTA,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0
151,Frank Kaminsky,HOU,30,0.3,0.4,69.2,0.1,0.3,50.0,0.0,0.1,33.3,0.0,0.0,100,0.2,0.3,60.0,0.2,0.7,33.3
152,Frank Ntilikina,DAL,24,0.3,0.6,48.0,0.0,0.2,12.5,0.1,0.2,44.4,0.1,0.2,83.3,0.2,0.8,23.5,0.3,0.7,35.5
153,Franz Wagner,ORL,21,3.8,6.0,63.3,0.8,2.2,37.3,0.3,0.8,42.9,0.2,0.4,43.3,0.5,1.3,39.4,1.2,3.3,36.1
