,Player,Team,Age,Less than 5ft._FGM,Less than 5ft._FGA,Less than 5ft._FG%,5-9 ft._FGM,5-9 ft._FGA,5-9 ft._FG%,10-14 ft._FGM,10-14 ft._FGA,10-14 ft._FG%,15-19 ft._FGM,15-19 ft._FGA,15-19 ft._FG%,20-24 ft._FGM,20-24 ft._FGA,20-24 ft._FG%,25-29 ft._FGM,25-29 ft._FGA,25-29 ft._FG%
24,Anthony Gill,WAS,30,1.0,1.1,88.9,0.1,0.3,38.5,0.1,0.2,42.9,0.0,0.0,0.0,0.1,0.4,21.4,0.0,0.1,0.0
25,Anthony Lamb,GSW,25,1.0,1.2,78.0,0.2,0.5,43.5,0.0,0.0,0.0,0.0,0.1,66.7,0.5,1.6,34.2,0.8,1.8,42.0
26,Austin Reaves,LAL,24,1.3,1.7,75.3,0.4,0.7,62.5,0.3,0.7,45.2,0.1,0.3,35.7,0.6,1.3,44.1,0.7,2.0,37.1
27,Austin Rivers,MIN,30,0.8,1.3,61.3,0.2,0.4,47.4,0.0,0.1,33.3,0.0,0.0,0.0,0.8,2.0,40.6,0.1,0.5,16.7
28,Ayo Dosunmu,CHI,23,2.4,3.7,65.4,0.2,0.5,39.4,0.2,0.5,50.0,0.1,0.3,33.3,0.4,1.6,28.4,0.3,1.0,35.6
29,Bam Adebayo,MIA,25,4.1,6.3,65.8,1.9,4.1,46.2,1.8,3.8,48.4,0.5,1.2,42.0,0.0,0.1,28.6,0.0,0.1,14.3
30,Ben Simmons,BKN,26,2.1,3.2,66.2,0.8,1.8,44.6,0.2,0.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.9,5.3,55.3,0.6,1.6,39.4,0.2,0.8,28.6,0.1,0.3,42.9,0.5,1.5,34.7,0.9,2.8,31.3
32,Bismack Biyombo,PHX,30,1.3,1.8,72.3,0.3,0.9,32.5,0.1,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,33,0.9,1.4,64.9,0.1,0.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,29.6,0.4,0.8,52.4
34,Blake Wesley,SAS,19,0.8,1.9,41.7,0.0,0.3,0.0,0.2,0.4,57.1,0.1,0.6,8.3,0.6,0.8,71.4,0.3,0.7,35.7
35,Boban Marjanovic,HOU,34,0.7,0.9,80.0,0.4,0.7,57.1,0.2,0.3,60.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0
36,Bobby Portis,MIL,28,2.3,3.6,63.4,0.9,1.7,52.3,0.7,1.6,45.7,0.6,1.1,52.7,0.4,1.5,25.6,0.9,2.1,41.5
37,Bogdan Bogdanovic,ATL,30,0.9,1.6,57.6,0.4,0.7,48.1,0.7,1.5,50.0,0.4,0.8,41.9,1.3,3.1,40.9,1.6,4.3,38.6
38,Bojan Bogdanovic,DET,33,2.1,3.3,64.0,0.9,2.0,44.5,1.2,2.1,57.1,0.5,1.3,38.0,0.9,2.4,39.2,1.6,3.6,42.8
39,Bol Bol,ORL,23,2.7,3.3,81.5,0.4,1.1,40.6,0.3,0.7,50.0,0.2,0.4,38.5,0.2,0.7,26.3,0.3,1.0,32.8
40,Bones Hyland,LAC,22,1.2,2.3,51.4,0.3,1.1,32.7,0.2,0.8,26.5,0.1,0.4,29.4,0.5,1.2,45.3,1.5,4.0,37.3
41,Bradley Beal,WAS,29,3.5,5.2,67.5,1.0,2.3,43.3,1.0,2.0,48.7,1.5,2.7,56.6,0.7,1.8,35.6,1.2,3.1,37.4
42,Brandon Boston Jr.,LAC,21,1.1,2.0,56.1,0.1,0.7,14.3,0.4,0.9,41.2,0.3,0.9,35.7,0.2,0.8,28.6,0.5,1.1,47.6
43,Brandon Clarke,MEM,26,2.9,3.8,76.0,0.7,1.4,54.7,0.4,0.9,46.9,0.1,0.2,66.7,0.0,0.1,14.3,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.2,3.6,61.4,0.8,1.9,41.5,2.0,4.3,47.9,1.6,3.5,45.5,0.6,1.5,40.5,1.3,3.5,37.1
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,34,2.6,3.6,71.7,0.5,1.0,50.8,0.5,1.0,50.0,0.2,0.5,42.9,0.5,1.3,36.6,1.3,3.5,36.3
47,Bruce Brown,DEN,26,2.3,3.5,64.8,0.4,0.9,43.9,0.3,0.8,36.7,0.1,0.2,40.0,0.6,1.9,34.5,0.7,1.7,41.0
48,Bruno Fernando,ATL,24,1.3,2.2,62.0,0.2,0.6,23.8,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.7,1.5,50.0,0.2,0.6,33.3,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.7,44.4,0.2,0.7,25.0
50,Bryn Forbes,MIN,29,0.1,0.3,42.9,0.2,0.5,46.2,0.0,0.2,20.0,0.3,0.5,50.0,0.4,0.9,43.5,0.2,1.0,20.8
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,30,1.6,2.7,60.7,0.1,0.5,27.6,0.2,0.5,34.5,0.3,0.7,45.2,1.4,2.9,48.1,2.5,6.2,40.4
53,CJ McCollum,NOP,31,1.9,3.4,55.0,0.9,2.3,42.1,1.2,2.3,52.8,0.9,2.3,37.7,0.9,2.3,36.6,2.1,5.5,38.8
54,Cade Cunningham,DET,21,2.5,4.7,53.6,1.2,2.9,40.0,1.0,2.4,41.4,1.4,3.1,45.9,0.7,1.6,42.1,1.0,3.8,26.7
55,Caleb Houstan,ORL,20,0.4,0.8,46.4,0.0,0.0,100,0.0,0.0,0.0,0.1,0.1,50.0,0.6,1.2,47.6,0.4,1.3,30.4
56,Caleb Martin,MIA,27,1.6,2.6,62.8,0.2,0.6,27.3,0.2,0.4,47.6,0.2,0.5,45.8,0.8,2.3,33.3,0.8,1.9,40.4
57,Cam Reddish,POR,23,1.7,2.6,64.8,0.3,0.8,40.9,0.1,0.3,37.5,0.0,0.0,0.0,0.6,1.8,33.3,0.6,1.9,33.3
58,Cam Thomas,BKN,21,1.0,1.6,62.9,0.7,1.5,44.6,0.6,1.7,36.1,0.4,1.0,44.2,0.5,0.9,55.3,0.6,1.9,32.1
59,Cameron Johnson,BKN,26,1.6,2.4,67.2,0.2,0.5,30.8,0.4,0.8,55.6,0.3,0.8,35.0,1.6,3.1,50.7,1.3,3.5,38.1
60,Cameron Payne,PHX,28,1.1,2.2,50.7,0.7,1.8,38.2,0.6,1.3,45.0,0.3,0.8,38.5,0.4,1.1,36.4,1.3,3.5,37.4
61,Caris LeVert,CLE,28,1.8,3.0,59.8,0.5,1.4,34.1,0.3,1.2,26.1,0.1,0.3,27.8,0.6,1.4,40.7,0.9,2.8,32.3
62,Carlik Jones,CHI,25,0.5,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
63,Cedi Osman,CLE,27,1.6,2.3,68.8,0.1,0.5,27.3,0.1,0.2,60.0,0.0,0.1,0.0,0.5,1.4,37.2,0.8,2.4,34.2
64,Charles Bassey,SAS,22,1.8,2.6,69.7,0.2,0.3,60.0,0.1,0.3,25.0,0.1,0.1,100,0.0,0.1,25.0,0.1,0.2,40.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.7,2.2,74.8,0.2,0.4,52.6,0.0,0.1,20.0,0.0,0.0,100,0.0,0.2,18.2,0.1,0.5,27.3
67,Chris Boucher,TOR,30,2.2,3.5,63.7,0.2,0.6,38.9,0.1,0.2,41.7,0.1,0.2,33.3,0.6,1.4,41.0,0.3,1.2,27.5
68,Chris Duarte,IND,25,0.9,1.8,52.1,0.2,0.3,69.2,0.2,0.6,29.2,0.1,0.6,18.2,0.6,1.7,36.4,0.6,2.2,27.6
69,Chris Paul,PHX,37,0.3,0.6,42.3,0.5,1.0,47.7,1.3,2.7,49.1,1.0,2.5,42.3,0.4,1.0,39.0,1.2,3.2,38.1
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.2,1.8,66.0,0.1,0.4,25.0,0.1,0.2,37.5,0.0,0.1,0.0,0.3,0.7,40.5,0.2,0.5,40.0
72,Christian Koloko,TOR,22,1.2,2.1,56.1,0.1,0.3,25.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,20.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,3.3,4.8,69.1,0.8,1.3,56.5,0.3,0.6,44.8,0.2,0.6,37.5,0.6,1.7,33.7,1.2,3.0,39.5
74,Chuma Okeke,ORL,24,0.7,1.1,61.9,0.0,0.1,0.0,0.1,0.3,20.0,0.0,0.0,0.0,0.4,1.2,34.8,0.6,2.1,26.8
75,Clint Capela,ATL,28,5.0,7.6,65.4,0.4,1.0,45.5,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,1.1,1.7,63.0,0.1,0.5,28.0,0.2,0.4,59.1,0.1,0.3,26.3,0.6,1.7,35.9,1.0,2.9,35.4
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.2,0.3,50.0,0.1,0.4,33.3,0.2,0.5,33.3,0.4,1.0,42.9,0.0,1.0,0.0
78,Cody Zeller,MIA,30,1.5,2.3,66.7,0.3,0.8,33.3,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Cole Anthony,ORL,22,1.3,2.3,56.0,0.8,1.6,48.5,0.5,1.1,50.0,0.4,1.0,39.5,0.4,0.9,46.2,0.8,2.7,30.7
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.4,4.1,58.0,0.9,1.8,47.7,0.4,0.8,52.6,0.1,0.3,46.2,0.5,1.2,43.4,0.6,1.5,39.4
82,Corey Kispert,WAS,24,1.2,1.6,73.0,0.1,0.4,33.3,0.1,0.1,37.5,0.0,0.1,0.0,0.7,1.5,47.6,1.1,2.9,38.3
83,Cory Joseph,DET,31,0.5,0.8,60.6,0.2,0.6,33.3,0.3,0.4,57.9,0.1,0.5,28.6,0.2,0.6,25.0,0.5,1.4,35.0
84,D'Angelo Russell,LAL,27,1.5,2.3,66.7,0.5,1.0,48.3,0.7,1.5,45.3,0.8,1.5,52.8,0.9,2.5,36.4,1.7,4.4,39.3
85,Daishen Nix,HOU,21,0.6,1.1,52.1,0.1,0.4,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,37.9,0.6,1.9,30.6
86,Dalano Banton,TOR,23,1.0,1.4,73.7,0.1,0.4,18.2,0.1,0.3,25.0,0.0,0.2,20.0,0.1,0.7,17.6,0.3,1.0,33.3
87,Dalen Terry,CHI,20,0.5,0.9,57.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,50.0,0.0,0.3,16.7
88,Damian Jones,UTA,27,1.2,2.0,61.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.1,0.0
89,Damian Lillard,POR,32,3.8,6.0,63.2,0.6,1.1,50.9,0.5,0.9,52.2,0.5,0.9,54.8,0.7,1.9,38.3,3.0,7.6,38.9
90,Damion Lee,PHX,30,0.5,1.0,51.5,0.2,0.6,37.8,0.3,0.7,46.3,0.1,0.3,36.4,1.0,2.0,47.2,0.7,1.7,38.3
91,Daniel Gafford,WAS,24,3.0,3.8,80.4,0.4,0.8,54.3,0.1,0.1,75.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,30,1.9,3.0,61.9,0.6,0.9,66.7,0.3,0.6,50.0,0.0,0.3,0.0,0.1,0.4,33.3,0.1,1.0,14.3
93,Danny Green,CLE,35,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.5,1.3,37.5,0.5,1.2,42.9
94,Danuel House Jr.,PHI,29,0.7,0.9,75.8,0.1,0.2,55.6,0.0,0.0,100,0.1,0.1,66.7,0.3,1.1,27.9,0.3,0.9,32.4
95,Dario Saric,OKC,28,1.1,1.6,68.7,0.2,0.7,31.3,0.1,0.3,33.3,0.0,0.2,11.1,0.3,0.9,35.1,0.5,1.2,40.4
96,Darius Bazley,PHX,22,1.3,2.6,49.5,0.1,0.2,33.3,0.1,0.3,55.6,0.0,0.2,0.0,0.3,0.6,52.6,0.2,0.7,30.8
97,Darius Days,HOU,23,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,1.9,3.5,53.9,1.4,2.8,48.1,0.9,1.8,52.6,0.6,1.5,40.2,0.7,1.6,44.9,1.9,4.5,42.3
99,David Duke Jr.,BKN,23,1.3,2.4,53.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0
100,David Roddy,MEM,21,1.2,2.0,61.9,0.2,0.6,37.0,0.1,0.2,55.6,0.0,0.0,0.0,0.5,1.7,29.6,0.3,1.2,28.1
101,Davion Mitchell,SAC,24,1.0,1.6,64.9,0.2,0.3,52.9,0.1,0.2,50.0,0.2,0.5,33.3,0.3,1.0,32.8,0.5,1.5,35.2
102,Davis Bertans,DAL,30,0.2,0.3,63.6,0.0,0.0,100,0.0,0.0,100,0.0,0.0,100,0.6,1.1,51.4,0.5,1.7,32.7
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.0,0.3,10.0,0.0,0.3,12.5,0.1,0.2,57.1,0.2,0.6,33.3,0.3,0.8,35.7
104,Day'Ron Sharpe,BKN,21,1.5,2.5,59.5,0.1,0.5,13.3,0.0,0.0,100,0.0,0.0,0.0,0.1,0.2,60.0,0.1,0.1,50.0
105,De'Aaron Fox,SAC,25,3.2,4.3,74.7,1.8,3.3,56.4,1.6,3.3,49.2,1.0,2.1,46.6,0.8,2.2,35.3,1.0,3.1,32.4
106,De'Andre Hunter,ATL,25,1.5,2.6,56.9,0.6,1.3,42.0,1.0,2.0,50.5,0.8,1.5,53.9,1.0,2.8,37.5,0.7,2.0,36.3
107,De'Anthony Melton,PHI,24,1.1,2.1,50.8,0.2,0.6,35.3,0.1,0.3,35.3,0.1,0.2,50.0,0.7,1.9,36.8,1.4,3.5,41.7
108,DeAndre Jordan,DEN,34,2.1,2.7,80.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.6,3.8,68.2,0.9,1.7,51.0,1.9,3.7,51.2,2.5,5.3,46.5,0.9,2.4,38.8,0.3,0.9,34.0
110,Dean Wade,CLE,26,0.6,0.9,66.7,0.0,0.0,0.0,0.1,0.2,28.6,0.0,0.1,0.0,0.6,1.4,40.0,0.5,1.5,34.6
111,Deandre Ayton,PHX,24,4.4,5.7,77.9,1.7,3.4,48.9,1.1,2.5,44.4,0.8,1.6,46.6,0.0,0.1,16.7,0.1,0.4,35.0
112,Dejounte Murray,ATL,26,2.1,3.4,63.9,0.9,2.2,42.9,1.6,3.3,47.9,1.6,3.3,48.9,0.9,2.4,38.2,1.2,3.5,34.8
113,Delon Wright,WAS,30,1.2,1.6,72.2,0.2,0.7,25.0,0.2,0.4,38.5,0.1,0.2,60.0,0.3,0.9,34.5,0.6,1.5,41.7
114,Deni Avdija,WAS,22,2.0,3.2,62.7,0.3,0.8,30.0,0.1,0.3,23.5,0.0,0.1,0.0,0.3,1.0,29.3,0.6,2.1,28.8
115,Dennis Schroder,LAL,29,1.3,2.7,48.9,0.4,0.9,44.4,0.7,1.4,49.3,0.5,1.2,40.4,0.4,1.3,33.9,0.8,2.3,34.8
116,Dennis Smith Jr.,CHA,25,2.0,3.3,61.3,0.4,1.1,32.6,0.2,0.6,40.0,0.3,0.8,34.3,0.2,0.9,26.3,0.2,1.2,20.0
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.6,66.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.4,2.3,62.0,0.0,0.2,22.2,0.0,0.0,50.0,0.0,0.0,0.0,0.3,0.9,34.1,0.1,0.3,28.6
120,Derrick Rose,NYK,34,0.8,1.7,48.9,0.4,1.0,38.5,0.3,0.5,58.3,0.1,0.4,27.3,0.3,1.0,34.6,0.4,1.4,26.3
121,Derrick White,BOS,28,1.4,2.3,60.6,0.5,1.2,45.9,0.4,0.7,51.2,0.1,0.2,30.8,0.7,1.8,40.5,1.0,2.8,36.6
122,Desmond Bane,MEM,24,2.8,4.7,59.6,0.9,2.4,37.6,0.5,1.0,46.2,0.3,0.7,46.2,1.3,2.3,53.8,1.8,4.7,38.4
123,Devin Booker,PHX,26,2.8,4.3,63.5,1.1,2.4,46.0,1.7,3.4,50.0,1.6,3.2,51.3,1.1,2.4,43.2,1.4,4.4,31.2
124,Devin Vassell,SAS,22,1.7,2.9,58.1,0.2,0.8,28.0,0.8,2.1,37.5,1.4,2.8,51.8,1.1,2.4,46.5,1.8,4.7,39.3
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.4,41.7,0.1,0.2,42.9,0.1,0.2,60.0,0.1,0.2,46.2,0.4,1.1,34.3,1.1,3.1,35.1
127,Dewayne Dedmon,PHI,33,1.1,1.9,59.6,0.5,0.8,58.3,0.1,0.3,44.4,0.0,0.0,100,0.1,0.4,36.4,0.2,0.9,25.9
128,Dillon Brooks,MEM,27,1.6,3.1,52.6,0.8,2.0,38.2,0.8,1.7,47.4,0.3,1.1,30.5,0.7,2.1,32.2,1.3,4.0,31.8
129,Domantas Sabonis,SAC,26,5.4,7.6,70.2,0.7,1.4,47.6,0.2,0.4,44.0,0.3,0.7,47.5,0.2,0.5,45.2,0.3,0.8,35.4
130,Dominick Barlow,SAS,19,0.9,1.6,57.9,0.1,0.1,100,0.1,0.1,100,0.1,0.1,100,0.0,0.3,0.0,0.0,0.1,0.0
131,Donovan Mitchell,CLE,26,3.3,4.9,67.2,1.0,1.9,52.4,0.7,1.4,49.3,0.7,1.7,42.6,0.8,2.3,35.5,3.0,7.5,40.1
132,Donte DiVincenzo,GSW,26,0.8,1.4,56.6,0.2,0.5,32.0,0.1,0.2,36.4,0.1,0.1,50.0,0.6,1.5,42.0,1.5,3.5,42.8
133,Dorian Finney-Smith,BKN,29,1.3,2.0,63.8,0.1,0.3,23.1,0.0,0.1,0.0,0.0,0.0,50.0,1.0,2.9,35.5,0.7,2.3,31.5
134,Doug McDermott,SAS,31,1.1,1.9,60.6,0.4,0.8,45.7,0.2,0.4,42.9,0.0,0.2,9.1,0.7,1.6,42.5,1.2,3.0,40.9
135,Draymond Green,GSW,32,2.0,2.9,68.4,0.6,1.2,48.5,0.1,0.2,38.5,0.0,0.0,50.0,0.3,0.8,37.8,0.3,1.1,28.8
136,Drew Eubanks,POR,26,1.9,2.4,78.9,0.4,0.8,51.1,0.1,0.3,37.5,0.1,0.1,50.0,0.1,0.1,60.0,0.0,0.0,50.0
137,Dru Smith,BKN,25,0.5,0.6,80.0,0.2,0.4,50.0,0.3,0.5,50.0,0.0,0.0,0.0,0.2,0.7,33.3,0.1,0.8,14.3
138,Duane Washington Jr.,NYK,22,0.7,1.7,39.2,0.4,1.0,36.7,0.4,1.0,37.9,0.3,0.9,32.0,0.6,1.6,40.0,0.8,2.3,35.2
139,Duncan Robinson,MIA,28,0.3,0.4,71.4,0.1,0.3,36.4,0.1,0.1,50.0,0.1,0.2,40.0,0.4,1.5,29.8,1.1,3.3,32.7
140,Dwight Powell,DAL,31,2.5,3.4,74.7,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,0.0
141,Dyson Daniels,NOP,19,1.0,1.6,61.5,0.2,0.6,36.4,0.1,0.2,28.6,0.0,0.0,0.0,0.3,0.7,44.4,0.2,0.8,25.0
142,Edmond Sumner,BKN,27,1.5,2.6,57.6,0.1,0.5,26.1,0.1,0.3,25.0,0.1,0.2,62.5,0.5,1.2,37.0,0.2,0.7,36.7
143,Eric Gordon,LAC,34,1.8,3.0,60.2,0.5,1.2,40.0,0.1,0.4,33.3,0.0,0.1,33.3,0.2,0.6,39.4,1.3,4.0,33.2
144,Eugene Omoruyi,OKC,26,1.6,2.6,61.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,28.6,0.1,0.5,18.2
145,Evan Fournier,NYK,30,0.3,0.7,41.2,0.2,0.4,55.6,0.2,0.7,33.3,0.1,0.3,42.9,0.8,1.9,40.9,0.7,2.5,25.9
146,Evan Mobley,CLE,21,4.4,5.8,76.6,1.1,2.8,38.0,0.5,1.4,38.2,0.2,0.5,41.9,0.1,0.7,14.6,0.2,0.7,27.7
147,Facundo Campazzo,DAL,31,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,50.0,0.2,1.4,14.3
148,Frank Kaminsky,HOU,29,0.3,0.4,66.7,0.1,0.3,50.0,0.0,0.1,33.3,0.0,0.0,100,0.2,0.3,62.5,0.3,0.8,33.3
149,Frank Ntilikina,DAL,24,0.3,0.6,47.8,0.0,0.1,20.0,0.1,0.2,50.0,0.2,0.2,83.3,0.2,0.9,23.3,0.2,0.8,25.9
150,Franz Wagner,ORL,21,3.8,6.0,64.0,0.7,2.2,32.1,0.4,0.8,46.2,0.1,0.3,45.0,0.5,1.3,42.5,1.2,3.2,35.8
151,Fred VanVleet,TOR,29,1.7,3.2,52.7,0.3,1.1,32.1,0.4,1.2,34.4,0.8,1.7,43.8,0.8,2.1,40.0,2.2,6.3,34.7
152,Furkan Korkmaz,PHI,25,0.6,1.0,60.0,0.0,0.4,11.1,0.1,0.2,66.7,0.1,0.2,33.3,0.3,0.7,42.9,0.3,0.9,30.4
153,Gabe Vincent,MIA,26,0.6,1.1,56.4,0.4,0.8,45.0,0.3,0.6,48.3,0.3,0.6,53.6,0.7,2.1,34.7,1.1,3.4,31.0
